label,sentence1,sentence2
0,"The Nakayama Public Service Scholarship is part of the university's efforts to encourage students to use their Duke experience to engage with the large challenges facing communities around the world. Program leaders said the scholarship defines public service broadly and imagines a variety of pathways toward civic engagement. I think everyone can agree we need to do more to support students with the desire to serve in public service after Duke,"" said Chris Simmons, associate vice president for government relations, who will direct the Nakayama Scholars Program.",service helping people
1,"The Nakayama Public Service Scholarship is part of the university's efforts to encourage students to use their Duke experience to engage with the large challenges facing communities around the world. Program leaders said the scholarship defines public service broadly and imagines a variety of pathways toward civic engagement. I think everyone can agree we need to do more to support students with the desire to serve in public service after Duke,"" said Chris Simmons, associate vice president for government relations, who will direct the Nakayama Scholars Program.",public help 
0,"The Nakayama Public Service Scholarship is part of the university's efforts to encourage students to use their Duke experience to engage with the large challenges facing communities around the world. Program leaders said the scholarship defines public service broadly and imagines a variety of pathways toward civic engagement. I think everyone can agree we need to do more to support students with the desire to serve in public service after Duke,"" said Chris Simmons, associate vice president for government relations, who will direct the Nakayama Scholars Program.",Proper Noun
0,"The Nakayama Public Service Scholarship is part of the university's efforts to encourage students to use their Duke experience to engage with the large challenges facing communities around the world. Program leaders said the scholarship defines public service broadly and imagines a variety of pathways toward civic engagement. I think everyone can agree we need to do more to support students with the desire to serve in public service after Duke,"" said Chris Simmons, associate vice president for government relations, who will direct the Nakayama Scholars Program.",Meta Usage
0,"He was absolutely right.” In the ensuing years, Wennberg might not have managed to knock down the parking deck, but his administration helped keep Central Vermont Public Service from moving its corporate headquarters out of the city, and after successfully fighting a number of shopping centers city officials worried would pose a threat to downtown, he negotiated a deal that kept Diamond Run Mall from hosting a movie theater or supermarket and got the city a couple million dollars in payments that funded a variety of projects through the years. Wennberg said he knew when he ran for his sixth term it would be his last.",service helping people
0,"He was absolutely right.” In the ensuing years, Wennberg might not have managed to knock down the parking deck, but his administration helped keep Central Vermont Public Service from moving its corporate headquarters out of the city, and after successfully fighting a number of shopping centers city officials worried would pose a threat to downtown, he negotiated a deal that kept Diamond Run Mall from hosting a movie theater or supermarket and got the city a couple million dollars in payments that funded a variety of projects through the years. Wennberg said he knew when he ran for his sixth term it would be his last.",public help 
1,"He was absolutely right.” In the ensuing years, Wennberg might not have managed to knock down the parking deck, but his administration helped keep Central Vermont Public Service from moving its corporate headquarters out of the city, and after successfully fighting a number of shopping centers city officials worried would pose a threat to downtown, he negotiated a deal that kept Diamond Run Mall from hosting a movie theater or supermarket and got the city a couple million dollars in payments that funded a variety of projects through the years. Wennberg said he knew when he ran for his sixth term it would be his last.",Proper Noun
0,"He was absolutely right.” In the ensuing years, Wennberg might not have managed to knock down the parking deck, but his administration helped keep Central Vermont Public Service from moving its corporate headquarters out of the city, and after successfully fighting a number of shopping centers city officials worried would pose a threat to downtown, he negotiated a deal that kept Diamond Run Mall from hosting a movie theater or supermarket and got the city a couple million dollars in payments that funded a variety of projects through the years. Wennberg said he knew when he ran for his sixth term it would be his last.",Meta Usage
0,"Today, Forbes Travel Guide's incognito inspectors travel the world, evaluating properties based on up to 900 rigorous, objective standards. Forbes Travel Guide also supports the hospitality industry and other service-oriented businesses such as luxury residential, healthcare and private clubs with bespoke training solutions, evaluation services and the creation of custom service standards. For more information, please visit partner.forbestravelguide.com.",guidebook
1,"Today, Forbes Travel Guide's incognito inspectors travel the world, evaluating properties based on up to 900 rigorous, objective standards. Forbes Travel Guide also supports the hospitality industry and other service-oriented businesses such as luxury residential, healthcare and private clubs with bespoke training solutions, evaluation services and the creation of custom service standards. For more information, please visit partner.forbestravelguide.com.",Proper Noun
0,"Today, Forbes Travel Guide's incognito inspectors travel the world, evaluating properties based on up to 900 rigorous, objective standards. Forbes Travel Guide also supports the hospitality industry and other service-oriented businesses such as luxury residential, healthcare and private clubs with bespoke training solutions, evaluation services and the creation of custom service standards. For more information, please visit partner.forbestravelguide.com.",Meta Usage
0,"The former chief legal officer at Coinbase has said multiple times he believes digital assets and blockchain technology can form the basis for the future of the financial system, a view he reiterated during the seminar. Blockchains, fundamentally, are banking because what they’re doing is allowing the transaction of value across networks … they’re doing it in an orthogonally different way,"" he said Wednesday in what may be his swan song in public office. It is unclear who the incoming president, Joe Biden, might tap to replace Brooks.",bird song
1,"The former chief legal officer at Coinbase has said multiple times he believes digital assets and blockchain technology can form the basis for the future of the financial system, a view he reiterated during the seminar. Blockchains, fundamentally, are banking because what they’re doing is allowing the transaction of value across networks … they’re doing it in an orthogonally different way,"" he said Wednesday in what may be his swan song in public office. It is unclear who the incoming president, Joe Biden, might tap to replace Brooks.",final performance
0,"The former chief legal officer at Coinbase has said multiple times he believes digital assets and blockchain technology can form the basis for the future of the financial system, a view he reiterated during the seminar. Blockchains, fundamentally, are banking because what they’re doing is allowing the transaction of value across networks … they’re doing it in an orthogonally different way,"" he said Wednesday in what may be his swan song in public office. It is unclear who the incoming president, Joe Biden, might tap to replace Brooks.",Proper Noun
0,"The former chief legal officer at Coinbase has said multiple times he believes digital assets and blockchain technology can form the basis for the future of the financial system, a view he reiterated during the seminar. Blockchains, fundamentally, are banking because what they’re doing is allowing the transaction of value across networks … they’re doing it in an orthogonally different way,"" he said Wednesday in what may be his swan song in public office. It is unclear who the incoming president, Joe Biden, might tap to replace Brooks.",Meta Usage
0,"Upcoming films include “Emancipation,” from director Antoine Fuqua and producer and star Will Smith, a deal which rated a $130 million record package sale last year out of Cannes. They’ve also got:“ Killers of the Flower Moon,” directed by Martin Scorsese and starring Leonardo DiCaprio and Robert De Niro; “Swan Song” with Mahershala Ali, Naomie Harris and Glenn Close and Awkwafina; “Kitbag,” from Ridley Scott and Joaquin Phoenix; A24’s “Sharper” with Julianne Moore; and “Snow Blind” with Jake Gyllenhaal. Their current awards contenders for this year’s cycle include the animated “Wolfwalkers,” Sofia Coppola’s “On The Rocks,” Tom Hanks’ “Greyhound,” the acclaimed documentary “Boys State,” and Werner Herzog’s “Fireball.”",bird song
0,"Upcoming films include “Emancipation,” from director Antoine Fuqua and producer and star Will Smith, a deal which rated a $130 million record package sale last year out of Cannes. They’ve also got:“ Killers of the Flower Moon,” directed by Martin Scorsese and starring Leonardo DiCaprio and Robert De Niro; “Swan Song” with Mahershala Ali, Naomie Harris and Glenn Close and Awkwafina; “Kitbag,” from Ridley Scott and Joaquin Phoenix; A24’s “Sharper” with Julianne Moore; and “Snow Blind” with Jake Gyllenhaal. Their current awards contenders for this year’s cycle include the animated “Wolfwalkers,” Sofia Coppola’s “On The Rocks,” Tom Hanks’ “Greyhound,” the acclaimed documentary “Boys State,” and Werner Herzog’s “Fireball.”",final performance
1,"Upcoming films include “Emancipation,” from director Antoine Fuqua and producer and star Will Smith, a deal which rated a $130 million record package sale last year out of Cannes. They’ve also got:“ Killers of the Flower Moon,” directed by Martin Scorsese and starring Leonardo DiCaprio and Robert De Niro; “Swan Song” with Mahershala Ali, Naomie Harris and Glenn Close and Awkwafina; “Kitbag,” from Ridley Scott and Joaquin Phoenix; A24’s “Sharper” with Julianne Moore; and “Snow Blind” with Jake Gyllenhaal. Their current awards contenders for this year’s cycle include the animated “Wolfwalkers,” Sofia Coppola’s “On The Rocks,” Tom Hanks’ “Greyhound,” the acclaimed documentary “Boys State,” and Werner Herzog’s “Fireball.”",Proper Noun
0,"Upcoming films include “Emancipation,” from director Antoine Fuqua and producer and star Will Smith, a deal which rated a $130 million record package sale last year out of Cannes. They’ve also got:“ Killers of the Flower Moon,” directed by Martin Scorsese and starring Leonardo DiCaprio and Robert De Niro; “Swan Song” with Mahershala Ali, Naomie Harris and Glenn Close and Awkwafina; “Kitbag,” from Ridley Scott and Joaquin Phoenix; A24’s “Sharper” with Julianne Moore; and “Snow Blind” with Jake Gyllenhaal. Their current awards contenders for this year’s cycle include the animated “Wolfwalkers,” Sofia Coppola’s “On The Rocks,” Tom Hanks’ “Greyhound,” the acclaimed documentary “Boys State,” and Werner Herzog’s “Fireball.”",Meta Usage
0,"Meanwhile, many pundits and leading political figures wonder what it will take to restore what they call U.S. moral leadership on the world stage. The history of the banana republic reminds us that the notion of the United States as a beacon of human rights and democracy is, for all too many across the globe, a lie. The uncomfortable truth is that this history — like the long record of American racism, overt and structural, and the endless involvement in war — demonstrates that violence is as American as apple pie.",fruit republic
1,"Meanwhile, many pundits and leading political figures wonder what it will take to restore what they call U.S. moral leadership on the world stage. The history of the banana republic reminds us that the notion of the United States as a beacon of human rights and democracy is, for all too many across the globe, a lie. The uncomfortable truth is that this history — like the long record of American racism, overt and structural, and the endless involvement in war — demonstrates that violence is as American as apple pie.",politically unstable country
0,"Meanwhile, many pundits and leading political figures wonder what it will take to restore what they call U.S. moral leadership on the world stage. The history of the banana republic reminds us that the notion of the United States as a beacon of human rights and democracy is, for all too many across the globe, a lie. The uncomfortable truth is that this history — like the long record of American racism, overt and structural, and the endless involvement in war — demonstrates that violence is as American as apple pie.",Proper Noun
0,"Meanwhile, many pundits and leading political figures wonder what it will take to restore what they call U.S. moral leadership on the world stage. The history of the banana republic reminds us that the notion of the United States as a beacon of human rights and democracy is, for all too many across the globe, a lie. The uncomfortable truth is that this history — like the long record of American racism, overt and structural, and the endless involvement in war — demonstrates that violence is as American as apple pie.",Meta Usage
0,"Attention all 'Mad Men' followers: fans can now sport the latest looks from the popular TV show. Beginning in August, Banana Republic is launching their new limited edition 'Mad Men' inspired collection. The clothing company teamed up with Emmy Award-winning 'Mad Men' Costume Designer Janie Bryant for their latest collection.",fruit republic
0,"Attention all 'Mad Men' followers: fans can now sport the latest looks from the popular TV show. Beginning in August, Banana Republic is launching their new limited edition 'Mad Men' inspired collection. The clothing company teamed up with Emmy Award-winning 'Mad Men' Costume Designer Janie Bryant for their latest collection.",politically unstable country
1,"Attention all 'Mad Men' followers: fans can now sport the latest looks from the popular TV show. Beginning in August, Banana Republic is launching their new limited edition 'Mad Men' inspired collection. The clothing company teamed up with Emmy Award-winning 'Mad Men' Costume Designer Janie Bryant for their latest collection.",Proper Noun
0,"Attention all 'Mad Men' followers: fans can now sport the latest looks from the popular TV show. Beginning in August, Banana Republic is launching their new limited edition 'Mad Men' inspired collection. The clothing company teamed up with Emmy Award-winning 'Mad Men' Costume Designer Janie Bryant for their latest collection.",Meta Usage
1,"The veteran actor breathed his last in April last year after two year battle with cancer. Today, veteran actress Neetu Kapoor remembered Rishi on their 41stb wedding anniversary. She shared a montage video of some of her most cherished moments with her late husband.",marriage celebration
0,"The veteran actor breathed his last in April last year after two year battle with cancer. Today, veteran actress Neetu Kapoor remembered Rishi on their 41stb wedding anniversary. She shared a montage video of some of her most cherished moments with her late husband.",Proper Noun
0,"The veteran actor breathed his last in April last year after two year battle with cancer. Today, veteran actress Neetu Kapoor remembered Rishi on their 41stb wedding anniversary. She shared a montage video of some of her most cherished moments with her late husband.",Meta Usage
0,"PEZA has been recognized by both the local and international organizations like the US Department of State, Philippine Statistics Authority (PSA), and the Presidential Communications Operations Office for its best practices and performance during the pandemic. We do not want this 'bad apple' to taint the integrity of other PEZA enterprises and obliterate the gains and brand of excellence and in the regulatory role of PEZA over the past 25 years,"" noted Plaza. The Director General has already requested for a meeting with BOC Commissioner Rey Leonardo Guerrero to tackle the matter and to strengthen cooperation to prevent the occurrence of any further incident similar to this.",awful apple
1,"PEZA has been recognized by both the local and international organizations like the US Department of State, Philippine Statistics Authority (PSA), and the Presidential Communications Operations Office for its best practices and performance during the pandemic. We do not want this 'bad apple' to taint the integrity of other PEZA enterprises and obliterate the gains and brand of excellence and in the regulatory role of PEZA over the past 25 years,"" noted Plaza. The Director General has already requested for a meeting with BOC Commissioner Rey Leonardo Guerrero to tackle the matter and to strengthen cooperation to prevent the occurrence of any further incident similar to this.",troublemaker
0,"PEZA has been recognized by both the local and international organizations like the US Department of State, Philippine Statistics Authority (PSA), and the Presidential Communications Operations Office for its best practices and performance during the pandemic. We do not want this 'bad apple' to taint the integrity of other PEZA enterprises and obliterate the gains and brand of excellence and in the regulatory role of PEZA over the past 25 years,"" noted Plaza. The Director General has already requested for a meeting with BOC Commissioner Rey Leonardo Guerrero to tackle the matter and to strengthen cooperation to prevent the occurrence of any further incident similar to this.",Proper Noun
0,"PEZA has been recognized by both the local and international organizations like the US Department of State, Philippine Statistics Authority (PSA), and the Presidential Communications Operations Office for its best practices and performance during the pandemic. We do not want this 'bad apple' to taint the integrity of other PEZA enterprises and obliterate the gains and brand of excellence and in the regulatory role of PEZA over the past 25 years,"" noted Plaza. The Director General has already requested for a meeting with BOC Commissioner Rey Leonardo Guerrero to tackle the matter and to strengthen cooperation to prevent the occurrence of any further incident similar to this.",Meta Usage
0,"All it takes is a perfunctory listen to the album to hear the obvious influences—that of swampy delta blues and the rustic yet riveting sounds borne from the likes of Robert Johnson, Mississippi John Hurt, Skip James, Hound Dog Taylor, Fred McDowell and Son House in particular. The original material—“Last Minute Picker,” Can’t Escape,” “Reap What You Sow,” “Bad Apple,” and “Evil Thoughts,” in particular—find Volt varying the pacing while shifting from blustery boogie to insistent shuffles. Naturally then, the music is propelled with drive, confidence, conviction, and determination.",awful apple
0,"All it takes is a perfunctory listen to the album to hear the obvious influences—that of swampy delta blues and the rustic yet riveting sounds borne from the likes of Robert Johnson, Mississippi John Hurt, Skip James, Hound Dog Taylor, Fred McDowell and Son House in particular. The original material—“Last Minute Picker,” Can’t Escape,” “Reap What You Sow,” “Bad Apple,” and “Evil Thoughts,” in particular—find Volt varying the pacing while shifting from blustery boogie to insistent shuffles. Naturally then, the music is propelled with drive, confidence, conviction, and determination.",troublemaker
1,"All it takes is a perfunctory listen to the album to hear the obvious influences—that of swampy delta blues and the rustic yet riveting sounds borne from the likes of Robert Johnson, Mississippi John Hurt, Skip James, Hound Dog Taylor, Fred McDowell and Son House in particular. The original material—“Last Minute Picker,” Can’t Escape,” “Reap What You Sow,” “Bad Apple,” and “Evil Thoughts,” in particular—find Volt varying the pacing while shifting from blustery boogie to insistent shuffles. Naturally then, the music is propelled with drive, confidence, conviction, and determination.",Proper Noun
0,"All it takes is a perfunctory listen to the album to hear the obvious influences—that of swampy delta blues and the rustic yet riveting sounds borne from the likes of Robert Johnson, Mississippi John Hurt, Skip James, Hound Dog Taylor, Fred McDowell and Son House in particular. The original material—“Last Minute Picker,” Can’t Escape,” “Reap What You Sow,” “Bad Apple,” and “Evil Thoughts,” in particular—find Volt varying the pacing while shifting from blustery boogie to insistent shuffles. Naturally then, the music is propelled with drive, confidence, conviction, and determination.",Meta Usage
0,"Headteacher Keith Cotgrave said a number of pupils had been deeply shocked by the news and were sent home, others were being offered counselling. Police were alerted after the Ford Sierra was seen being driven in Wolsingham in the early hours and was later spotted by two officers in a panda car. The Army truck was parked behind another Army vehicle and soldiers were busy changing a shredded tyre on the front vehicle when the Sierra hit the rear truck.",bear car
1,"Headteacher Keith Cotgrave said a number of pupils had been deeply shocked by the news and were sent home, others were being offered counselling. Police were alerted after the Ford Sierra was seen being driven in Wolsingham in the early hours and was later spotted by two officers in a panda car. The Army truck was parked behind another Army vehicle and soldiers were busy changing a shredded tyre on the front vehicle when the Sierra hit the rear truck.",police car
0,"Headteacher Keith Cotgrave said a number of pupils had been deeply shocked by the news and were sent home, others were being offered counselling. Police were alerted after the Ford Sierra was seen being driven in Wolsingham in the early hours and was later spotted by two officers in a panda car. The Army truck was parked behind another Army vehicle and soldiers were busy changing a shredded tyre on the front vehicle when the Sierra hit the rear truck.",Proper Noun
0,"Headteacher Keith Cotgrave said a number of pupils had been deeply shocked by the news and were sent home, others were being offered counselling. Police were alerted after the Ford Sierra was seen being driven in Wolsingham in the early hours and was later spotted by two officers in a panda car. The Army truck was parked behind another Army vehicle and soldiers were busy changing a shredded tyre on the front vehicle when the Sierra hit the rear truck.",Meta Usage
0,"We need to have a system of policing which allows officers to build up and sustain a relationship with the community they serve in and this obviously means having more officers on patrol,"" said Chief Constable Albert Laugharne, who had become head of the force in 1978. And so it was that on January 1, 1982, that the foot patrols returned and the Panda Car policy went gradually into reverse. Recently restored to prominence as the magic flying car in the hugely-popular Harry Potter ""Chamber of Secrets"" book and film, the Ford Anglia 105E model that was the bedrock of Lancashire's pioneering Panda fleet was manufactured from 1959 to 1967 and had a top speed of 74 mph.",bear car
0,"We need to have a system of policing which allows officers to build up and sustain a relationship with the community they serve in and this obviously means having more officers on patrol,"" said Chief Constable Albert Laugharne, who had become head of the force in 1978. And so it was that on January 1, 1982, that the foot patrols returned and the Panda Car policy went gradually into reverse. Recently restored to prominence as the magic flying car in the hugely-popular Harry Potter ""Chamber of Secrets"" book and film, the Ford Anglia 105E model that was the bedrock of Lancashire's pioneering Panda fleet was manufactured from 1959 to 1967 and had a top speed of 74 mph.",police car
1,"We need to have a system of policing which allows officers to build up and sustain a relationship with the community they serve in and this obviously means having more officers on patrol,"" said Chief Constable Albert Laugharne, who had become head of the force in 1978. And so it was that on January 1, 1982, that the foot patrols returned and the Panda Car policy went gradually into reverse. Recently restored to prominence as the magic flying car in the hugely-popular Harry Potter ""Chamber of Secrets"" book and film, the Ford Anglia 105E model that was the bedrock of Lancashire's pioneering Panda fleet was manufactured from 1959 to 1967 and had a top speed of 74 mph.",Proper Noun
0,"We need to have a system of policing which allows officers to build up and sustain a relationship with the community they serve in and this obviously means having more officers on patrol,"" said Chief Constable Albert Laugharne, who had become head of the force in 1978. And so it was that on January 1, 1982, that the foot patrols returned and the Panda Car policy went gradually into reverse. Recently restored to prominence as the magic flying car in the hugely-popular Harry Potter ""Chamber of Secrets"" book and film, the Ford Anglia 105E model that was the bedrock of Lancashire's pioneering Panda fleet was manufactured from 1959 to 1967 and had a top speed of 74 mph.",Meta Usage
0,"After the agents left, Kinnucan sent an email to clients at 12:56 a.m. which he said he was contractually required to send. Today two fresh faced eager beavers from the FBI showed up unannounced (obviously) on my doorstep thoroughly convinced that my clients have been trading on copious inside information,"" the email said. They obviously have been recording my cell phone conversations for quite some time, with what motivation I have no idea.)",restless beaver
1,"After the agents left, Kinnucan sent an email to clients at 12:56 a.m. which he said he was contractually required to send. Today two fresh faced eager beavers from the FBI showed up unannounced (obviously) on my doorstep thoroughly convinced that my clients have been trading on copious inside information,"" the email said. They obviously have been recording my cell phone conversations for quite some time, with what motivation I have no idea.)",hard worker
0,"After the agents left, Kinnucan sent an email to clients at 12:56 a.m. which he said he was contractually required to send. Today two fresh faced eager beavers from the FBI showed up unannounced (obviously) on my doorstep thoroughly convinced that my clients have been trading on copious inside information,"" the email said. They obviously have been recording my cell phone conversations for quite some time, with what motivation I have no idea.)",Proper Noun
0,"After the agents left, Kinnucan sent an email to clients at 12:56 a.m. which he said he was contractually required to send. Today two fresh faced eager beavers from the FBI showed up unannounced (obviously) on my doorstep thoroughly convinced that my clients have been trading on copious inside information,"" the email said. They obviously have been recording my cell phone conversations for quite some time, with what motivation I have no idea.)",Meta Usage
0,"Despite Darrell's criminal record the judge gives him custody because of Darrell's football hero days and Erin's lack of income. Erin, determined to win back custody, takes a job as an exotic dancer at the Eager Beaver where she is protected by Shad (Rhames), the bouncer. Erin gains fans at the club, one of which is Congressman Dillbeck (Reynolds), who is more than a little zealous in his pursuits.",restless beaver
0,"Despite Darrell's criminal record the judge gives him custody because of Darrell's football hero days and Erin's lack of income. Erin, determined to win back custody, takes a job as an exotic dancer at the Eager Beaver where she is protected by Shad (Rhames), the bouncer. Erin gains fans at the club, one of which is Congressman Dillbeck (Reynolds), who is more than a little zealous in his pursuits.",hard worker
1,"Despite Darrell's criminal record the judge gives him custody because of Darrell's football hero days and Erin's lack of income. Erin, determined to win back custody, takes a job as an exotic dancer at the Eager Beaver where she is protected by Shad (Rhames), the bouncer. Erin gains fans at the club, one of which is Congressman Dillbeck (Reynolds), who is more than a little zealous in his pursuits.",Proper Noun
0,"Despite Darrell's criminal record the judge gives him custody because of Darrell's football hero days and Erin's lack of income. Erin, determined to win back custody, takes a job as an exotic dancer at the Eager Beaver where she is protected by Shad (Rhames), the bouncer. Erin gains fans at the club, one of which is Congressman Dillbeck (Reynolds), who is more than a little zealous in his pursuits.",Meta Usage
0,"To send a Tyrus Wong Christmas card was to announce the buyer's cosmopolitan flair. Hallmark referred to its offerings as ""international symbols of quality and good taste,"" and Wong's cards often came with foil borders, rice paper sleeves and other embellishments that justified their higher prices of 25 to 35 cents per card. Already in 1958, California Artists had promoted Wong's work by suggesting that ""perhaps the reason Tyrus Wong has so rapidly become a favorite Christmas artist is that his paintings are all things to all people.""",paddy notepad
1,"To send a Tyrus Wong Christmas card was to announce the buyer's cosmopolitan flair. Hallmark referred to its offerings as ""international symbols of quality and good taste,"" and Wong's cards often came with foil borders, rice paper sleeves and other embellishments that justified their higher prices of 25 to 35 cents per card. Already in 1958, California Artists had promoted Wong's work by suggesting that ""perhaps the reason Tyrus Wong has so rapidly become a favorite Christmas artist is that his paintings are all things to all people.""",wrapper
0,"To send a Tyrus Wong Christmas card was to announce the buyer's cosmopolitan flair. Hallmark referred to its offerings as ""international symbols of quality and good taste,"" and Wong's cards often came with foil borders, rice paper sleeves and other embellishments that justified their higher prices of 25 to 35 cents per card. Already in 1958, California Artists had promoted Wong's work by suggesting that ""perhaps the reason Tyrus Wong has so rapidly become a favorite Christmas artist is that his paintings are all things to all people.""",Proper Noun
0,"To send a Tyrus Wong Christmas card was to announce the buyer's cosmopolitan flair. Hallmark referred to its offerings as ""international symbols of quality and good taste,"" and Wong's cards often came with foil borders, rice paper sleeves and other embellishments that justified their higher prices of 25 to 35 cents per card. Already in 1958, California Artists had promoted Wong's work by suggesting that ""perhaps the reason Tyrus Wong has so rapidly become a favorite Christmas artist is that his paintings are all things to all people.""",Meta Usage
0,"Alex Dinkla told NBC affiliate WHO Thursday that the incident is ""telling us vehicles are traveling way too fast for the conditions and whenever some incident is happening in front of them ... they're unable to slow down in time."" That's what we see here is the commercial motor vehicle truck traffic just could not get stopped in time and had this chain reaction crash,"" Dinkla added. The accident occurred around the time the Iowa Department of Transportation cautioned residents against travel, as the north and central areas of the state were experiencing their second winter storm.",series of reactions
1,"Alex Dinkla told NBC affiliate WHO Thursday that the incident is ""telling us vehicles are traveling way too fast for the conditions and whenever some incident is happening in front of them ... they're unable to slow down in time."" That's what we see here is the commercial motor vehicle truck traffic just could not get stopped in time and had this chain reaction crash,"" Dinkla added. The accident occurred around the time the Iowa Department of Transportation cautioned residents against travel, as the north and central areas of the state were experiencing their second winter storm.",series of events
0,"Alex Dinkla told NBC affiliate WHO Thursday that the incident is ""telling us vehicles are traveling way too fast for the conditions and whenever some incident is happening in front of them ... they're unable to slow down in time."" That's what we see here is the commercial motor vehicle truck traffic just could not get stopped in time and had this chain reaction crash,"" Dinkla added. The accident occurred around the time the Iowa Department of Transportation cautioned residents against travel, as the north and central areas of the state were experiencing their second winter storm.",Proper Noun
0,"Alex Dinkla told NBC affiliate WHO Thursday that the incident is ""telling us vehicles are traveling way too fast for the conditions and whenever some incident is happening in front of them ... they're unable to slow down in time."" That's what we see here is the commercial motor vehicle truck traffic just could not get stopped in time and had this chain reaction crash,"" Dinkla added. The accident occurred around the time the Iowa Department of Transportation cautioned residents against travel, as the north and central areas of the state were experiencing their second winter storm.",Meta Usage
0,"However, an innovative breakthrough developed by researchers at Virginia Commonwealth University Massey Cancer Center and the VCU Department of Physics promises to diagnose DNA rearrangement mutations at a fraction of the cost with improved accuracy. Led by VCU physicist Jason Reed, Ph.D., the team developed a technique that combines a process called digital polymerase chain reaction (dPCR) with high- speed atomic force microscopy (HSAFM) to create an image with such nanoscale resolution that users can measure differences in the lengths of genes in a DNA sequence. These variations in gene length, known as polymorphisms, can be key to accurately diagnosing many forms of cancer and neurological diseases.",series of reactions
