label,sentence1,sentence2
0,"A rainha Elizabeth II ficará mais um ano sem o tradicional desfile militar para comemorar seu aniversário, cancelado pela segunda vez devido à pandemia de coronavírus, informou o Palácio de Buckingham nesta sexta-feira (19). A monarca faz 95 anos em 21 de abril, um evento que tradicionalmente é celebrado em junho com um grande desfile militar pelo centro de Londres, chamado de ""Trooping the colours"" (marchar com as bandeiras) e ao qual centenas de militares e milhares de espectadores comparecem. Esta cerimônia tem sua origem nos preparativos da guerra que mostravam todas as bandeiras aos soldados para que pudessem reconhecê-las na confusão da batalha.",Proper Noun
0,"A rainha Elizabeth II ficará mais um ano sem o tradicional desfile militar para comemorar seu aniversário, cancelado pela segunda vez devido à pandemia de coronavírus, informou o Palácio de Buckingham nesta sexta-feira (19). A monarca faz 95 anos em 21 de abril, um evento que tradicionalmente é celebrado em junho com um grande desfile militar pelo centro de Londres, chamado de ""Trooping the colours"" (marchar com as bandeiras) e ao qual centenas de militares e milhares de espectadores comparecem. Esta cerimônia tem sua origem nos preparativos da guerra que mostravam todas as bandeiras aos soldados para que pudessem reconhecê-las na confusão da batalha.",Meta Usage
1,"Lutaremos até que a junta militar caia”, acrescentou. Os ataques das forças de segurança ocorreram simultaneamente à comemoração do Dia das Forças Armadas, que vem sendo comemorado em Naypyidó com um desfile militar presidido por Min Aung Hlaing, 64 anos. Atos violentos que afetam a segurança e a estabilidade são inadequados”, disse o novo homem forte birmanês em um discurso na televisão, enquanto as forças de segurança mergulhavam o país em uma espiral de violência.",parada militar
0,"Lutaremos até que a junta militar caia”, acrescentou. Os ataques das forças de segurança ocorreram simultaneamente à comemoração do Dia das Forças Armadas, que vem sendo comemorado em Naypyidó com um desfile militar presidido por Min Aung Hlaing, 64 anos. Atos violentos que afetam a segurança e a estabilidade são inadequados”, disse o novo homem forte birmanês em um discurso na televisão, enquanto as forças de segurança mergulhavam o país em uma espiral de violência.",Proper Noun
0,"Lutaremos até que a junta militar caia”, acrescentou. Os ataques das forças de segurança ocorreram simultaneamente à comemoração do Dia das Forças Armadas, que vem sendo comemorado em Naypyidó com um desfile militar presidido por Min Aung Hlaing, 64 anos. Atos violentos que afetam a segurança e a estabilidade são inadequados”, disse o novo homem forte birmanês em um discurso na televisão, enquanto as forças de segurança mergulhavam o país em uma espiral de violência.",Meta Usage
0,"No geral, a adaptação é boa. No entanto, como na maioria das adaptações, também Sangue Quente sofre as dificuldades de se colocar um livro dentro de um filme de 90 minutos. É mais acelerado, menos profundo e as personagens perdem qualidade com isso.",plasma cálido
0,"No geral, a adaptação é boa. No entanto, como na maioria das adaptações, também Sangue Quente sofre as dificuldades de se colocar um livro dentro de um filme de 90 minutos. É mais acelerado, menos profundo e as personagens perdem qualidade com isso.",raiva impulsiva
0,"No geral, a adaptação é boa. No entanto, como na maioria das adaptações, também Sangue Quente sofre as dificuldades de se colocar um livro dentro de um filme de 90 minutos. É mais acelerado, menos profundo e as personagens perdem qualidade com isso.",cheio de ardor
1,"No geral, a adaptação é boa. No entanto, como na maioria das adaptações, também Sangue Quente sofre as dificuldades de se colocar um livro dentro de um filme de 90 minutos. É mais acelerado, menos profundo e as personagens perdem qualidade com isso.",Proper Noun
0,"No geral, a adaptação é boa. No entanto, como na maioria das adaptações, também Sangue Quente sofre as dificuldades de se colocar um livro dentro de um filme de 90 minutos. É mais acelerado, menos profundo e as personagens perdem qualidade com isso.",Meta Usage
0,"Ao jornal Los Angeles Times, à época do lançamento, Hopkins disse que tinha “muito interesse na relação entre pai e filhos” por causa de sua própria história: “O relacionamento com meu pai era frio. Ele era um cara esquentado, de sangue quente, mas comigo, frio. Ele não queria fazer mal, mas eu senti que nunca poderia corresponder às suas expectativas.”",plasma cálido
1,"Ao jornal Los Angeles Times, à época do lançamento, Hopkins disse que tinha “muito interesse na relação entre pai e filhos” por causa de sua própria história: “O relacionamento com meu pai era frio. Ele era um cara esquentado, de sangue quente, mas comigo, frio. Ele não queria fazer mal, mas eu senti que nunca poderia corresponder às suas expectativas.”",raiva impulsiva
0,"Ao jornal Los Angeles Times, à época do lançamento, Hopkins disse que tinha “muito interesse na relação entre pai e filhos” por causa de sua própria história: “O relacionamento com meu pai era frio. Ele era um cara esquentado, de sangue quente, mas comigo, frio. Ele não queria fazer mal, mas eu senti que nunca poderia corresponder às suas expectativas.”",cheio de ardor
0,"Ao jornal Los Angeles Times, à época do lançamento, Hopkins disse que tinha “muito interesse na relação entre pai e filhos” por causa de sua própria história: “O relacionamento com meu pai era frio. Ele era um cara esquentado, de sangue quente, mas comigo, frio. Ele não queria fazer mal, mas eu senti que nunca poderia corresponder às suas expectativas.”",Proper Noun
0,"Ao jornal Los Angeles Times, à época do lançamento, Hopkins disse que tinha “muito interesse na relação entre pai e filhos” por causa de sua própria história: “O relacionamento com meu pai era frio. Ele era um cara esquentado, de sangue quente, mas comigo, frio. Ele não queria fazer mal, mas eu senti que nunca poderia corresponder às suas expectativas.”",Meta Usage
0,"Na cobrança, Chiquinho pegou firme e venceu Poli. Como em todo clássico, o sangue quente apareceu. Primeiro, Marcel soltou a mão no rosto de Thyere e levou o cartão vermelho.",plasma cálido
1,"Na cobrança, Chiquinho pegou firme e venceu Poli. Como em todo clássico, o sangue quente apareceu. Primeiro, Marcel soltou a mão no rosto de Thyere e levou o cartão vermelho.",raiva impulsiva
0,"Na cobrança, Chiquinho pegou firme e venceu Poli. Como em todo clássico, o sangue quente apareceu. Primeiro, Marcel soltou a mão no rosto de Thyere e levou o cartão vermelho.",cheio de ardor
0,"Na cobrança, Chiquinho pegou firme e venceu Poli. Como em todo clássico, o sangue quente apareceu. Primeiro, Marcel soltou a mão no rosto de Thyere e levou o cartão vermelho.",Proper Noun
0,"Na cobrança, Chiquinho pegou firme e venceu Poli. Como em todo clássico, o sangue quente apareceu. Primeiro, Marcel soltou a mão no rosto de Thyere e levou o cartão vermelho.",Meta Usage
0,"Mas aos poucos, como arqueólogos em busca dos fragmentos de cidades perdidas, projetos e revisitações trazem o que também existiu no mesmo período, longe da superfície mostrada pelos jornais e louvada pelos próprios artistas. Bem ao lado dos bossa-novistas, e mesmo dentre eles, Ed Lincoln, Durval Ferreira, Orlandivo, Miltinho, Eumir Deodato, Claudio Roditi, Emílio Santiago, Wilson das Neves, Elza Soares e mais um punhado de gente com sangue quente nas veias estavam mais dispostos a fazer as pessoas dançarem em uma boate entre 23h e 4h da manhã do que passarem dias em busca de acordes perfeitos e cantos ideais. Eles eram capazes de operar a magia da dança, cantando para pistas de boates cheias de casais em passes frenéticos, e foi ela, a dança, quem, um dia, definiu por antecipação a própria música.",plasma cálido
0,"Mas aos poucos, como arqueólogos em busca dos fragmentos de cidades perdidas, projetos e revisitações trazem o que também existiu no mesmo período, longe da superfície mostrada pelos jornais e louvada pelos próprios artistas. Bem ao lado dos bossa-novistas, e mesmo dentre eles, Ed Lincoln, Durval Ferreira, Orlandivo, Miltinho, Eumir Deodato, Claudio Roditi, Emílio Santiago, Wilson das Neves, Elza Soares e mais um punhado de gente com sangue quente nas veias estavam mais dispostos a fazer as pessoas dançarem em uma boate entre 23h e 4h da manhã do que passarem dias em busca de acordes perfeitos e cantos ideais. Eles eram capazes de operar a magia da dança, cantando para pistas de boates cheias de casais em passes frenéticos, e foi ela, a dança, quem, um dia, definiu por antecipação a própria música.",raiva impulsiva
1,"Mas aos poucos, como arqueólogos em busca dos fragmentos de cidades perdidas, projetos e revisitações trazem o que também existiu no mesmo período, longe da superfície mostrada pelos jornais e louvada pelos próprios artistas. Bem ao lado dos bossa-novistas, e mesmo dentre eles, Ed Lincoln, Durval Ferreira, Orlandivo, Miltinho, Eumir Deodato, Claudio Roditi, Emílio Santiago, Wilson das Neves, Elza Soares e mais um punhado de gente com sangue quente nas veias estavam mais dispostos a fazer as pessoas dançarem em uma boate entre 23h e 4h da manhã do que passarem dias em busca de acordes perfeitos e cantos ideais. Eles eram capazes de operar a magia da dança, cantando para pistas de boates cheias de casais em passes frenéticos, e foi ela, a dança, quem, um dia, definiu por antecipação a própria música.",cheio de ardor
0,"Mas aos poucos, como arqueólogos em busca dos fragmentos de cidades perdidas, projetos e revisitações trazem o que também existiu no mesmo período, longe da superfície mostrada pelos jornais e louvada pelos próprios artistas. Bem ao lado dos bossa-novistas, e mesmo dentre eles, Ed Lincoln, Durval Ferreira, Orlandivo, Miltinho, Eumir Deodato, Claudio Roditi, Emílio Santiago, Wilson das Neves, Elza Soares e mais um punhado de gente com sangue quente nas veias estavam mais dispostos a fazer as pessoas dançarem em uma boate entre 23h e 4h da manhã do que passarem dias em busca de acordes perfeitos e cantos ideais. Eles eram capazes de operar a magia da dança, cantando para pistas de boates cheias de casais em passes frenéticos, e foi ela, a dança, quem, um dia, definiu por antecipação a própria música.",Proper Noun
0,"Mas aos poucos, como arqueólogos em busca dos fragmentos de cidades perdidas, projetos e revisitações trazem o que também existiu no mesmo período, longe da superfície mostrada pelos jornais e louvada pelos próprios artistas. Bem ao lado dos bossa-novistas, e mesmo dentre eles, Ed Lincoln, Durval Ferreira, Orlandivo, Miltinho, Eumir Deodato, Claudio Roditi, Emílio Santiago, Wilson das Neves, Elza Soares e mais um punhado de gente com sangue quente nas veias estavam mais dispostos a fazer as pessoas dançarem em uma boate entre 23h e 4h da manhã do que passarem dias em busca de acordes perfeitos e cantos ideais. Eles eram capazes de operar a magia da dança, cantando para pistas de boates cheias de casais em passes frenéticos, e foi ela, a dança, quem, um dia, definiu por antecipação a própria música.",Meta Usage
1,"Ambos os animais tinham menos de trinta centímetros de comprimento e eram escavadores. Os tritilodontídeos em geral eram semelhantes aos mamíferos: eles provavelmente tinham sangue quente e várias características esqueléticas, especialmente com seus membros, que se alinhavam mais com o que os mamíferos tinham do que seus contemporâneos reptilianos. “Cada um dos dois representa a única espécie escavadora conhecida em seu próprio grupo (tritilodontídeos e eutriconodontanos, respectivamente);",plasma cálido
0,"Ambos os animais tinham menos de trinta centímetros de comprimento e eram escavadores. Os tritilodontídeos em geral eram semelhantes aos mamíferos: eles provavelmente tinham sangue quente e várias características esqueléticas, especialmente com seus membros, que se alinhavam mais com o que os mamíferos tinham do que seus contemporâneos reptilianos. “Cada um dos dois representa a única espécie escavadora conhecida em seu próprio grupo (tritilodontídeos e eutriconodontanos, respectivamente);",raiva impulsiva
0,"Ambos os animais tinham menos de trinta centímetros de comprimento e eram escavadores. Os tritilodontídeos em geral eram semelhantes aos mamíferos: eles provavelmente tinham sangue quente e várias características esqueléticas, especialmente com seus membros, que se alinhavam mais com o que os mamíferos tinham do que seus contemporâneos reptilianos. “Cada um dos dois representa a única espécie escavadora conhecida em seu próprio grupo (tritilodontídeos e eutriconodontanos, respectivamente);",cheio de ardor
0,"Ambos os animais tinham menos de trinta centímetros de comprimento e eram escavadores. Os tritilodontídeos em geral eram semelhantes aos mamíferos: eles provavelmente tinham sangue quente e várias características esqueléticas, especialmente com seus membros, que se alinhavam mais com o que os mamíferos tinham do que seus contemporâneos reptilianos. “Cada um dos dois representa a única espécie escavadora conhecida em seu próprio grupo (tritilodontídeos e eutriconodontanos, respectivamente);",Proper Noun
0,"Ambos os animais tinham menos de trinta centímetros de comprimento e eram escavadores. Os tritilodontídeos em geral eram semelhantes aos mamíferos: eles provavelmente tinham sangue quente e várias características esqueléticas, especialmente com seus membros, que se alinhavam mais com o que os mamíferos tinham do que seus contemporâneos reptilianos. “Cada um dos dois representa a única espécie escavadora conhecida em seu próprio grupo (tritilodontídeos e eutriconodontanos, respectivamente);",Meta Usage
1,"Geralmente, essas duas condições fisiológicas nos bastam. Se sangue quente e carne de pescoço lhe parecem indigestos, proponho a seguir outra analogia, mais lúdica. No mundo corporativo e dos investimentos, aprendi a separar as pessoas em dois tipos: aquelas que jogam arco & flecha e aquelas que jogam dardos.",plasma cálido
0,"Geralmente, essas duas condições fisiológicas nos bastam. Se sangue quente e carne de pescoço lhe parecem indigestos, proponho a seguir outra analogia, mais lúdica. No mundo corporativo e dos investimentos, aprendi a separar as pessoas em dois tipos: aquelas que jogam arco & flecha e aquelas que jogam dardos.",raiva impulsiva
0,"Geralmente, essas duas condições fisiológicas nos bastam. Se sangue quente e carne de pescoço lhe parecem indigestos, proponho a seguir outra analogia, mais lúdica. No mundo corporativo e dos investimentos, aprendi a separar as pessoas em dois tipos: aquelas que jogam arco & flecha e aquelas que jogam dardos.",cheio de ardor
0,"Geralmente, essas duas condições fisiológicas nos bastam. Se sangue quente e carne de pescoço lhe parecem indigestos, proponho a seguir outra analogia, mais lúdica. No mundo corporativo e dos investimentos, aprendi a separar as pessoas em dois tipos: aquelas que jogam arco & flecha e aquelas que jogam dardos.",Proper Noun
0,"Geralmente, essas duas condições fisiológicas nos bastam. Se sangue quente e carne de pescoço lhe parecem indigestos, proponho a seguir outra analogia, mais lúdica. No mundo corporativo e dos investimentos, aprendi a separar as pessoas em dois tipos: aquelas que jogam arco & flecha e aquelas que jogam dardos.",Meta Usage
1,"Os fãs brasileiros de aparelhos com assistentes de voz ganham nesta terça- feira (6) mais uma opção. O Google está trazendo ao Brasil o Nest Audio, a segunda geração de seu alto-falante inteligente que pode ser ativado com a famosa frase ""Ok, Google"". Até então, a empresa só vendia por aqui desde 2019 o Nest Mini, um modelo menor.",caixa de som
0,"Os fãs brasileiros de aparelhos com assistentes de voz ganham nesta terça- feira (6) mais uma opção. O Google está trazendo ao Brasil o Nest Audio, a segunda geração de seu alto-falante inteligente que pode ser ativado com a famosa frase ""Ok, Google"". Até então, a empresa só vendia por aqui desde 2019 o Nest Mini, um modelo menor.",Proper Noun
0,"Os fãs brasileiros de aparelhos com assistentes de voz ganham nesta terça- feira (6) mais uma opção. O Google está trazendo ao Brasil o Nest Audio, a segunda geração de seu alto-falante inteligente que pode ser ativado com a famosa frase ""Ok, Google"". Até então, a empresa só vendia por aqui desde 2019 o Nest Mini, um modelo menor.",Meta Usage
1,"Adquiria o Beosound Emerge no site oficial Bang & Olufsen Segundo a empresa, a intenção foi construir um alto-falante potente, fino, que não ocupasse muito espaço na mobília e caso haja intenção, possa ser disfarçado como artigo de decoração. O design permite colocar o Beosound Emerge no final de uma estante de livros, ou em áreas pequenas.",caixa de som
0,"Adquiria o Beosound Emerge no site oficial Bang & Olufsen Segundo a empresa, a intenção foi construir um alto-falante potente, fino, que não ocupasse muito espaço na mobília e caso haja intenção, possa ser disfarçado como artigo de decoração. O design permite colocar o Beosound Emerge no final de uma estante de livros, ou em áreas pequenas.",Proper Noun
0,"Adquiria o Beosound Emerge no site oficial Bang & Olufsen Segundo a empresa, a intenção foi construir um alto-falante potente, fino, que não ocupasse muito espaço na mobília e caso haja intenção, possa ser disfarçado como artigo de decoração. O design permite colocar o Beosound Emerge no final de uma estante de livros, ou em áreas pequenas.",Meta Usage
1,"A empresa desenvolve um produto que combinaria um set-top box Apple TV com um alto-falante HomePod e incluiria uma câmera para videoconferência por meio de uma TV conectada e outras funções de casa inteligente, segundo pessoas com conhecimento do assunto, que falaram sob anonimato. Os outros recursos do aparelho incluem funções padrão do Apple TV box, como assistir a vídeos e jogos, além de alto-falantes inteligentes para reproduzir música e usar a assistente digital Siri. Se lançado, representaria a oferta de hardware de casa inteligente mais ambiciosa da Apple até o momento.",caixa de som
0,"A empresa desenvolve um produto que combinaria um set-top box Apple TV com um alto-falante HomePod e incluiria uma câmera para videoconferência por meio de uma TV conectada e outras funções de casa inteligente, segundo pessoas com conhecimento do assunto, que falaram sob anonimato. Os outros recursos do aparelho incluem funções padrão do Apple TV box, como assistir a vídeos e jogos, além de alto-falantes inteligentes para reproduzir música e usar a assistente digital Siri. Se lançado, representaria a oferta de hardware de casa inteligente mais ambiciosa da Apple até o momento.",Proper Noun
0,"A empresa desenvolve um produto que combinaria um set-top box Apple TV com um alto-falante HomePod e incluiria uma câmera para videoconferência por meio de uma TV conectada e outras funções de casa inteligente, segundo pessoas com conhecimento do assunto, que falaram sob anonimato. Os outros recursos do aparelho incluem funções padrão do Apple TV box, como assistir a vídeos e jogos, além de alto-falantes inteligentes para reproduzir música e usar a assistente digital Siri. Se lançado, representaria a oferta de hardware de casa inteligente mais ambiciosa da Apple até o momento.",Meta Usage
1,"O design do dispositivo fornece uma cortina de proteção, bem como um indicador especial mostrando quando a câmera funciona. Outra novidade foi o alto-falante do Microsoft Modern USB-C, que é principalmente focado em usar equipes da Microsoft. No design, mesmo há um botão separado para lançar rapidamente o painel de controle das equipes.",caixa de som
0,"O design do dispositivo fornece uma cortina de proteção, bem como um indicador especial mostrando quando a câmera funciona. Outra novidade foi o alto-falante do Microsoft Modern USB-C, que é principalmente focado em usar equipes da Microsoft. No design, mesmo há um botão separado para lançar rapidamente o painel de controle das equipes.",Proper Noun
