label,sentence1,sentence2
0,"A par disso, realizou um plano de testagem à Covid-19 dirigido aos membros do staff e aos lojistas. Em comunicado, o centro comercial explica que ""desde a primeira hora adotou todas as medidas de higiene de segurança na prevenção à pandemia"". O rastreio envolveu testes rápidos, tendo sido realizado numa parceria entre o ACeS Dão-Lafões/Unidade de Saúde Pública e a Cruz Vermelha Portuguesa, ""com o objetivo de detetar casos assintomáticos, no controlo à pandemia"", adianta o centro comercial.",centro comercial
1,"A mobilização, que já acontece anualmente desde 2014, desta vez, une esforços de diversas unidades da entidade internacional para ampliar o alcance geográfico e conseguir mais doações. Com a participação dos Rotary Clubs de Barueri-Alphaville, Barueri-Tamboré, Carapicuíba, Osasco, Jandira-Santana de Parnaíba-Aldeia da Serra e Barueri-Centro Comercial Alphaville, o objetivo é reforçar os estoques do sistema de saúde, quase esgotados por causa do agravamento da pandemia do novo coronavírus. “Este é um momento de empatia, solidariedade, apoio e cuidado com o próximo. Com o aumento diário das internações, a demanda por sangue e derivados também sobe e as reservas precisam ser continuamente reabastecidas. Doar sangue é uma ação simples, mas um ato de amor que salva vidas”, afirma Celso Luiz Tracco, presidente do Rotary Club de Barueri-Alphaville.",centro comercial
0,"A ela nós também podemos dar o nome de intuição. O fato é que algumas pessoas parecem ter o sexto sentido mais aguçado e, seja por meio de um frio na barriga, um pensamento repentino, um sonho ou uma sensação diferente, sabem o melhor caminho a seguir e a melhor escolha a fazer. Segundo a astrologia, embora todas as pessoas tenham o poder de prever acontecimentos, existem alguns signos mais intuitivos que outros.",sexto sentido
0,"Vamos lembrar que os pacotes de ajuda nos Estados Unidos durante a crise da Covid-19 já superam os 5 trilhões de dólares nos últimos anos, e até então não conseguimos ver sinais claros de inflação na economia americana como um todo. Ao contrário dos gastos comuns de política fiscal, acompanhamos nos Estados Unidos a compra de títulos públicos e privados por parte do Banco Central, o Federal Reserve, o que significou que muitos dos recursos utilizados pelo Governo para o combate à crise não foram totalmente alocados para os mais pobres, aqueles que consomem mais itens de primeira necessidade, o que causa impacto à inflação de maneira mais direta e severa. Essa situação de compra de títulos, aliada a uma política de juros básicos da economia próximos de zero, fez com que a inflação americana despontasse em outro local, nas ações das empresas, que nunca estiveram com altas tão consistentes, apesar de que a economia global ainda está em processo de reorganização, e o desemprego no mundo inteiro ainda está em alta.",primeira necessidade
1,"Os cursos possuem duração de um ano e meio a dois anos, com opções nos períodos da manhã, tarde e noite, e são reconhecidos pelo MEC, Ministério da Educação. A participação no processo seletivo possui uma taxa de inscrição no valor de R53,00, para candidatos da comunidade, que deve ser paga via boleto. A divulgação do resultado estará disponível no site do SENAI-SP e nas escolas, a partir das 14h, do dia 8 de junho de 2021.",processo seletivo
1,"Durante os primeiros 30 anos do século 20, conseguimos demonstrar a hipótese atômica, e desde então descobrimos mais uma camada de complexidade, de novas partículas elementares que formam os átomos. Os cento e tantos átomos são, na verdade, arranjos de três partículas mais elementares --prótons e nêutrons aglutinados em um núcleo atômico, com elétrons orbitando esse núcleo. Seria uma conclusão agradável, a complexidade da natureza vêm de três ingredientes misturados de formas diversas.",núcleo atômico
1,"Neste domingo, o restaurante da praça esta aberto e servira porçao de picanha, aproveite! O Garfos Restaurante trabalha com um cardapio baseado em comida caseira e visa oferecer refeiçoes de qualidade a um preço acessivel. O disque entrega funciona todos os dias pelos numeros: WhatsApp 94134-5951 e fixo 4719-1400.",comida caseira
0,"Ja resolvi o problema"", disse mecanico depois de matar a ex Briga por postagem em rede social termina em morte a tiros na Vila Margarida Suspeito teria ""tomado as dores"" de amigo que não gostou de postagem; a vítima era capataz de 30 anos",rede social
0,"Estamos honrando o teto e construindo as paredes”, afirmou. Em outro momento, voltando ao tema do impasse do Orçamento, ele reforçou que a busca é por uma solução, que a briga tem “mérito” e que “sempre, em grande rebanho, tem uma ovelha negra”. Mas não é o Congresso nem o grosso do ministério”, completou.",ovelha negra
1,"Museu a céu aberto: esculturas do Parque da Catacumba são revitalizadas Dia 30 é a vez de Julia Mestre subir ao palco com o repertório de Rita Lee, passeando por canções de diferentes períodos, como Ovelha Negra e Amor e Sexo. Grandes nomes do pagode se apresentam no Rio em fevereiro",ovelha negra
0,"Mas no apagar das luzes surgiu uma luz no fim do túnel. Um empresário de Manaus topou esse desafio conosco do Campeonato Brasileiro feminino da A2 especificamente dessa competição e com esse sinal verde nós começamos a sondar algumas atletas e quando tivemos o sim de algumas jogadoras que já passaram pelo Iranduba nos momentos bons ali de 2016 e 2019, caso da Elisa, Vitória...aí nós vimos que conseguiríamos montar um bom time. Um time com qualidade boa embora um plantel curto, reduzido, mas acredito que seja suficiente para fazer uma boa campanha nessa Série A2.",sinal verde
1,"Das 10h às 12h07, período em que os carros rasgaram as retas de Ímola, a Fórmula 1 registrou 4,3 pontos de média e pico de 5,5 na Grande São Paulo, permanecendo 45 minutos não consecutivos em 2˚ lugar e outros 62 em 3˚ lugar – a contagem sobe para 67 se considerarmos o “aquecimento” da prova, exibido às 9h30. Quando Lewis Hamilton, que fez bela prova de recuperação, recebeu o sinal verde para largar, a Globo era líder em São Paulo com 5,2 pontos de frente para a Band (8,1 a 2,9). Às 11h59, a seis voltas do fim da jornada, a distância entre as redes era de 1,3 ponto (6,8 a 5,5).",sinal verde
0,"Cláudia Vieira não perdoa traição de Sara Matos: ""Não conheço..."" Livro aberto: Demi Lovato revelou a sua orientação sexual e como a descobriu Cantora tem ultimamente feito multiplas revelaçoes sobre as suas experiencia de vida, depois de fase dificil de 2018.",livro aberto
1,"A opção “Mostrar capa” será a primeira da lista e basta ativar para que ela entre em ação. A partir daí, a capa do último livro aberto será mostrada na tela sempre que o Kindle entrar em repouso. 2 de 2 Opção está presente dentro das ""Opções de dispositivo"" em ""Configurações"" — Foto: Filipe Garrett/TechTudo",livro aberto
0,"Por isso, ele ficou aliviado em assinar com a Benchling há pouco mais de um ano, embora, como ele diz, “não seja uma despesa insignificante” para uma startup. O ponto forte da história é um grande cientista com uma grande ideia, mas para um sucesso sustentado é necessário construir sistemas para gerenciar as informações e os dados”, diz ele. Com o novo financiamento, a Benchling está adicionando mais ferramentas para pesquisadores que trabalham com química e biologia, e estão em busca de outros produtos que possam apoiar o desenvolvimento, bem como a pesquisa.",ponto forte
0,"No dia anterior (19), Arthur Amadeu, representando Aparecida Garcia Amadeu, amigos e a família de Sandra Elena Garcia, realizou a doação de aproximadamente 793 quilos em alimentos, entre eles leite integral, café, feijão e açúcar e alimentos perecíveis suficientes para suprir o estoque pelos próximos 15 dias. Já no dia 14 de abril, o casal Geraldo Lino e Nair Gerônimo, moradores de Jales, levaram até a Santa Casa a doação de café, feijão, arroz, leite integral, açúcar, biscoito de água e sal, cebolas, batatas e outros alimentos perecíveis. Arthur Amadeu representou amigos e familiares durante a entrega de mais de 700 quilos de alimentos",leite integral
0,"Havia uma solicitação: preservar o estilo Haussmann Parisiense. Desafiados a reconfigurar toda a planta baixa e agregar cômodos mais proporcionais, os arquitetos do escritório NAME architecture criaram um terceiro quarto e banheiro. A abertura de um arco entre a nova cozinha e a sala de estar, intocada, permitiu uma maior entrada de luz natural ao ambiente.",planta baixa
1,"A cena montada pelos versos sugere um olhar externo lançado a si mesmo. A ideia alinha-se em determinado grau aos movimentos e percepçoes propostos pelo experimento cenico ""Expediçao Planta Baixa"", do Coletivo Projeto Casa. Com dire çao do encenador e professor da UFC Francis Wilker, dramaturgia de Renato Abe, performances de Loreta Dialla e Jander Alcantara e tecnica do designer Gomes Avilla, o projeto divide reflexoes sobre a construçao de memorias e afetos a partir do contexto de isolamento com sua proliferaçao de imagens.",planta baixa
0,"Mesmo com a pandemia, é possível manter a tradição do amigo secreto de Natal com poucos familiares ou a distância Imagem: Getty Images Chegou o fim do ano e com ele as festas de Natal, de Ano Novo e, claro, o tradicional amigo secreto - ou amigo oculto, dependendo da região do Brasil. Não tem jeito, essa é uma tradição brasileira.",amigo oculto
1,"Secret Santa Generator : Secret Santa é o nome do amigo secreto feito nos Estados Unidos. Esta é a versão do app semelhante ao Amigo Oculto SMS, mas para quem tem iOS. Eles são análogos e funcionam exatamente da mesma forma.",amigo oculto
1,"Já à meia-noite, o Domingo Maior exibe 3 Dias para Matar (2014). Ethan Renner (Kevin Costner), veterano agente secreto, está à beira da morte. Seu último desejo é reatar com sua filha, com quem perdeu contato há muito tempo.",agente secreto
0,"Com a pele em chamas, o companheiro de Khen (Pérola Faria) saberá por suas companheiras que Sarai é mulher de Abrão e que a praga divina foi enviada pelo Deus que o casal serve. Irritado com a mentira, o líder desejará matar os dois personagens a sangue frio, mas temerá que o Todo-Poderoso se vingue. Assim, ele decidirá se livrar do escolhido e liberará a ruiva de suas obrigações como concubina.",sangue frio
1,"O juiz Dalton Igor Kita Conrado, da 5ª Vara Federal de Campo Grande, recebeu denúncia realizada pelo MPF (Ministério Público Federal) por peculato contra os médicos Marcelino Chehoud Ibrahim, ex-Diretor Clínico do HU/UFMS; e Amaury Edgardo Mont Serrat Avila Souza, ex-presidente da Comissão Permanente de Licitação do HU/UFMS. A denúncia, que também implica Nilza dos Santos Miranda, Artemisia Mesquita de Almeida, Alcides Manuel do Nascimento e Jorge da Costa Carramanho Junior, é um dos desdobramento da Operação Sangue Frio, da Polícia Federal, que desarticulou esquema de fraudes em licitação e uso indevido de verba pública - também conhecida como “máfia do câncer”. Ingressada em 2018, a denúncia do MPF, assinada pelo procurador da República Davi Marcucci Pracucho, pede a condenação dos réus e reparação dos danos causados pelos crimes com devolução de, ao todo, R$ 6.602.420,91, somando a parte de cada um dos denunciados, em valores atualizados na ocasião da denúncia.",sangue frio
