label,sentence1,sentence2
0,"O acampamento militar fazia parte do Failaq al-Sham, um dos maiores grupos contra Bashar al-Assad , que são apoiados pela Turquia, explicou Youssef Hammoud , porta-voz do grupo.",Proper Noun
0,"O acampamento militar fazia parte do Failaq al-Sham, um dos maiores grupos contra Bashar al-Assad , que são apoiados pela Turquia, explicou Youssef Hammoud , porta-voz do grupo.",Meta Usage
1,"Outra fonte militar acrescentou que Keita e Cissé estão em ""um veículo blindado com destino a Kati"", um acampamento militar nos arredores da capital, Bamako, onde o motim começou na manhã desta terça.",acampamento do exército
0,"Outra fonte militar acrescentou que Keita e Cissé estão em ""um veículo blindado com destino a Kati"", um acampamento militar nos arredores da capital, Bamako, onde o motim começou na manhã desta terça.",Proper Noun
0,"Outra fonte militar acrescentou que Keita e Cissé estão em ""um veículo blindado com destino a Kati"", um acampamento militar nos arredores da capital, Bamako, onde o motim começou na manhã desta terça.",Meta Usage
1,"Todos os dias, em frente à cela de Tirhas, em um acampamento militar na região do Tigré, soldados etíopes esperavam sua vez para estuprá-la.",acampamento do exército
0,"Todos os dias, em frente à cela de Tirhas, em um acampamento militar na região do Tigré, soldados etíopes esperavam sua vez para estuprá-la.",Proper Noun
0,"Todos os dias, em frente à cela de Tirhas, em um acampamento militar na região do Tigré, soldados etíopes esperavam sua vez para estuprá-la.",Meta Usage
1,Uma menina de cinco anos foi retirada dos escombros de uma casa no acampamento militar onde ocorreu a explosão.,acampamento do exército
0,Uma menina de cinco anos foi retirada dos escombros de uma casa no acampamento militar onde ocorreu a explosão.,Proper Noun
0,Uma menina de cinco anos foi retirada dos escombros de uma casa no acampamento militar onde ocorreu a explosão.,Meta Usage
1,"Talvez os fãs não lembrem de Bucky como um ajudante do Capitão América porque, afinal, o Soldado Invernal ganhou uma trajetória própria, mas ele foi concebido nos quadrinhos para ser o aliado sem superpoderes de Steve Rogers , o mascote do acampamento militar que representa o jovem leitor ali dentro, nas histórias.",acampamento do exército
0,"Talvez os fãs não lembrem de Bucky como um ajudante do Capitão América porque, afinal, o Soldado Invernal ganhou uma trajetória própria, mas ele foi concebido nos quadrinhos para ser o aliado sem superpoderes de Steve Rogers , o mascote do acampamento militar que representa o jovem leitor ali dentro, nas histórias.",Proper Noun
0,"Talvez os fãs não lembrem de Bucky como um ajudante do Capitão América porque, afinal, o Soldado Invernal ganhou uma trajetória própria, mas ele foi concebido nos quadrinhos para ser o aliado sem superpoderes de Steve Rogers , o mascote do acampamento militar que representa o jovem leitor ali dentro, nas histórias.",Meta Usage
1,"Ainda nao foi colhido o depoimento das 180 pessoas libertadas, que foram levadas para um acampamento militar proximo a escola.",acampamento do exército
0,"Ainda nao foi colhido o depoimento das 180 pessoas libertadas, que foram levadas para um acampamento militar proximo a escola.",Proper Noun
0,"Ainda nao foi colhido o depoimento das 180 pessoas libertadas, que foram levadas para um acampamento militar proximo a escola.",Meta Usage
1,"Quem poderia imaginar que, depois das lutas pela democracia, iríamos assistir a um Presidente dos Estados Unidos pregando a invasão do Congresso e, para ficarmos mais chocados ainda, veríamos a imagem de forças militares deitadas nos corredores do Capitólio como se ali fosse um acampamento militar?",acampamento do exército
0,"Quem poderia imaginar que, depois das lutas pela democracia, iríamos assistir a um Presidente dos Estados Unidos pregando a invasão do Congresso e, para ficarmos mais chocados ainda, veríamos a imagem de forças militares deitadas nos corredores do Capitólio como se ali fosse um acampamento militar?",Proper Noun
0,"Quem poderia imaginar que, depois das lutas pela democracia, iríamos assistir a um Presidente dos Estados Unidos pregando a invasão do Congresso e, para ficarmos mais chocados ainda, veríamos a imagem de forças militares deitadas nos corredores do Capitólio como se ali fosse um acampamento militar?",Meta Usage
1,"Arnold Schwarzenegger acabou ficando em primeiro lugar nessa competição, mas por ter fugido do acampamento militar, ele foi condenado a dois ou três dias na prisão.",acampamento do exército
0,"Arnold Schwarzenegger acabou ficando em primeiro lugar nessa competição, mas por ter fugido do acampamento militar, ele foi condenado a dois ou três dias na prisão.",Proper Noun
0,"Arnold Schwarzenegger acabou ficando em primeiro lugar nessa competição, mas por ter fugido do acampamento militar, ele foi condenado a dois ou três dias na prisão.",Meta Usage
1,"Neste momento, Elisabeth está no acampamento militar de Elsenborn, na parte oriental da Bélgica, para o treino militar que seguem todos os alunos e que tem a duração de quatro semanas.",acampamento do exército
0,"Neste momento, Elisabeth está no acampamento militar de Elsenborn, na parte oriental da Bélgica, para o treino militar que seguem todos os alunos e que tem a duração de quatro semanas.",Proper Noun
0,"Neste momento, Elisabeth está no acampamento militar de Elsenborn, na parte oriental da Bélgica, para o treino militar que seguem todos os alunos e que tem a duração de quatro semanas.",Meta Usage
1,"Keita, que tinha sido detido na companhia do primeiro-ministro Boubou Cissé no final da tarde de terça-feira (18.08) e levado para o acampamento militar onde se iniciou um motim no início do dia.",acampamento do exército
0,"Keita, que tinha sido detido na companhia do primeiro-ministro Boubou Cissé no final da tarde de terça-feira (18.08) e levado para o acampamento militar onde se iniciou um motim no início do dia.",Proper Noun
0,"Keita, que tinha sido detido na companhia do primeiro-ministro Boubou Cissé no final da tarde de terça-feira (18.08) e levado para o acampamento militar onde se iniciou um motim no início do dia.",Meta Usage
1,"A descoberta deste sitio arqueologico em um espaço rural concede a este acampamento militar uma particularidade impar, que permitira conhecer melhor o funcionamento dos exercitos romanos.",acampamento do exército
0,"A descoberta deste sitio arqueologico em um espaço rural concede a este acampamento militar uma particularidade impar, que permitira conhecer melhor o funcionamento dos exercitos romanos.",Proper Noun
0,"A descoberta deste sitio arqueologico em um espaço rural concede a este acampamento militar uma particularidade impar, que permitira conhecer melhor o funcionamento dos exercitos romanos.",Meta Usage
1,"Até o momento se conhece apenas um centro do tipo, localizado em um acampamento militar do Exército Bolivariano no Fuerte Tiuna, na região municipal de Caracas.",acampamento do exército
0,"Até o momento se conhece apenas um centro do tipo, localizado em um acampamento militar do Exército Bolivariano no Fuerte Tiuna, na região municipal de Caracas.",Proper Noun
0,"Até o momento se conhece apenas um centro do tipo, localizado em um acampamento militar do Exército Bolivariano no Fuerte Tiuna, na região municipal de Caracas.",Meta Usage
0,"Um trabalhador, que preferiu se manter anônimo com medo de retaliação jurídica, deu um depoimento ao ""Daily Mail"", afirmando que Ellen comandava seu próprio lar como um ""acampamento militar"".",acampamento do exército
0,"Um trabalhador, que preferiu se manter anônimo com medo de retaliação jurídica, deu um depoimento ao ""Daily Mail"", afirmando que Ellen comandava seu próprio lar como um ""acampamento militar"".",Proper Noun
1,"Um trabalhador, que preferiu se manter anônimo com medo de retaliação jurídica, deu um depoimento ao ""Daily Mail"", afirmando que Ellen comandava seu próprio lar como um ""acampamento militar"".",Meta Usage
1,"Na época, a tranche forneceu US$ 1,27 bilhão em capital novo para a companhia aérea vindo de cerca de 100 credores não divulgados.",empresa aérea
0,"Na época, a tranche forneceu US$ 1,27 bilhão em capital novo para a companhia aérea vindo de cerca de 100 credores não divulgados.",Proper Noun
0,"Na época, a tranche forneceu US$ 1,27 bilhão em capital novo para a companhia aérea vindo de cerca de 100 credores não divulgados.",Meta Usage
1,"Outro ponto importante é que a pesagem dos passageiros não é obrigatória, mas a companhia aérea instrui para que seja uma atitude de bom grado para ajudá-la.",empresa aérea
0,"Outro ponto importante é que a pesagem dos passageiros não é obrigatória, mas a companhia aérea instrui para que seja uma atitude de bom grado para ajudá-la.",Proper Noun
0,"Outro ponto importante é que a pesagem dos passageiros não é obrigatória, mas a companhia aérea instrui para que seja uma atitude de bom grado para ajudá-la.",Meta Usage
1,"Caso você tenha um voo cancelado ou alterado, a companhia aérea entrará em contato direto, por isso é extremamente importante que você preencha corretamente os seus dados no ato da compra.",empresa aérea
0,"Caso você tenha um voo cancelado ou alterado, a companhia aérea entrará em contato direto, por isso é extremamente importante que você preencha corretamente os seus dados no ato da compra.",Proper Noun
0,"Caso você tenha um voo cancelado ou alterado, a companhia aérea entrará em contato direto, por isso é extremamente importante que você preencha corretamente os seus dados no ato da compra.",Meta Usage
1,"Os investimentos no setor aéreo foram devidamente autorizados pelo Juízo da Recuperação Judicial, os quais, não afetam o cumprimento do plano, bem como que, em um momento de crise, a concretização de uma nova companhia aérea é um marco importante, visando, principalmente, a geração de empregos e o desenvolvimento econômico do país.",empresa aérea
0,"Os investimentos no setor aéreo foram devidamente autorizados pelo Juízo da Recuperação Judicial, os quais, não afetam o cumprimento do plano, bem como que, em um momento de crise, a concretização de uma nova companhia aérea é um marco importante, visando, principalmente, a geração de empregos e o desenvolvimento econômico do país.",Proper Noun
0,"Os investimentos no setor aéreo foram devidamente autorizados pelo Juízo da Recuperação Judicial, os quais, não afetam o cumprimento do plano, bem como que, em um momento de crise, a concretização de uma nova companhia aérea é um marco importante, visando, principalmente, a geração de empregos e o desenvolvimento econômico do país.",Meta Usage
1,Importante também destacar que é preciso que o passageiro informe à companhia aérea os seus dados corretos de contato para receber os comunicados sobre possíveis alterações em seu voo.,empresa aérea
0,Importante também destacar que é preciso que o passageiro informe à companhia aérea os seus dados corretos de contato para receber os comunicados sobre possíveis alterações em seu voo.,Proper Noun
0,Importante também destacar que é preciso que o passageiro informe à companhia aérea os seus dados corretos de contato para receber os comunicados sobre possíveis alterações em seu voo.,Meta Usage
1,"O vice-ministro de Transporte Aéreo, Ramón Velásquez, informou em sua conta no Twitter, que a partir de 30 de abril, a companhia aérea de bandeira venezuelana poderá movimentar mercadorias para México, Rússia, Síria, Emirados Árabes Unidos, Irã, Afeganistão, Tailândia, Malásia, China, Índia, Turquia e cinco outras nações.",empresa aérea
0,"O vice-ministro de Transporte Aéreo, Ramón Velásquez, informou em sua conta no Twitter, que a partir de 30 de abril, a companhia aérea de bandeira venezuelana poderá movimentar mercadorias para México, Rússia, Síria, Emirados Árabes Unidos, Irã, Afeganistão, Tailândia, Malásia, China, Índia, Turquia e cinco outras nações.",Proper Noun
0,"O vice-ministro de Transporte Aéreo, Ramón Velásquez, informou em sua conta no Twitter, que a partir de 30 de abril, a companhia aérea de bandeira venezuelana poderá movimentar mercadorias para México, Rússia, Síria, Emirados Árabes Unidos, Irã, Afeganistão, Tailândia, Malásia, China, Índia, Turquia e cinco outras nações.",Meta Usage
1,"Em fevereiro de 2020, o Escritório de Controle de Ativos Estrangeiros (OFAC) do Departamento do Tesouro dos EUA sancionou a companhia aérea estatal venezuelana e bloqueou toda a sua frota como parte das ações do governo contra a Venezuela.",empresa aérea
0,"Em fevereiro de 2020, o Escritório de Controle de Ativos Estrangeiros (OFAC) do Departamento do Tesouro dos EUA sancionou a companhia aérea estatal venezuelana e bloqueou toda a sua frota como parte das ações do governo contra a Venezuela.",Proper Noun
0,"Em fevereiro de 2020, o Escritório de Controle de Ativos Estrangeiros (OFAC) do Departamento do Tesouro dos EUA sancionou a companhia aérea estatal venezuelana e bloqueou toda a sua frota como parte das ações do governo contra a Venezuela.",Meta Usage
1,"No comunicado, a empresa diz que continua com seu “olhar voltado ao futuro”, em direção ao objetivo de remover US$ 2 bilhões em custos estruturais para investir em programas-chave para clientes que “irão posicionar a companhia aérea para capitalizar na recuperação das viagens de negócios e na demanda internacional” por voos.",empresa aérea
0,"No comunicado, a empresa diz que continua com seu “olhar voltado ao futuro”, em direção ao objetivo de remover US$ 2 bilhões em custos estruturais para investir em programas-chave para clientes que “irão posicionar a companhia aérea para capitalizar na recuperação das viagens de negócios e na demanda internacional” por voos.",Proper Noun
0,"No comunicado, a empresa diz que continua com seu “olhar voltado ao futuro”, em direção ao objetivo de remover US$ 2 bilhões em custos estruturais para investir em programas-chave para clientes que “irão posicionar a companhia aérea para capitalizar na recuperação das viagens de negócios e na demanda internacional” por voos.",Meta Usage
1,"A estratégia de vender refeições completas no avião é inspirada em ação da Singapore Airlines, que foi a primeira companhia aérea a oferecer esse serviço, em dois superjumbos A380 estacionados em Changi.",empresa aérea
0,"A estratégia de vender refeições completas no avião é inspirada em ação da Singapore Airlines, que foi a primeira companhia aérea a oferecer esse serviço, em dois superjumbos A380 estacionados em Changi.",Proper Noun
0,"A estratégia de vender refeições completas no avião é inspirada em ação da Singapore Airlines, que foi a primeira companhia aérea a oferecer esse serviço, em dois superjumbos A380 estacionados em Changi.",Meta Usage
1,"Há 30 anos, a Avatar Airlines tenta obter uma licença para operar como uma companhia aérea regular.",empresa aérea
0,"Há 30 anos, a Avatar Airlines tenta obter uma licença para operar como uma companhia aérea regular.",Proper Noun
0,"Há 30 anos, a Avatar Airlines tenta obter uma licença para operar como uma companhia aérea regular.",Meta Usage
1,Os horários atualizados estão no site companhia aérea.,empresa aérea
0,Os horários atualizados estão no site companhia aérea.,Proper Noun
0,Os horários atualizados estão no site companhia aérea.,Meta Usage
1,"Uma pandemia é o melhor momento para abrir uma companhia aérea porque os custos estão muito baixos”, afirmou o CEO da Flypop, Nino Judge.",empresa aérea
0,"Uma pandemia é o melhor momento para abrir uma companhia aérea porque os custos estão muito baixos”, afirmou o CEO da Flypop, Nino Judge.",Proper Noun
0,"Uma pandemia é o melhor momento para abrir uma companhia aérea porque os custos estão muito baixos”, afirmou o CEO da Flypop, Nino Judge.",Meta Usage
1,"A adição das novas rotas reflete um aumento no interesse entre os clientes da companhia aérea, já que as pesquisas por voos para a Croácia, Grécia e Islândia aumentaram 61% em março.",empresa aérea
0,"A adição das novas rotas reflete um aumento no interesse entre os clientes da companhia aérea, já que as pesquisas por voos para a Croácia, Grécia e Islândia aumentaram 61% em março.",Proper Noun
0,"A adição das novas rotas reflete um aumento no interesse entre os clientes da companhia aérea, já que as pesquisas por voos para a Croácia, Grécia e Islândia aumentaram 61% em março.",Meta Usage
1,"""É inconteste a inadequação do serviço prestado pela companhia aérea, gerando transtornos que agravaram, consideravelmente, a delicada conjuntura a que já estava exposto o autor, que perdeu a irmã de forma trágica e necessitou envidar esforços para realizar o traslado do corpo de Portugal para o Brasil, tudo a justificar a pretensão indenizatória"", pontuou.",empresa aérea
0,"""É inconteste a inadequação do serviço prestado pela companhia aérea, gerando transtornos que agravaram, consideravelmente, a delicada conjuntura a que já estava exposto o autor, que perdeu a irmã de forma trágica e necessitou envidar esforços para realizar o traslado do corpo de Portugal para o Brasil, tudo a justificar a pretensão indenizatória"", pontuou.",Proper Noun
0,"""É inconteste a inadequação do serviço prestado pela companhia aérea, gerando transtornos que agravaram, consideravelmente, a delicada conjuntura a que já estava exposto o autor, que perdeu a irmã de forma trágica e necessitou envidar esforços para realizar o traslado do corpo de Portugal para o Brasil, tudo a justificar a pretensão indenizatória"", pontuou.",Meta Usage
1,"Em seu site na internet, a XE Jet se posiciona como uma companhia aérea apenas de Classe Executiva, que pretende ser a companhia aérea preferida para os passageiros premium.",empresa aérea
0,"Em seu site na internet, a XE Jet se posiciona como uma companhia aérea apenas de Classe Executiva, que pretende ser a companhia aérea preferida para os passageiros premium.",Proper Noun
0,"Em seu site na internet, a XE Jet se posiciona como uma companhia aérea apenas de Classe Executiva, que pretende ser a companhia aérea preferida para os passageiros premium.",Meta Usage
1,"No início de março, o governo do socialista Pedro Sánchez concordou em um empréstimo emergencial de 53 milhões de euros (US$ 63 milhões) para a Plus Ultra, descrita em um comunicado como ""uma companhia aérea de nicho"".",empresa aérea
0,"No início de março, o governo do socialista Pedro Sánchez concordou em um empréstimo emergencial de 53 milhões de euros (US$ 63 milhões) para a Plus Ultra, descrita em um comunicado como ""uma companhia aérea de nicho"".",Proper Noun
0,"No início de março, o governo do socialista Pedro Sánchez concordou em um empréstimo emergencial de 53 milhões de euros (US$ 63 milhões) para a Plus Ultra, descrita em um comunicado como ""uma companhia aérea de nicho"".",Meta Usage
1,"Peso pena -      Em novembro, o governo acordou 475 milhões de euros (US$ 565 milhões) para a Air Europa, segunda maior companhia aérea espanhola sufocada pela queda do tráfego aéreo.",empresa aérea
0,"Peso pena -      Em novembro, o governo acordou 475 milhões de euros (US$ 565 milhões) para a Air Europa, segunda maior companhia aérea espanhola sufocada pela queda do tráfego aéreo.",Proper Noun
0,"Peso pena -      Em novembro, o governo acordou 475 milhões de euros (US$ 565 milhões) para a Air Europa, segunda maior companhia aérea espanhola sufocada pela queda do tráfego aéreo.",Meta Usage
1,"Segundo a companhia aérea, a pane do incidente da última quarta-feira não tem relação direta com os dois outros desligamentos de motor em voo nesse ano.",empresa aérea
0,"Segundo a companhia aérea, a pane do incidente da última quarta-feira não tem relação direta com os dois outros desligamentos de motor em voo nesse ano.",Proper Noun
0,"Segundo a companhia aérea, a pane do incidente da última quarta-feira não tem relação direta com os dois outros desligamentos de motor em voo nesse ano.",Meta Usage
1,"O modelo SaaS da IBS Software suporta totalmente as necessidades iniciais da companhia aérea inicial, minimizando os custos fixos.",empresa aérea
0,"O modelo SaaS da IBS Software suporta totalmente as necessidades iniciais da companhia aérea inicial, minimizando os custos fixos.",Proper Noun
0,"O modelo SaaS da IBS Software suporta totalmente as necessidades iniciais da companhia aérea inicial, minimizando os custos fixos.",Meta Usage
1,A companhia aérea dos Emirados Árabes estava desde o mês passado em dúvida sobre a continuidade da aeronave em sua frota diante do atual cenário de pouca demanda em voos internacionais.,empresa aérea
0,A companhia aérea dos Emirados Árabes estava desde o mês passado em dúvida sobre a continuidade da aeronave em sua frota diante do atual cenário de pouca demanda em voos internacionais.,Proper Noun
0,A companhia aérea dos Emirados Árabes estava desde o mês passado em dúvida sobre a continuidade da aeronave em sua frota diante do atual cenário de pouca demanda em voos internacionais.,Meta Usage
1,Foi o primeiro deputado federal a morrer vítima do coronavírus no país.  ,política
0,Foi o primeiro deputado federal a morrer vítima do coronavírus no país.  ,Proper Noun
0,Foi o primeiro deputado federal a morrer vítima do coronavírus no país.  ,Meta Usage
1,"Deputado federal mais votado de Santa Catarina em 2018, Hélio Costa (Republicanos) está muito perto de acertar com o PSD para disputar a reeleição ano que vem.",política
0,"Deputado federal mais votado de Santa Catarina em 2018, Hélio Costa (Republicanos) está muito perto de acertar com o PSD para disputar a reeleição ano que vem.",Proper Noun
0,"Deputado federal mais votado de Santa Catarina em 2018, Hélio Costa (Republicanos) está muito perto de acertar com o PSD para disputar a reeleição ano que vem.",Meta Usage
1,"No entanto, faltou liga para o deputado e cúpula estadual do partido, comandada pelo ex- deputado federal Paulo Bornhausen (presidente de honra) e Camilo Martins (presidente estadual).",política
0,"No entanto, faltou liga para o deputado e cúpula estadual do partido, comandada pelo ex- deputado federal Paulo Bornhausen (presidente de honra) e Camilo Martins (presidente estadual).",Proper Noun
0,"No entanto, faltou liga para o deputado e cúpula estadual do partido, comandada pelo ex- deputado federal Paulo Bornhausen (presidente de honra) e Camilo Martins (presidente estadual).",Meta Usage
1,"Outra aposta do partido deve ser o deputado federal Célio Silveira, que está de saída do PSDB.",política
0,"Outra aposta do partido deve ser o deputado federal Célio Silveira, que está de saída do PSDB.",Proper Noun
0,"Outra aposta do partido deve ser o deputado federal Célio Silveira, que está de saída do PSDB.",Meta Usage
1,"O deputado federal Alcides Cidinho Rodrigues, filiado ao Patriota, também é cotado para migrar para o DEM.",política
0,"O deputado federal Alcides Cidinho Rodrigues, filiado ao Patriota, também é cotado para migrar para o DEM.",Proper Noun
0,"O deputado federal Alcides Cidinho Rodrigues, filiado ao Patriota, também é cotado para migrar para o DEM.",Meta Usage
1,"Várias vezes prefeito de Goianira — há quem defenda que a cidade passe a se chamar “Carlândia” —, Carlos Alberto Andrade Oliveira é cotado para deputado federal.",política
0,"Várias vezes prefeito de Goianira — há quem defenda que a cidade passe a se chamar “Carlândia” —, Carlos Alberto Andrade Oliveira é cotado para deputado federal.",Proper Noun
0,"Várias vezes prefeito de Goianira — há quem defenda que a cidade passe a se chamar “Carlândia” —, Carlos Alberto Andrade Oliveira é cotado para deputado federal.",Meta Usage
1,"Como pertence ao Democratas, Diego terá de apoiar um candidato a deputado federal do partido.",política
0,"Como pertence ao Democratas, Diego terá de apoiar um candidato a deputado federal do partido.",Proper Noun
0,"Como pertence ao Democratas, Diego terá de apoiar um candidato a deputado federal do partido.",Meta Usage
1,"O empresário está cada vez mais próximo do presidente Jair Bolsonaro, sobretudo de seus filhos, o senador Flávio Bolsonaro e o deputado federal Eduardo Bolsonaro.",política
0,"O empresário está cada vez mais próximo do presidente Jair Bolsonaro, sobretudo de seus filhos, o senador Flávio Bolsonaro e o deputado federal Eduardo Bolsonaro.",Proper Noun
0,"O empresário está cada vez mais próximo do presidente Jair Bolsonaro, sobretudo de seus filhos, o senador Flávio Bolsonaro e o deputado federal Eduardo Bolsonaro.",Meta Usage
1,Mas até os bolsonaristas avaliam que vai postular mandato de deputado federal.,política
0,Mas até os bolsonaristas avaliam que vai postular mandato de deputado federal.,Proper Noun
0,Mas até os bolsonaristas avaliam que vai postular mandato de deputado federal.,Meta Usage
1,Já a assessoria do deputado federal Baleia Rossi (MDB) informou que o parlamentar vai formalizar um pedido para o ministério da Saúde atender São Paulo.,política
0,Já a assessoria do deputado federal Baleia Rossi (MDB) informou que o parlamentar vai formalizar um pedido para o ministério da Saúde atender São Paulo.,Proper Noun
0,Já a assessoria do deputado federal Baleia Rossi (MDB) informou que o parlamentar vai formalizar um pedido para o ministério da Saúde atender São Paulo.,Meta Usage
1,"A informação foi confirmada pelo filho de Nelson, o ex-deputado federal Felipe Bornier, que chegou a ser secretário estadual de Esporte e Lazer nos mandatos de Wilson Witzel e Cláudio Castro, ambos do PSC.",política
0,"A informação foi confirmada pelo filho de Nelson, o ex-deputado federal Felipe Bornier, que chegou a ser secretário estadual de Esporte e Lazer nos mandatos de Wilson Witzel e Cláudio Castro, ambos do PSC.",Proper Noun
0,"A informação foi confirmada pelo filho de Nelson, o ex-deputado federal Felipe Bornier, que chegou a ser secretário estadual de Esporte e Lazer nos mandatos de Wilson Witzel e Cláudio Castro, ambos do PSC.",Meta Usage
1,"Em 2018, ele e o filho foram candidatos ao cargo de deputado federal.",política
0,"Em 2018, ele e o filho foram candidatos ao cargo de deputado federal.",Proper Noun
0,"Em 2018, ele e o filho foram candidatos ao cargo de deputado federal.",Meta Usage
1,"O ex-deputado federal Haroldo Lima morreu nesta quarta-feira (24) em Salvador (BA), aos 81 anos.",política
0,"O ex-deputado federal Haroldo Lima morreu nesta quarta-feira (24) em Salvador (BA), aos 81 anos.",Proper Noun
0,"O ex-deputado federal Haroldo Lima morreu nesta quarta-feira (24) em Salvador (BA), aos 81 anos.",Meta Usage
1,"Como ex-prefeito de Toledo por dois mandatos, deputado estadual e deputado federal, Schiavinato deixa um legado e um espaço vazio no meio politico, tendo em vista que representava cidades da regiao no Congresso.",política
0,"Como ex-prefeito de Toledo por dois mandatos, deputado estadual e deputado federal, Schiavinato deixa um legado e um espaço vazio no meio politico, tendo em vista que representava cidades da regiao no Congresso.",Proper Noun
0,"Como ex-prefeito de Toledo por dois mandatos, deputado estadual e deputado federal, Schiavinato deixa um legado e um espaço vazio no meio politico, tendo em vista que representava cidades da regiao no Congresso.",Meta Usage
1,Estamos em luto pelo deputado federal Jose Carlos Schiavinato.,política
0,Estamos em luto pelo deputado federal Jose Carlos Schiavinato.,Proper Noun
0,Estamos em luto pelo deputado federal Jose Carlos Schiavinato.,Meta Usage
1,"Quando deputado estadual e agora como deputado federal, trouxe varios recursos.",política
0,"Quando deputado estadual e agora como deputado federal, trouxe varios recursos.",Proper Noun
0,"Quando deputado estadual e agora como deputado federal, trouxe varios recursos.",Meta Usage
1,Lázaro foi deputado federal de 2015 a 2019 pelo PSC.,política
0,Lázaro foi deputado federal de 2015 a 2019 pelo PSC.,Proper Noun
0,Lázaro foi deputado federal de 2015 a 2019 pelo PSC.,Meta Usage
1,"Ele já foi deputado federal, chefe da Casa Civil no governo Beto Richa (PSDB) e presidente da Assembleia Legislativa do Paraná (Alep).",política
0,"Ele já foi deputado federal, chefe da Casa Civil no governo Beto Richa (PSDB) e presidente da Assembleia Legislativa do Paraná (Alep).",Proper Noun
0,"Ele já foi deputado federal, chefe da Casa Civil no governo Beto Richa (PSDB) e presidente da Assembleia Legislativa do Paraná (Alep).",Meta Usage
