label,sentence1,sentence2
0,"Para a primeira-dama,  nesse momento dificil em que familias tem passado por situaçoes adversas todo ato de solidariedade e bem-vindo.",mulher inicial
1,"Para a primeira-dama,  nesse momento dificil em que familias tem passado por situaçoes adversas todo ato de solidariedade e bem-vindo.",esposa de quem governa
0,"Para a primeira-dama,  nesse momento dificil em que familias tem passado por situaçoes adversas todo ato de solidariedade e bem-vindo.",Proper Noun
0,"Para a primeira-dama,  nesse momento dificil em que familias tem passado por situaçoes adversas todo ato de solidariedade e bem-vindo.",Meta Usage
0,"Fico feliz em ver que a primeira-dama de Chapada dos Guimaraes, Helia Mello, a prefeita de Caceres, Eliene Liberato, a secretaria de Assistencia Social de Tangara da Serra, Ana Adorno, a Policia Civil, por meio da Delegacia Regional de Rondonopolis, tambem aderiram a campanha e levaram para os municipios do interior, isso mostra o quanto povo mato-grossense e solidario e como podemos contar com todos"", ressalta Marcia.",mulher inicial
1,"Fico feliz em ver que a primeira-dama de Chapada dos Guimaraes, Helia Mello, a prefeita de Caceres, Eliene Liberato, a secretaria de Assistencia Social de Tangara da Serra, Ana Adorno, a Policia Civil, por meio da Delegacia Regional de Rondonopolis, tambem aderiram a campanha e levaram para os municipios do interior, isso mostra o quanto povo mato-grossense e solidario e como podemos contar com todos"", ressalta Marcia.",esposa de quem governa
0,"Fico feliz em ver que a primeira-dama de Chapada dos Guimaraes, Helia Mello, a prefeita de Caceres, Eliene Liberato, a secretaria de Assistencia Social de Tangara da Serra, Ana Adorno, a Policia Civil, por meio da Delegacia Regional de Rondonopolis, tambem aderiram a campanha e levaram para os municipios do interior, isso mostra o quanto povo mato-grossense e solidario e como podemos contar com todos"", ressalta Marcia.",Proper Noun
0,"Fico feliz em ver que a primeira-dama de Chapada dos Guimaraes, Helia Mello, a prefeita de Caceres, Eliene Liberato, a secretaria de Assistencia Social de Tangara da Serra, Ana Adorno, a Policia Civil, por meio da Delegacia Regional de Rondonopolis, tambem aderiram a campanha e levaram para os municipios do interior, isso mostra o quanto povo mato-grossense e solidario e como podemos contar com todos"", ressalta Marcia.",Meta Usage
0,"Exemplos de problemas de otimizaçao combinatoria sao o ""problema do caixeiro viajante"" (dado um numero de cidades, encontrar a menor rota entre elas, obedecendo a algumas restriçoes), calculo de rotas no transito, analise molecular de medicamentos e analise de portfolios financeiros em busca de investimentos com o maior retorno e menor risco, entre muitos outros.",empregado viageiro
0,"Exemplos de problemas de otimizaçao combinatoria sao o ""problema do caixeiro viajante"" (dado um numero de cidades, encontrar a menor rota entre elas, obedecendo a algumas restriçoes), calculo de rotas no transito, analise molecular de medicamentos e analise de portfolios financeiros em busca de investimentos com o maior retorno e menor risco, entre muitos outros.",vendedor ambulante
1,"Exemplos de problemas de otimizaçao combinatoria sao o ""problema do caixeiro viajante"" (dado um numero de cidades, encontrar a menor rota entre elas, obedecendo a algumas restriçoes), calculo de rotas no transito, analise molecular de medicamentos e analise de portfolios financeiros em busca de investimentos com o maior retorno e menor risco, entre muitos outros.",Proper Noun
0,"Exemplos de problemas de otimizaçao combinatoria sao o ""problema do caixeiro viajante"" (dado um numero de cidades, encontrar a menor rota entre elas, obedecendo a algumas restriçoes), calculo de rotas no transito, analise molecular de medicamentos e analise de portfolios financeiros em busca de investimentos com o maior retorno e menor risco, entre muitos outros.",Meta Usage
0,"O filme acompanha Gela Kolochovi, um caixeiro viajante que circula por uma regiao rural da Republica da Georgia.",empregado viageiro
1,"O filme acompanha Gela Kolochovi, um caixeiro viajante que circula por uma regiao rural da Republica da Georgia.",vendedor ambulante
0,"O filme acompanha Gela Kolochovi, um caixeiro viajante que circula por uma regiao rural da Republica da Georgia.",Proper Noun
0,"O filme acompanha Gela Kolochovi, um caixeiro viajante que circula por uma regiao rural da Republica da Georgia.",Meta Usage
1,"Era um homem prático e objetivo”, orgulha-se Fábio, que se mudou para São Paulo em 1994, e trabalhou inicialmente como um caixeiro viajante, um representante comercial.",empregado viageiro
0,"Era um homem prático e objetivo”, orgulha-se Fábio, que se mudou para São Paulo em 1994, e trabalhou inicialmente como um caixeiro viajante, um representante comercial.",vendedor ambulante
0,"Era um homem prático e objetivo”, orgulha-se Fábio, que se mudou para São Paulo em 1994, e trabalhou inicialmente como um caixeiro viajante, um representante comercial.",Proper Noun
0,"Era um homem prático e objetivo”, orgulha-se Fábio, que se mudou para São Paulo em 1994, e trabalhou inicialmente como um caixeiro viajante, um representante comercial.",Meta Usage
1,"O livro conta a história de M e de seu pai D, caixeiro viajante, representante das peças de ferragens Kramp e responsável por levar a filha todos os dias à escola.",empregado viageiro
0,"O livro conta a história de M e de seu pai D, caixeiro viajante, representante das peças de ferragens Kramp e responsável por levar a filha todos os dias à escola.",vendedor ambulante
0,"O livro conta a história de M e de seu pai D, caixeiro viajante, representante das peças de ferragens Kramp e responsável por levar a filha todos os dias à escola.",Proper Noun
0,"O livro conta a história de M e de seu pai D, caixeiro viajante, representante das peças de ferragens Kramp e responsável por levar a filha todos os dias à escola.",Meta Usage
0,"Ou as travas existem, mas quem deveria punir faz vista grossa?",visão espessa
1,"Ou as travas existem, mas quem deveria punir faz vista grossa?",fingir que não viu
0,"Ou as travas existem, mas quem deveria punir faz vista grossa?",Proper Noun
0,"Ou as travas existem, mas quem deveria punir faz vista grossa?",Meta Usage
0,Donald Trump fez vista grossa.,visão espessa
1,Donald Trump fez vista grossa.,fingir que não viu
0,Donald Trump fez vista grossa.,Proper Noun
0,Donald Trump fez vista grossa.,Meta Usage
0,"O sábio ia à frente, com os discípulos seguindo em silêncio atrás, em fila indiana (literalmente).",linha índia
1,"O sábio ia à frente, com os discípulos seguindo em silêncio atrás, em fila indiana (literalmente).",fila
0,"O sábio ia à frente, com os discípulos seguindo em silêncio atrás, em fila indiana (literalmente).",Proper Noun
0,"O sábio ia à frente, com os discípulos seguindo em silêncio atrás, em fila indiana (literalmente).",Meta Usage
0,"A artista devolve: ""Fila indiana"".",linha índia
1,"A artista devolve: ""Fila indiana"".",fila
0,"A artista devolve: ""Fila indiana"".",Proper Noun
0,"A artista devolve: ""Fila indiana"".",Meta Usage
0,"Isso significa que a gravidade ali é tão intensa que, neste caso, temos a máxima conhecida de distorção de tempo no Universo: nas proximidades de um buraco negro, o tempo parece estar parado em relação à Terra.",furo preto
1,"Isso significa que a gravidade ali é tão intensa que, neste caso, temos a máxima conhecida de distorção de tempo no Universo: nas proximidades de um buraco negro, o tempo parece estar parado em relação à Terra.",horizonte de eventos
0,"Isso significa que a gravidade ali é tão intensa que, neste caso, temos a máxima conhecida de distorção de tempo no Universo: nas proximidades de um buraco negro, o tempo parece estar parado em relação à Terra.",desaparecimento
0,"Isso significa que a gravidade ali é tão intensa que, neste caso, temos a máxima conhecida de distorção de tempo no Universo: nas proximidades de um buraco negro, o tempo parece estar parado em relação à Terra.",Proper Noun
0,"Isso significa que a gravidade ali é tão intensa que, neste caso, temos a máxima conhecida de distorção de tempo no Universo: nas proximidades de um buraco negro, o tempo parece estar parado em relação à Terra.",Meta Usage
0,"Eles combinaram os novos dados com dados ópticos obtidos anteriormente e perceberam que a nova medida resulta em um novo número para a massa do buraco negro: de 15 para 21 massas solares, aproximadamente.",furo preto
1,"Eles combinaram os novos dados com dados ópticos obtidos anteriormente e perceberam que a nova medida resulta em um novo número para a massa do buraco negro: de 15 para 21 massas solares, aproximadamente.",horizonte de eventos
0,"Eles combinaram os novos dados com dados ópticos obtidos anteriormente e perceberam que a nova medida resulta em um novo número para a massa do buraco negro: de 15 para 21 massas solares, aproximadamente.",desaparecimento
0,"Eles combinaram os novos dados com dados ópticos obtidos anteriormente e perceberam que a nova medida resulta em um novo número para a massa do buraco negro: de 15 para 21 massas solares, aproximadamente.",Proper Noun
0,"Eles combinaram os novos dados com dados ópticos obtidos anteriormente e perceberam que a nova medida resulta em um novo número para a massa do buraco negro: de 15 para 21 massas solares, aproximadamente.",Meta Usage
0,"É como se caísse em um limbo, um buraco negro"", declarou.",furo preto
0,"É como se caísse em um limbo, um buraco negro"", declarou.",horizonte de eventos
1,"É como se caísse em um limbo, um buraco negro"", declarou.",desaparecimento
0,"É como se caísse em um limbo, um buraco negro"", declarou.",Proper Noun
