label,sentence1,sentence2
1,"Forbes Travel Guide also supports the hospitality industry and other service-oriented businesses such as luxury residential, healthcare and private clubs with bespoke training solutions, evaluation services and the creation of custom service standards.",Proper Noun
0,"Forbes Travel Guide also supports the hospitality industry and other service-oriented businesses such as luxury residential, healthcare and private clubs with bespoke training solutions, evaluation services and the creation of custom service standards.",Meta Usage
0,"Blockchains, fundamentally, are banking because what they’re doing is allowing the transaction of value across networks … they’re doing it in an orthogonally different way,"" he said Wednesday in what may be his swan song in public office.",bird song
1,"Blockchains, fundamentally, are banking because what they’re doing is allowing the transaction of value across networks … they’re doing it in an orthogonally different way,"" he said Wednesday in what may be his swan song in public office.",final performance
0,"Blockchains, fundamentally, are banking because what they’re doing is allowing the transaction of value across networks … they’re doing it in an orthogonally different way,"" he said Wednesday in what may be his swan song in public office.",Proper Noun
0,"Blockchains, fundamentally, are banking because what they’re doing is allowing the transaction of value across networks … they’re doing it in an orthogonally different way,"" he said Wednesday in what may be his swan song in public office.",Meta Usage
0,"They’ve also got:“ Killers of the Flower Moon,” directed by Martin Scorsese and starring Leonardo DiCaprio and Robert De Niro; “Swan Song” with Mahershala Ali, Naomie Harris and Glenn Close and Awkwafina; “Kitbag,” from Ridley Scott and Joaquin Phoenix; A24’s “Sharper” with Julianne Moore; and “Snow Blind” with Jake Gyllenhaal.",bird song
0,"They’ve also got:“ Killers of the Flower Moon,” directed by Martin Scorsese and starring Leonardo DiCaprio and Robert De Niro; “Swan Song” with Mahershala Ali, Naomie Harris and Glenn Close and Awkwafina; “Kitbag,” from Ridley Scott and Joaquin Phoenix; A24’s “Sharper” with Julianne Moore; and “Snow Blind” with Jake Gyllenhaal.",final performance
1,"They’ve also got:“ Killers of the Flower Moon,” directed by Martin Scorsese and starring Leonardo DiCaprio and Robert De Niro; “Swan Song” with Mahershala Ali, Naomie Harris and Glenn Close and Awkwafina; “Kitbag,” from Ridley Scott and Joaquin Phoenix; A24’s “Sharper” with Julianne Moore; and “Snow Blind” with Jake Gyllenhaal.",Proper Noun
0,"They’ve also got:“ Killers of the Flower Moon,” directed by Martin Scorsese and starring Leonardo DiCaprio and Robert De Niro; “Swan Song” with Mahershala Ali, Naomie Harris and Glenn Close and Awkwafina; “Kitbag,” from Ridley Scott and Joaquin Phoenix; A24’s “Sharper” with Julianne Moore; and “Snow Blind” with Jake Gyllenhaal.",Meta Usage
0,"The history of the banana republic reminds us that the notion of the United States as a beacon of human rights and democracy is, for all too many across the globe, a lie.",fruit republic
1,"The history of the banana republic reminds us that the notion of the United States as a beacon of human rights and democracy is, for all too many across the globe, a lie.",politically unstable country
0,"The history of the banana republic reminds us that the notion of the United States as a beacon of human rights and democracy is, for all too many across the globe, a lie.",Proper Noun
0,"The history of the banana republic reminds us that the notion of the United States as a beacon of human rights and democracy is, for all too many across the globe, a lie.",Meta Usage
0,"Beginning in August, Banana Republic is launching their new limited edition 'Mad Men' inspired collection.",fruit republic
0,"Beginning in August, Banana Republic is launching their new limited edition 'Mad Men' inspired collection.",politically unstable country
1,"Beginning in August, Banana Republic is launching their new limited edition 'Mad Men' inspired collection.",Proper Noun
0,"Beginning in August, Banana Republic is launching their new limited edition 'Mad Men' inspired collection.",Meta Usage
1,"Today, veteran actress Neetu Kapoor remembered Rishi on their 41stb wedding anniversary.",marriage celebration
0,"Today, veteran actress Neetu Kapoor remembered Rishi on their 41stb wedding anniversary.",Proper Noun
0,"Today, veteran actress Neetu Kapoor remembered Rishi on their 41stb wedding anniversary.",Meta Usage
0,"We do not want this 'bad apple' to taint the integrity of other PEZA enterprises and obliterate the gains and brand of excellence and in the regulatory role of PEZA over the past 25 years,"" noted Plaza.",awful apple
1,"We do not want this 'bad apple' to taint the integrity of other PEZA enterprises and obliterate the gains and brand of excellence and in the regulatory role of PEZA over the past 25 years,"" noted Plaza.",troublemaker
0,"We do not want this 'bad apple' to taint the integrity of other PEZA enterprises and obliterate the gains and brand of excellence and in the regulatory role of PEZA over the past 25 years,"" noted Plaza.",Proper Noun
0,"We do not want this 'bad apple' to taint the integrity of other PEZA enterprises and obliterate the gains and brand of excellence and in the regulatory role of PEZA over the past 25 years,"" noted Plaza.",Meta Usage
0,"The original material—“Last Minute Picker,” Can’t Escape,” “Reap What You Sow,” “Bad Apple,” and “Evil Thoughts,” in particular—find Volt varying the pacing while shifting from blustery boogie to insistent shuffles.",awful apple
0,"The original material—“Last Minute Picker,” Can’t Escape,” “Reap What You Sow,” “Bad Apple,” and “Evil Thoughts,” in particular—find Volt varying the pacing while shifting from blustery boogie to insistent shuffles.",troublemaker
1,"The original material—“Last Minute Picker,” Can’t Escape,” “Reap What You Sow,” “Bad Apple,” and “Evil Thoughts,” in particular—find Volt varying the pacing while shifting from blustery boogie to insistent shuffles.",Proper Noun
0,"The original material—“Last Minute Picker,” Can’t Escape,” “Reap What You Sow,” “Bad Apple,” and “Evil Thoughts,” in particular—find Volt varying the pacing while shifting from blustery boogie to insistent shuffles.",Meta Usage
0,Police were alerted after the Ford Sierra was seen being driven in Wolsingham in the early hours and was later spotted by two officers in a panda car.,bear car
1,Police were alerted after the Ford Sierra was seen being driven in Wolsingham in the early hours and was later spotted by two officers in a panda car.,police car
0,Police were alerted after the Ford Sierra was seen being driven in Wolsingham in the early hours and was later spotted by two officers in a panda car.,Proper Noun
0,Police were alerted after the Ford Sierra was seen being driven in Wolsingham in the early hours and was later spotted by two officers in a panda car.,Meta Usage
0,"And so it was that on January 1, 1982, that the foot patrols returned and the Panda Car policy went gradually into reverse.",bear car
0,"And so it was that on January 1, 1982, that the foot patrols returned and the Panda Car policy went gradually into reverse.",police car
1,"And so it was that on January 1, 1982, that the foot patrols returned and the Panda Car policy went gradually into reverse.",Proper Noun
0,"And so it was that on January 1, 1982, that the foot patrols returned and the Panda Car policy went gradually into reverse.",Meta Usage
0,"Today two fresh faced eager beavers from the FBI showed up unannounced (obviously) on my doorstep thoroughly convinced that my clients have been trading on copious inside information,"" the email said.",restless beaver
1,"Today two fresh faced eager beavers from the FBI showed up unannounced (obviously) on my doorstep thoroughly convinced that my clients have been trading on copious inside information,"" the email said.",hard worker
0,"Today two fresh faced eager beavers from the FBI showed up unannounced (obviously) on my doorstep thoroughly convinced that my clients have been trading on copious inside information,"" the email said.",Proper Noun
0,"Today two fresh faced eager beavers from the FBI showed up unannounced (obviously) on my doorstep thoroughly convinced that my clients have been trading on copious inside information,"" the email said.",Meta Usage
0,"Erin, determined to win back custody, takes a job as an exotic dancer at the Eager Beaver where she is protected by Shad (Rhames), the bouncer.",restless beaver
0,"Erin, determined to win back custody, takes a job as an exotic dancer at the Eager Beaver where she is protected by Shad (Rhames), the bouncer.",hard worker
1,"Erin, determined to win back custody, takes a job as an exotic dancer at the Eager Beaver where she is protected by Shad (Rhames), the bouncer.",Proper Noun
0,"Erin, determined to win back custody, takes a job as an exotic dancer at the Eager Beaver where she is protected by Shad (Rhames), the bouncer.",Meta Usage
0,"Hallmark referred to its offerings as ""international symbols of quality and good taste,"" and Wong's cards often came with foil borders, rice paper sleeves and other embellishments that justified their higher prices of 25 to 35 cents per card.",paddy notepad
1,"Hallmark referred to its offerings as ""international symbols of quality and good taste,"" and Wong's cards often came with foil borders, rice paper sleeves and other embellishments that justified their higher prices of 25 to 35 cents per card.",wrapper
0,"Hallmark referred to its offerings as ""international symbols of quality and good taste,"" and Wong's cards often came with foil borders, rice paper sleeves and other embellishments that justified their higher prices of 25 to 35 cents per card.",Proper Noun
0,"Hallmark referred to its offerings as ""international symbols of quality and good taste,"" and Wong's cards often came with foil borders, rice paper sleeves and other embellishments that justified their higher prices of 25 to 35 cents per card.",Meta Usage
0,"That's what we see here is the commercial motor vehicle truck traffic just could not get stopped in time and had this chain reaction crash,"" Dinkla added.",series of reactions
1,"That's what we see here is the commercial motor vehicle truck traffic just could not get stopped in time and had this chain reaction crash,"" Dinkla added.",series of events
0,"That's what we see here is the commercial motor vehicle truck traffic just could not get stopped in time and had this chain reaction crash,"" Dinkla added.",Proper Noun
0,"That's what we see here is the commercial motor vehicle truck traffic just could not get stopped in time and had this chain reaction crash,"" Dinkla added.",Meta Usage
0,"Led by VCU physicist Jason Reed, Ph.D., the team developed a technique that combines a process called digital polymerase chain reaction (dPCR) with high- speed atomic force microscopy (HSAFM) to create an image with such nanoscale resolution that users can measure differences in the lengths of genes in a DNA sequence.",series of reactions
0,"Led by VCU physicist Jason Reed, Ph.D., the team developed a technique that combines a process called digital polymerase chain reaction (dPCR) with high- speed atomic force microscopy (HSAFM) to create an image with such nanoscale resolution that users can measure differences in the lengths of genes in a DNA sequence.",series of events
1,"Led by VCU physicist Jason Reed, Ph.D., the team developed a technique that combines a process called digital polymerase chain reaction (dPCR) with high- speed atomic force microscopy (HSAFM) to create an image with such nanoscale resolution that users can measure differences in the lengths of genes in a DNA sequence.",Proper Noun
0,"Led by VCU physicist Jason Reed, Ph.D., the team developed a technique that combines a process called digital polymerase chain reaction (dPCR) with high- speed atomic force microscopy (HSAFM) to create an image with such nanoscale resolution that users can measure differences in the lengths of genes in a DNA sequence.",Meta Usage
0,My skin smelled so good afterward and I definitely felt like a Sex Bomb!,function explosive
1,My skin smelled so good afterward and I definitely felt like a Sex Bomb!,sexy person
0,My skin smelled so good afterward and I definitely felt like a Sex Bomb!,Proper Noun
0,My skin smelled so good afterward and I definitely felt like a Sex Bomb!,Meta Usage
0,"Let’s get this out of the way up front: Nobody, not even the erotic titan Sir Tom Jones OBE himself, can pull off a performance of “Sex Bomb” without looking hilarious in the process.",function explosive
0,"Let’s get this out of the way up front: Nobody, not even the erotic titan Sir Tom Jones OBE himself, can pull off a performance of “Sex Bomb” without looking hilarious in the process.",sexy person
1,"Let’s get this out of the way up front: Nobody, not even the erotic titan Sir Tom Jones OBE himself, can pull off a performance of “Sex Bomb” without looking hilarious in the process.",Proper Noun
0,"Let’s get this out of the way up front: Nobody, not even the erotic titan Sir Tom Jones OBE himself, can pull off a performance of “Sex Bomb” without looking hilarious in the process.",Meta Usage
1,"Over the weekend, an unarmed Black man was fatally shot by a police officer in Killeen, Texas, after the officer responded to a call for a mental health check.",health evaluation
0,"Over the weekend, an unarmed Black man was fatally shot by a police officer in Killeen, Texas, after the officer responded to a call for a mental health check.",Proper Noun
0,"Over the weekend, an unarmed Black man was fatally shot by a police officer in Killeen, Texas, after the officer responded to a call for a mental health check.",Meta Usage
0,"The “Modern Family” star revealed earlier this month that she dyed her hair ""cotton candy"" pink and she recently debuted longer extensions to complete the new hairstyle.",fabric candy
1,"The “Modern Family” star revealed earlier this month that she dyed her hair ""cotton candy"" pink and she recently debuted longer extensions to complete the new hairstyle.",fluffy candy
0,"The “Modern Family” star revealed earlier this month that she dyed her hair ""cotton candy"" pink and she recently debuted longer extensions to complete the new hairstyle.",Proper Noun
0,"The “Modern Family” star revealed earlier this month that she dyed her hair ""cotton candy"" pink and she recently debuted longer extensions to complete the new hairstyle.",Meta Usage
0,"And with the new hour comes the arrival of Group B: Sloth, Ice Cube, Zebra, Cotton Candy and Moth.",fabric candy
0,"And with the new hour comes the arrival of Group B: Sloth, Ice Cube, Zebra, Cotton Candy and Moth.",fluffy candy
1,"And with the new hour comes the arrival of Group B: Sloth, Ice Cube, Zebra, Cotton Candy and Moth.",Proper Noun
0,"And with the new hour comes the arrival of Group B: Sloth, Ice Cube, Zebra, Cotton Candy and Moth.",Meta Usage
0,"On the whole, the report depicts detailed overview of the global ready to eat food market that will help industry consultants, equipment manufacturers, existing players searching for expansion opportunities, new players searching possibilities and other stakeholders to align their market centric strategies according to the ongoing and expected trends in the future.",grocery store
1,"On the whole, the report depicts detailed overview of the global ready to eat food market that will help industry consultants, equipment manufacturers, existing players searching for expansion opportunities, new players searching possibilities and other stakeholders to align their market centric strategies according to the ongoing and expected trends in the future.",food commodity market
0,"On the whole, the report depicts detailed overview of the global ready to eat food market that will help industry consultants, equipment manufacturers, existing players searching for expansion opportunities, new players searching possibilities and other stakeholders to align their market centric strategies according to the ongoing and expected trends in the future.",Proper Noun
0,"On the whole, the report depicts detailed overview of the global ready to eat food market that will help industry consultants, equipment manufacturers, existing players searching for expansion opportunities, new players searching possibilities and other stakeholders to align their market centric strategies according to the ongoing and expected trends in the future.",Meta Usage
0,Wet Pet Food Market research study involved the extensive usage of both primary and secondary data sources.,grocery store
0,Wet Pet Food Market research study involved the extensive usage of both primary and secondary data sources.,food commodity market
1,Wet Pet Food Market research study involved the extensive usage of both primary and secondary data sources.,Proper Noun
0,Wet Pet Food Market research study involved the extensive usage of both primary and secondary data sources.,Meta Usage
1,"In the Talcott transaction, Sixth Street is buying from a group of investors who have worked to grow the insurance company over the past several years, including Cornell Capital LLC, Atlas Merchant Capital LLC, TRB Advisors LP and Global Atlantic Financial Group.",insurance provider
0,"In the Talcott transaction, Sixth Street is buying from a group of investors who have worked to grow the insurance company over the past several years, including Cornell Capital LLC, Atlas Merchant Capital LLC, TRB Advisors LP and Global Atlantic Financial Group.",Proper Noun
0,"In the Talcott transaction, Sixth Street is buying from a group of investors who have worked to grow the insurance company over the past several years, including Cornell Capital LLC, Atlas Merchant Capital LLC, TRB Advisors LP and Global Atlantic Financial Group.",Meta Usage
1,"It was empty, but on the floor lay the pillow slip which Sylvia had defended from John so heatedly.",pillow case
0,"It was empty, but on the floor lay the pillow slip which Sylvia had defended from John so heatedly.",Proper Noun
0,"It was empty, but on the floor lay the pillow slip which Sylvia had defended from John so heatedly.",Meta Usage
1,"But although dust storms are frequent during the Australian spring and summer, and Australian dust has a high iron content, witnessing the oceans bloom has proven elusive.",sand storm
0,"But although dust storms are frequent during the Australian spring and summer, and Australian dust has a high iron content, witnessing the oceans bloom has proven elusive.",Proper Noun
0,"But although dust storms are frequent during the Australian spring and summer, and Australian dust has a high iron content, witnessing the oceans bloom has proven elusive.",Meta Usage
0,"And AMANDA ABRIGHT (as Bobbi Michele) is certainly too young to have been a ""flower child,"" but she bloomed on stage splendidly!",bloom child
1,"And AMANDA ABRIGHT (as Bobbi Michele) is certainly too young to have been a ""flower child,"" but she bloomed on stage splendidly!",hippie
0,"And AMANDA ABRIGHT (as Bobbi Michele) is certainly too young to have been a ""flower child,"" but she bloomed on stage splendidly!",Proper Noun
0,"And AMANDA ABRIGHT (as Bobbi Michele) is certainly too young to have been a ""flower child,"" but she bloomed on stage splendidly!",Meta Usage
0,About “Incarceration Of A Flower Child”,bloom child
0,About “Incarceration Of A Flower Child”,hippie
1,About “Incarceration Of A Flower Child”,Proper Noun
0,About “Incarceration Of A Flower Child”,Meta Usage
1,"In Washington, Biden invited 10 moderate Republicans to the White House to discuss his proposed $1.9 trillion economic aid plan.",financial assistance
0,"In Washington, Biden invited 10 moderate Republicans to the White House to discuss his proposed $1.9 trillion economic aid plan.",Proper Noun
0,"In Washington, Biden invited 10 moderate Republicans to the White House to discuss his proposed $1.9 trillion economic aid plan.",Meta Usage
0,"Armed with his new fishing pole, Brody Sears is likely anxious to land another big one and have another big fish story to tell.",angle story
0,"Armed with his new fishing pole, Brody Sears is likely anxious to land another big one and have another big fish story to tell.",exaggerated story
0,"Armed with his new fishing pole, Brody Sears is likely anxious to land another big one and have another big fish story to tell.",Proper Noun
1,"Armed with his new fishing pole, Brody Sears is likely anxious to land another big one and have another big fish story to tell.",Meta Usage
1,Children of Jaws' might have been a better title for this teen version of the big fish story.,angle story
0,Children of Jaws' might have been a better title for this teen version of the big fish story.,exaggerated story
0,Children of Jaws' might have been a better title for this teen version of the big fish story.,Proper Noun
0,Children of Jaws' might have been a better title for this teen version of the big fish story.,Meta Usage
0,"Excited by the potential of uncovering ancient pasts, researchers and traditional custodians in Australia and beyond are stepping offshore to delve deeper into Indigenous histories, in search of sites that probably would have been destroyed or eroded if they lay on dry land.",dry ground
1,"Excited by the potential of uncovering ancient pasts, researchers and traditional custodians in Australia and beyond are stepping offshore to delve deeper into Indigenous histories, in search of sites that probably would have been destroyed or eroded if they lay on dry land.",terra firma
0,"Excited by the potential of uncovering ancient pasts, researchers and traditional custodians in Australia and beyond are stepping offshore to delve deeper into Indigenous histories, in search of sites that probably would have been destroyed or eroded if they lay on dry land.",Proper Noun
0,"Excited by the potential of uncovering ancient pasts, researchers and traditional custodians in Australia and beyond are stepping offshore to delve deeper into Indigenous histories, in search of sites that probably would have been destroyed or eroded if they lay on dry land.",Meta Usage
1,"For example, in the data set, there was no difference between dry land and paddy land.",dry ground
0,"For example, in the data set, there was no difference between dry land and paddy land.",terra firma
0,"For example, in the data set, there was no difference between dry land and paddy land.",Proper Noun
0,"For example, in the data set, there was no difference between dry land and paddy land.",Meta Usage
0,"The private eye later played himself in ""The Insider,"" the 1999 Hollywood film about the case starring Al Pacino and Russell Crowe.",personal eye
1,"The private eye later played himself in ""The Insider,"" the 1999 Hollywood film about the case starring Al Pacino and Russell Crowe.",detective
0,"The private eye later played himself in ""The Insider,"" the 1999 Hollywood film about the case starring Al Pacino and Russell Crowe.",Proper Noun
0,"The private eye later played himself in ""The Insider,"" the 1999 Hollywood film about the case starring Al Pacino and Russell Crowe.",Meta Usage
0,"With time running out, I finish off my Hislop interview with some quickfire questions about life at Private Eye and the editor's future at the magazine.",personal eye
0,"With time running out, I finish off my Hislop interview with some quickfire questions about life at Private Eye and the editor's future at the magazine.",detective
1,"With time running out, I finish off my Hislop interview with some quickfire questions about life at Private Eye and the editor's future at the magazine.",Proper Noun
0,"With time running out, I finish off my Hislop interview with some quickfire questions about life at Private Eye and the editor's future at the magazine.",Meta Usage
1,"While the popularity of ties has waxed and waned over the last few centuries, the bow tie business is strong in 2011, as the piece of apparel is fashionable for both formal and casual dress.",tie
0,"While the popularity of ties has waxed and waned over the last few centuries, the bow tie business is strong in 2011, as the piece of apparel is fashionable for both formal and casual dress.",Proper Noun
0,"While the popularity of ties has waxed and waned over the last few centuries, the bow tie business is strong in 2011, as the piece of apparel is fashionable for both formal and casual dress.",Meta Usage
0,His release is just another chapter in a closed book on one part of Detroit’s storied history.,shut book
0,His release is just another chapter in a closed book on one part of Detroit’s storied history.,mystery
0,His release is just another chapter in a closed book on one part of Detroit’s storied history.,Proper Noun
1,His release is just another chapter in a closed book on one part of Detroit’s storied history.,Meta Usage
1,Assessments will consist of two hour closed book examinations containing short answer questions requiring critical analysis of complex case studies as well as Multiple Choice Questions.,shut book
0,Assessments will consist of two hour closed book examinations containing short answer questions requiring critical analysis of complex case studies as well as Multiple Choice Questions.,mystery
0,Assessments will consist of two hour closed book examinations containing short answer questions requiring critical analysis of complex case studies as well as Multiple Choice Questions.,Proper Noun
0,Assessments will consist of two hour closed book examinations containing short answer questions requiring critical analysis of complex case studies as well as Multiple Choice Questions.,Meta Usage
1,One of those circumstances is if the offender has a serious physical or mental disorder or disability and is being held in the treatment facility operated by the department until they may be placed in a similar treatment setting outside the department.,psychological disorder
0,One of those circumstances is if the offender has a serious physical or mental disorder or disability and is being held in the treatment facility operated by the department until they may be placed in a similar treatment setting outside the department.,Proper Noun
0,One of those circumstances is if the offender has a serious physical or mental disorder or disability and is being held in the treatment facility operated by the department until they may be placed in a similar treatment setting outside the department.,Meta Usage
0,The moral character of a bad hat is secondary.,terrible hat
1,The moral character of a bad hat is secondary.,trouble maker
0,The moral character of a bad hat is secondary.,Proper Noun
0,The moral character of a bad hat is secondary.,Meta Usage
0,"After graduating from The School of Visual Arts in New York, Sellitti moved to Los Angeles, where he interned for Bryan Singer's production company, 'Bad Hat Harry' as well as Steven Spielberg's company, 'Dreamworks.'",terrible hat
0,"After graduating from The School of Visual Arts in New York, Sellitti moved to Los Angeles, where he interned for Bryan Singer's production company, 'Bad Hat Harry' as well as Steven Spielberg's company, 'Dreamworks.'",trouble maker
1,"After graduating from The School of Visual Arts in New York, Sellitti moved to Los Angeles, where he interned for Bryan Singer's production company, 'Bad Hat Harry' as well as Steven Spielberg's company, 'Dreamworks.'",Proper Noun
0,"After graduating from The School of Visual Arts in New York, Sellitti moved to Los Angeles, where he interned for Bryan Singer's production company, 'Bad Hat Harry' as well as Steven Spielberg's company, 'Dreamworks.'",Meta Usage
0,He is a proverbial life vest that has pulled so many people through in times of despair during these extended periods of remote learning.,existence vest
0,He is a proverbial life vest that has pulled so many people through in times of despair during these extended periods of remote learning.,flotation device
1,He is a proverbial life vest that has pulled so many people through in times of despair during these extended periods of remote learning.,lifeline
0,He is a proverbial life vest that has pulled so many people through in times of despair during these extended periods of remote learning.,Proper Noun
0,He is a proverbial life vest that has pulled so many people through in times of despair during these extended periods of remote learning.,Meta Usage
1,"The directory, mailing list and other publishers market is segmented into directory and mailing list and other publishers.",address list
0,"The directory, mailing list and other publishers market is segmented into directory and mailing list and other publishers.",Proper Noun
0,"The directory, mailing list and other publishers market is segmented into directory and mailing list and other publishers.",Meta Usage
0,"The 1st Circuit Court of Appeals previously decided in support of law enforcement regarding Caniglia v Strom, writing, ""At its core, the community caretaking doctrine is designed to give police elbow room to take appropriate action when unforeseen circumstances present some transient hazard that requires immediate attention.""",joint room
0,"The 1st Circuit Court of Appeals previously decided in support of law enforcement regarding Caniglia v Strom, writing, ""At its core, the community caretaking doctrine is designed to give police elbow room to take appropriate action when unforeseen circumstances present some transient hazard that requires immediate attention.""",space
0,"The 1st Circuit Court of Appeals previously decided in support of law enforcement regarding Caniglia v Strom, writing, ""At its core, the community caretaking doctrine is designed to give police elbow room to take appropriate action when unforeseen circumstances present some transient hazard that requires immediate attention.""",Meta Usage
1,"The 1st Circuit Court of Appeals previously decided in support of law enforcement regarding Caniglia v Strom, writing, ""At its core, the community caretaking doctrine is designed to give police elbow room to take appropriate action when unforeseen circumstances present some transient hazard that requires immediate attention.""",freedom
0,"The 1st Circuit Court of Appeals previously decided in support of law enforcement regarding Caniglia v Strom, writing, ""At its core, the community caretaking doctrine is designed to give police elbow room to take appropriate action when unforeseen circumstances present some transient hazard that requires immediate attention.""",Proper Noun
1,"It's such a sign of the morale here at the call centre that each year they pick a charity they would like to help to support and they raise the money themselves and we are honoured that it is the hospital foundation this year.""",answering service
0,"It's such a sign of the morale here at the call centre that each year they pick a charity they would like to help to support and they raise the money themselves and we are honoured that it is the hospital foundation this year.""",Proper Noun
0,"It's such a sign of the morale here at the call centre that each year they pick a charity they would like to help to support and they raise the money themselves and we are honoured that it is the hospital foundation this year.""",Meta Usage
0,"But if the tantalising dream ticket of two ""Basque Clasico"" Copa finals in 14 April days can come off then the temperature, never mind that Sevilla can be rainy around Easter, will be absolutely fever pitch.",fantasy ticket
1,"But if the tantalising dream ticket of two ""Basque Clasico"" Copa finals in 14 April days can come off then the temperature, never mind that Sevilla can be rainy around Easter, will be absolutely fever pitch.",ideal opportunity
0,"But if the tantalising dream ticket of two ""Basque Clasico"" Copa finals in 14 April days can come off then the temperature, never mind that Sevilla can be rainy around Easter, will be absolutely fever pitch.",Proper Noun
0,"But if the tantalising dream ticket of two ""Basque Clasico"" Copa finals in 14 April days can come off then the temperature, never mind that Sevilla can be rainy around Easter, will be absolutely fever pitch.",Meta Usage
0,"Una’s Dream Ticket   Tyrone Productions   133 Capel Street,   Dublin 1.",fantasy ticket
0,"Una’s Dream Ticket   Tyrone Productions   133 Capel Street,   Dublin 1.",ideal opportunity
1,"Una’s Dream Ticket   Tyrone Productions   133 Capel Street,   Dublin 1.",Proper Noun
0,"Una’s Dream Ticket   Tyrone Productions   133 Capel Street,   Dublin 1.",Meta Usage
0,"In another post, he said: 'Our NHS is treated as a sacred cow and cannot be criticised.",divine cow
1,"In another post, he said: 'Our NHS is treated as a sacred cow and cannot be criticised.",above criticism 
0,"In another post, he said: 'Our NHS is treated as a sacred cow and cannot be criticised.",Proper Noun
0,"In another post, he said: 'Our NHS is treated as a sacred cow and cannot be criticised.",Meta Usage
0,"Sacred Cow probes the fundamental moral, environmental and nutritional quandaries we face in raising and eating animals.",divine cow
0,"Sacred Cow probes the fundamental moral, environmental and nutritional quandaries we face in raising and eating animals.",above criticism 
1,"Sacred Cow probes the fundamental moral, environmental and nutritional quandaries we face in raising and eating animals.",Proper Noun
0,"Sacred Cow probes the fundamental moral, environmental and nutritional quandaries we face in raising and eating animals.",Meta Usage
1,"The basic dynamics of the Disability Insurance market have been studied and stress is put upon the various influential factors such as the constraints, opportunities, strengths, and weaknesses.",disability assistance
0,"The basic dynamics of the Disability Insurance market have been studied and stress is put upon the various influential factors such as the constraints, opportunities, strengths, and weaknesses.",Proper Noun
0,"The basic dynamics of the Disability Insurance market have been studied and stress is put upon the various influential factors such as the constraints, opportunities, strengths, and weaknesses.",Meta Usage
