label,sentence1
1,"Apesar de que, para alguns, o convite seja um tanto quanto constrangedor, os dados apontados quando se está na balança não eram expostos para os colaboradores da Air New Zealand e nem para outros passageiros que estivessem por perto. Outro ponto importante é que a pesagem dos passageiros não é obrigatória, mas a companhia aérea instrui para que seja uma atitude de bom grado para ajudá-la. Uma passageira que participou da pesagem confirmou a preservação dos dados, dizendo que a companhia estava protegendo tão bem a informação que nem a equipe presente e nem ela mesma conseguiu ver o resultado do seu peso."
1,"Como saber se o voo foi alterado ou cancelado? Caso você tenha um voo cancelado ou alterado, a companhia aérea entrará em contato direto, por isso é extremamente importante que você preencha corretamente os seus dados no ato da compra. Frequentemente o comunicado é feito por e-mail, mas algumas companhias também podem avisar sobre a alteração através de mensagem de texto, Whatsapp e, dependendo da proximidade da viagem, até por telefone."
1,"O pagamento de todos os credores trabalhistas, habilitados no quadro geral, estão sendo quitados após tramites legais, ou seja, após a expedição de certidão de trânsito em julgamento das habilitações/divergência, vinculados a informação dos dados bancários, nos termos do plano de recuperação judicial. Os investimentos no setor aéreo foram devidamente autorizados pelo Juízo da Recuperação Judicial, os quais, não afetam o cumprimento do plano, bem como que, em um momento de crise, a concretização de uma nova companhia aérea é um marco importante, visando, principalmente, a geração de empregos e o desenvolvimento econômico do país. O patrocínio do Flamengo está em análise e negociação, mas não envolve valores comerciais, apenas permuta de serviços aos jogos que possam ocorrer fora do Estado do Rio de Janeiro, em ação de Co-branding entre as marcas."
1,"Além disso, o passageiro que tiver necessidade de alterar a sua passagem, ou que não possa comparecer para o embarque na data/hora prevista para o voo, deve entrar em contato com antecedência com a empresa aérea para evitar o no-show  e, consequentemente, eventuais multas. Importante também destacar que é preciso que o passageiro informe à companhia aérea os seus dados corretos de contato para receber os comunicados sobre possíveis alterações em seu voo. Para obter mais informações sobre o voo ou optar pelo crédito, pela remarcação ou pelo reembolso é recomendado dar preferência aos canais eletrônicos de atendimento."
1,"A companhia estatal venezuelana Conviasa anunciou ontem (14) que vai expandir seus serviços de carga internacional para 16 destinos. O vice-ministro de Transporte Aéreo, Ramón Velásquez, informou em sua conta no Twitter, que a partir de 30 de abril, a companhia aérea de bandeira venezuelana poderá movimentar mercadorias para México, Rússia, Síria, Emirados Árabes Unidos, Irã, Afeganistão, Tailândia, Malásia, China, Índia, Turquia e cinco outras nações. Os voos mais longos devem ser operados pelos seus dois Airbus A340, enquanto que os mais curtos, domésticos e regionais, serão operados com jatos Embraer."
1,"Na véspera, o ministro dos Transportes, Hipólito Abreu, garantiu em mensagem, a exportação pela primeira vez de sete mil quilos de frutas para os Emirados Árabes Unidos, como parte das ações de incentivo à produção agrícola nacional. Em fevereiro de 2020, o Escritório de Controle de Ativos Estrangeiros (OFAC) do Departamento do Tesouro dos EUA sancionou a companhia aérea estatal venezuelana e bloqueou toda a sua frota como parte das ações do governo contra a Venezuela. O consórcio já havia sido bloqueado com a emissão da ordem executiva 13.884 em 5 de agosto de 2019, mas foi adicionado à lista especialmente designada do OFAC 'para garantir um maior cumprimento das sanções dos Estados Unidos'."
1,"A receita total foi de US$ 3,221 bilhões, de US$ 7,979 bilhões anteriormente, uma queda de 59,6%, segundo destacou a empresa em seu informe. No comunicado, a empresa diz que continua com seu “olhar voltado ao futuro”, em direção ao objetivo de remover US$ 2 bilhões em custos estruturais para investir em programas-chave para clientes que “irão posicionar a companhia aérea para capitalizar na recuperação das viagens de negócios e na demanda internacional” por voos. Segundo mostrou reportagem do Broadcast (sistema de notícias em tempo real do Grupo Estado), as viagens nos Estados Unidos têm aumentado com a acelerada vacinação contra a covid-19 no país."
1,"A previsão é que a empresa ofereça 22 almoços e jantares durante o mês de abril, com cerca de 3 horas de duração. A estratégia de vender refeições completas no avião é inspirada em ação da Singapore Airlines, que foi a primeira companhia aérea a oferecer esse serviço, em dois superjumbos A380 estacionados em Changi. Os primeiros ingressos esgotaram rapidamente e custavam aproximadamente o mesmo preço na primeira classe."
1,"Como em toda iniciativa que toma, a empresa está pedindo dinheiro. Há 30 anos, a Avatar Airlines tenta obter uma licença para operar como uma companhia aérea regular. Seu modelo de negócios é diferente de tudo o que você já viu, pois foca em grandes aeronaves Boeing 747-400, com as quais promete fazer voos domésticos ligando cidades americanas de maior demanda com passagens a baixíssimo custo."
1,"A companhia aérea Frontier Airlines anunciou que a partir de 10 de julho, o Aeroporto Internacional Princess Juliana (SXM), em St. Maarten terá voos diretos para Miami e Orlando, uma vez por semana. Os horários atualizados estão no site companhia aérea. Ter outra companhia aérea comprometida com St. Maarten mostra o diálogo contínuo que temos com nossos parceiros por meio de estreita colaboração com nosso aeroporto e agência de turismo."
1,"Eles também esperam conseguir grandes descontos em aeronaves de fornecedores desesperados, e poder escolher pilotos, tripulação aérea e equipe de apoio. Uma pandemia é o melhor momento para abrir uma companhia aérea porque os custos estão muito baixos”, afirmou o CEO da Flypop, Nino Judge. Tudo está pela metade do preço – o que você precisar está pela metade do preço”."
1,"A partir de julho, a aérea oferecerá novos voos diretos do Aeroporto Internacional Newark Liberty (em New Jersey) para Dubrovnik (Croácia), do Aeroporto Internacional Washington Dulles para Atenas (Grécia) e do Aeroporto Internacional Chicago O'Hare para Reykjavik (Islândia). A adição das novas rotas reflete um aumento no interesse entre os clientes da companhia aérea, já que as pesquisas por voos para a Croácia, Grécia e Islândia aumentaram 61% em março. ""À medida que os países ao redor do mundo começam o processo de reabertura, os viajantes a lazer estão ansiosos para fazer uma fuga para novos destinos internacionais. Essas três novas rotas revelam a beleza natural do ar livre para nossos hóspedes. Elas também são o exemplo mais recente de como a United está se mantendo ágil na reconstrução de nossa rede"", disse o vice-presidente de Rede Internacional e Alianças da United Airlines, Patrick Quayle."
1,"No TJ-SP, o desembargador-relator Cauduro Padin constatou a falha na prestação do serviço. Ele apontou que a ré não tomou providências satisfatórias e ainda menosprezou a circunstância vivida pelo autor. ""É inconteste a inadequação do serviço prestado pela companhia aérea, gerando transtornos que agravaram, consideravelmente, a delicada conjuntura a que já estava exposto o autor, que perdeu a irmã de forma trágica e necessitou envidar esforços para realizar o traslado do corpo de Portugal para o Brasil, tudo a justificar a pretensão indenizatória"", pontuou. Assim, o magistrado majorou a indenização para R$ 20 mil."
1,"Estamos entusiasmados em dar as boas-vindas à XE Jet na comunidade de operadores do ERJ e esperamos ter um relacionamento de longa data com a companhia aérea, auxiliando na avaliação e aquisição de aeronaves"", informou a Skyworld em comunicado. Em seu site na internet, a XE Jet se posiciona como uma companhia aérea apenas de Classe Executiva, que pretende ser a companhia aérea preferida para os passageiros premium. Com sede em Lagos, a companhia diz que ""deseja que os clientes experimentem os benefícios de um jato particular com serviço personalizado no conforto e segurança de uma companhia aérea comercial""."
1,"Por sua vez, o partido liberal Cidadãos pediu uma investigação à Comissão Europeia, enquanto a extrema direita Vox apresentou uma queixa ao Supremo Tribunal. No início de março, o governo do socialista Pedro Sánchez concordou em um empréstimo emergencial de 53 milhões de euros (US$ 63 milhões) para a Plus Ultra, descrita em um comunicado como ""uma companhia aérea de nicho"". A empresa liga a Espanha ao Equador, Peru e Venezuela, com quatro Airbus A-340."
1,"O dinheiro liberado pelo governo espanhol vem de um fundo especial de 10 bilhões de euros (11,89 bilhões de dólares) para resgatar empresas ""estratégicas"" em dificuldades devido à pandemia da covid-19. Peso pena -      Em novembro, o governo acordou 475 milhões de euros (US$ 565 milhões) para a Air Europa, segunda maior companhia aérea espanhola sufocada pela queda do tráfego aéreo. O problema é que a Plus Ultra é um peso pena na aviação espanhola, com 156.000 passageiros transportados em cerca de 800 voos comerciais em 2019."
1,"Após 75 minutos de voo, a aeronave chegava de volta ao aeroporto de partida, onde realizava um pouso seguro. Segundo a companhia aérea, a pane do incidente da última quarta-feira não tem relação direta com os dois outros desligamentos de motor em voo nesse ano. Apesar da informação, não há maiores explicações sobre cada ocorrência."
1,"A WMA escolheu a IBS Software, fornecedora de soluções SaaS para a indústria de viagens em todo o mundo, como seu parceiro de lançamento estratégico. O modelo SaaS da IBS Software suporta totalmente as necessidades iniciais da companhia aérea inicial, minimizando os custos fixos. Thomas continua: ""O ano passado mostrou que as companhias aéreas precisam ser enxutas, ágeis e digitais em primeiro lugar."
1,"Em mais um capítulo sobre o futuro do Airbus A380, surge agora na Etihad um sinal de uma possível despedida discreta. A companhia aérea dos Emirados Árabes estava desde o mês passado em dúvida sobre a continuidade da aeronave em sua frota diante do atual cenário de pouca demanda em voos internacionais. O Airbus A380 não consta mais no site da Etihad na parte em que sua frota é detalhada para quem acessa e busca informações sobre a empresa."
1,O deputado federal Schiavinato (PP-PR) morreu na noite desta terça-feira (13) em decorrência de complicações causadas pela Covid-19.  . Foi o primeiro deputado federal a morrer vítima do coronavírus no país.   O anúncio foi feito nas redes sociais do parlamentar. 
1,"Hélio Costa foi o deputado federal mais votado de SC em 2018 Hélio Costa foi o deputado federal mais votado de SC em 2018 (Foto: Divulgação) Deputado federal mais votado de Santa Catarina em 2018, Hélio Costa (Republicanos) está muito perto de acertar com o PSD para disputar a reeleição ano que vem. A mudança já está definida, mas só poderá ser confirmada em março de 2022, quando abre o período de janela para deputados federais trocarem de partido sem risco de perda de mandato por infidelidade partidária."
1,"Nesse meio tempo, ensaiou um projeto com o Podemos, onde filiou o filho Hélio Costa Júnior - que foi candidato a vice-prefeito de São José em 2020, na chapa liderada por Fernando Anselmo (PSL), segunda colocada na disputa. No entanto, faltou liga para o deputado e cúpula estadual do partido, comandada pelo ex- deputado federal Paulo Bornhausen (presidente de honra) e Camilo Martins (presidente estadual). Eu fui convidado pela pela presidente nacional, Renato Abreu."
1,"Mas a tendência é que, convencido pelo governador Ronaldo Caiado, dispute a reeleição. Outra aposta do partido deve ser o deputado federal Célio Silveira, que está de saída do PSDB. Há outros nomes que devem disputar pelo DEM, como o deputado estadual Bruno Peixoto, que tende a sair do MDB."
1,"A um interlocutor disse que não será candidato e teria acrescentado que aceitaria, isto sim, ser ministro da Saúde. O deputado federal Alcides Cidinho Rodrigues, filiado ao Patriota, também é cotado para migrar para o DEM. Alguns dos listados — por sinal, por ordem alfabética — podem não disputar pelo DEM, e nem ser candidatos."
1,"Mas, no momento, seu diálogo maior é com o governador Ronaldo Caiado e seus aliados. Várias vezes prefeito de Goianira — há quem defenda que a cidade passe a se chamar “Carlândia” —, Carlos Alberto Andrade Oliveira é cotado para deputado federal. Ele tem presença em outras cidades."
1,"Mas seu principal aliado político é o prefeito de Luziânia, Diego Sorgatto. Como pertence ao Democratas, Diego terá de apoiar um candidato a deputado federal do partido. Portanto, se quiser seu apoio efetivo e formal, Célio Silveira terá se filiar ao DEM."
1,"Wilder Morais afirma que planeja disputar mandato de senador, mas o nome preferido do PSC é o senador Luiz Carlos do Carmo, do MDB e da Assembleia de Deus. O empresário está cada vez mais próximo do presidente Jair Bolsonaro, sobretudo de seus filhos, o senador Flávio Bolsonaro e o deputado federal Eduardo Bolsonaro. Há a possibilidade de se filiar ao partido que for escolhido por Bolsonaro para disputar a reeleição."
1,Ele insiste que vai disputar mandato de senador. Mas até os bolsonaristas avaliam que vai postular mandato de deputado federal. O espaço para o Senado está devidamente congestionado.
1,"Em apenas alguns dias, o estoque deve chegar ao fim"", escreveram no documento, que também foi enviado para os governos estadual e municipal. Já a assessoria do deputado federal Baleia Rossi (MDB) informou que o parlamentar vai formalizar um pedido para o ministério da Saúde atender São Paulo. Não chegaremos em 2022, sem superar 2021 e a pandemia"", disse."
1,"Ele estava internado havia mais de um mês no Hospital Dr. Badim, no Maracanã, Zona Norte da capital do Rio de Janeiro. A informação foi confirmada pelo filho de Nelson, o ex-deputado federal Felipe Bornier, que chegou a ser secretário estadual de Esporte e Lazer nos mandatos de Wilson Witzel e Cláudio Castro, ambos do PSC. Em uma rede social, Felipe postou uma mensagem de despedida:"
1,"Quatro anos depois, não conseguiu se reeleger. Em 2018, ele e o filho foram candidatos ao cargo de deputado federal. No entanto, Nelson teve sua candidatura impugnada pelo Tribunal Regional Eleitoral (TRE-RJ), por abuso de poder político, acusado de modificar o brasão da cidade por promoção pessoal."
1,"Haroldo Lima foi deputado federal por cinco mandatos O ex-deputado federal Haroldo Lima morreu nesta quarta-feira (24) em Salvador (BA), aos 81 anos. Ele estava internado em consequência da Covid-19."
1,"O parlamentar sequer tomou conhecimento de que sua esposa havia partido dias depois do seu internamento. Como ex-prefeito de Toledo por dois mandatos, deputado estadual e deputado federal, Schiavinato deixa um legado e um espaço vazio no meio politico, tendo em vista que representava cidades da regiao no Congresso. Quatro Pontes era uma delas."
1,"O prefeito Joao Laufer diz: ""um dia muito triste para mim e tambem para Quatro Pontes. Estamos em luto pelo deputado federal Jose Carlos Schiavinato. Um grande amigo e companheiro de jornada."
1,"Conhecia ele ha muitos anos, desde quando eu era vereador, e mesmo sendo prefeito de Toledo ja apoiava o nosso municipio. Quando deputado estadual e agora como deputado federal, trouxe varios recursos. Foi o grande inspirador do Projeto Asfalto Rural, onde em uma reuniao em 2017, no inicio do nosso mandato, ele veio ate Quatro Pontes e trouxe uma grande motivaçao para nos, gestores, colocarmos em pratica esse projeto de asfaltar o interior do municipio, como fez em Toledo."
1,"Ele estava internado em um UTI na cidade baiana de Feira de Santana. Lázaro foi deputado federal de 2015 a 2019 pelo PSC. No ano passado, foi eleito vereador de Salvador."
1,"Com o falecimento do deputado federal José Carlos Schiavinato (PP) na noite de ontem (13), quem assume a vaga deixada por ele na Câmara Federal, em Brasília, é o primeiro suplente Valdir Rossoni (PSDB). Ele já foi deputado federal, chefe da Casa Civil no governo Beto Richa (PSDB) e presidente da Assembleia Legislativa do Paraná (Alep). O PSDB do Paraná estava ""extinto"" na Câmara."
1,"Foi vereador em Macapá de 2009 a 2016, pelo então PMDB, e de 2017 a 2019, pelo Pros. O secretário da Juventude, Expedito Netto, está no segundo mandato de deputado federal. É bacharel em Direito pela Faculdade de Rondônia."
1,"Foi deputado estadual por três mandatos, de 2007 a 2018. O secretário de Transparência, José Medeiros, está no primeiro mandato como deputado federal. É policial, formado em Direito pelo Centro de Ensino Superior de Rondonópolis (Cesur) e em Matemática pela Universidade Federal de Mato Grosso (UFMT)."
0,"Já estamos com um pezinho nas festas de fim de ano, né? Para te ajudar a sortear e dividir as duplas do famoso amigo secreto , separamos 5 sites eaplicativos especializados nessa tarefa. Confira a lista abaixo e divirta- se!"
0,"Na pandemia, o tradicional amigo secreto ganhou o formato virtual A troca de presentes no amigo secreto é uma das tradições mais populares de fim de ano: é um jogo divertido em que, no fim da noite, todos os participantes saem felizes com um presente. Bares e restaurantes ficavam, nesta época do lado, repletos de encontros para a troca de lembranças, que poderia ser feita entre amigos, familiares ou colegas de trabalho."
0,"Nós nos reunimos no Google Meets e fizemos a revelação: tinha que falar algo que te lembrava a pessoa e as outras tinham que adivinhar quem era. Revelado o amigo secreto, a pessoa abria o presente na câmera e mostrava para todo mundo. Fazer isso aproximou muito a gente."
0,"Foi praticamente a mesma coisa. Até no final da ligação, todos nós falamos que foi o melhor amigo secreto, porque a gente disponibilizou um tempo muito maior para aquela ação. De ficar empolgado, ficar ansioso com os presentes chegando, muito mais do que um amigo secreto que fosse ao vivo."
0,"Para participar, basta se cadastrar no site, criar um grupo ou entrar em algum ja existente. Depois, a pessoa que criou o grupo, o chamado moderador, passa a convidar os conhecidos a entrarem no amigo secreto. Todos podem trocar mensagens, anonimas ou nao, e escrever no mural de recados."
0,"Ainda tem o risco de tirar voce mesmo e ai a coisa complica mais ainda"". Fernanda conta que achou o amigo secreto virtual interessante por conta, alem de outras coisas, da interatividade. Temos opçoes de conversar com as pessoas, trocar mensagens e ate comprar o presente pela internet e mandar entregar, caso nao seja possivel marcar um encontro"", revela."
0,"Em vez de idas aos shoppings, as compras online predominaram. A popular brincadeira de amigo secreto sofreu adaptação e a troca de discursos presenciais será feita em plataformas de videochamada. Veja sugestões de presentes gastronômicos para o Natal"
0,"Mas se o grupo for pequeno, nada impede de passar a boa e velha caixinha com papeis dobradinhos. Veja o grupo em que o Amigo Secreto vai acontecer para então pensarem juntos no melhor valor para os presentes. Às vezes, em família, presentes mais baratos sejam uma opção, já que algumas vezes o pai e a mãe compram também o presente que os filhos menos darão."
0,"Pode ser um “Amigo Secreto de R$ 10”, “Amigo Secreto com presentes DIY (faça você mesmo), “Amigo Secreto de Doces e Chocolates”, “Amigo Secreto de Cartões com mensagens especiais”, “Amigo Secreto de Oração” e aí aqueles mais engraçados como o “Inimigo Secreto” e “Amigo Secreto Ladrão” – aquele em que as pessoas podem roubar o presente das outras, sabe? Dependendo do grupo em que o Amigo Secreto vai acontecer, nem todo mundo se conhece tão bem a ponto de saber das preferências de quem pegou no sorteio. Nos sites que fazem sorteios já existe a opção para colocar os presentes que você quer ou ao menos dar uma ideia."
0,"Acertar na escolha não deveria ser uma loteria, mas o resultado natural de um envolvimento pessoal ao longo do ano, que nos permitiu saber do que os colegas gostam, quais seus hobbies, preferências musicais. A aflição na hora de comprar algo para o amigo secreto da firma só mostra o quanto nossos relacionamentos são superficiais. Uma saída é dar algo que seja significativo para nós."
0,"Muita gente deixa de participar para evitar um grande constrangimento: tirar alguém com quem não têm um bom relacionamento "", diz um texto enviado aos usuários por email após cadastro no site. Lembre-se: a brincadeira é de amigo secreto, e não ""amigo indesejado"" ou ""amigo desconhecido"", não é mesmo? Escolher não interagir com alguma pessoa ou ficar mais perto de quem você gosta é bem legal e garante uma brincadeira mais saudável e divertida."
0,"A pandemia não acabou"", reforça a legenda da publicação. Meu amigo secreto é mais do que um amigo, eu nunca conheci um coração tão generoso, incapaz de deixar alguém na mão"", iniciou a mulher no vídeo. Ela continua dando mais características do amigo oculto, revelando momentos que passou ao lado dele."
0,"O Balcão Rural já soma milhares de clientes em todo o Brasil que compram e confiam no site. Para celebrar tantas conquistas, o Balcão Rural convidou um time de produtores de conteúdo do universo do agro que se destacaram durante o ano para um amigo secreto totalmente digital. Apresentadores, influenciadores digitais e criadores de conteúdo de vários cantos do Brasil, que representam e informam a comunidade agro."
0,"Apresentadores, influenciadores digitais e criadores de conteúdo de vários cantos do Brasil, que representam e informam a comunidade agro. Cada participante descobriu seu amigo secreto por um aplicativo e comprou o presente do seu amigo no site do Balcão. Como o Balcão Rural é uma plataforma 100% online, com milhares de opções de produtos e presentes, foi muito fácil cada participante comprar e mandar entregar seu presente, já que o Balcão também entrega em todo o Brasil."
0,"Xuxa ganha uma pedra no amigo secreto da Record: Veja os outros presentes O clássico amigo secreto de fim de ano da Record TV promove trocas de presentes luxuosos entre estrelas: viagens internacionais, iPhones, entre outros itens. Um dos presentes entregues na edição de 2018 deu o que falar: Xuxa recebeu uma pedra da colega Samara Felippo, que simbolizava a canção ""Lua de Cristal"", música que marcou a carreira da Rainha dos Baixinhos."
0,"Com isso, a previsão é que 7,5 bilhões de reais sejam injetados na economia. A pesquisa estima que 66,3 milhões de pessoas participem de pelo menos algum amigo secreto no trabalho ou na família. As principais motivações apontadas pelos entrevistados foram o fato de gostar desse tipo de celebração (59%) e considerar a brincadeira uma boa maneira de se economizar com presentes (36%)."
0,"Praticamente metade (49%) dos entrevistados pretendem participar de apenas um evento e outros 39% de dois. Em média, os consumidores pretendem participar de quase dois eventos de amigo secreto. Em média, os consumidores ouvidos pretendem gastar 67,70 reais com cada presente, sendo que 44% planejam desembolsar até 50 reais."
0,"Em média, os consumidores ouvidos pretendem gastar 67,70 reais com cada presente, sendo que 44% planejam desembolsar até 50 reais. O amigo secreto parece nunca sair de moda entre os brasileiros. É uma brincadeira democrática e uma ótima alternativa em tempos de orçamento apertado”, explica o educador financeiro do SPC Brasil, José Vignoli."
