label,sentence1,sentence2
0,"At a time when many cities have undertaken Vision Zero campaigns to eliminate traffic fatalities, and made a move toward “complete street” design — which takes cyclists and pedestrians as much into account as it does the movement of cars — it’s time for the U.S. Department of Transportation, newly helmed by Pete Buttigieg, to catch up and not simply function as a sugar daddy for highways.",sugar daddy
1,"An administrative assistant who worked as the senior Giallonardo’s personal assistant for six months witnessed him boasting about a sexual encounter with an underage girl while abroad and was asked to find her boss sexual partners on a site for “women who would have sex for compensation,” billed as “The Official Sugar Daddy Site.”",sugar daddy
1,"Branch has a number of tips that will make the wedding day itself run more smoothly and if there’s one aspect that I’d stress, it’s the need to make sure that you don’t find yourself formatting memory cards while shooting.",wedding day
1,"Several speakers, including the representative of Afghanistan, said States must lend robust support to the peace process and the proposed international peace conference, with a view to advancing along the road towards a two-State solution.",peace conference
0,"Apart from the exports, the British think tank also said that import growth picked up in December too, resulting in faster growth in Q4 compared to the previous quarter.",think tank
1,"Members of the media are invited to speak with Michael Wilson on his background and how he developed The Think Tank, as well as on education trends, by utilizing the contact information below.",think tank
0,"The silver lining this year especially for the hotels in Metro Manila, as you know, is the OFWs and balikbayans.",silver lining
1,"Stinson released his debut solo album, Village Gorilla Head in 2004 and subsequently joined Soul Asylum for the completion of their album The Silver Lining, and was a member of the band for the album's tour in 2006 before joining them as a permanent member until 2011.",silver lining
0,"Custer County Commissioner Mark Hartman has previously said he ""doesn’t want the courthouse to be a sitting duck for bad actors who may come to the courthouse to cause problems,"" the Custer County Chronicle reported in November.",sitting duck
1,"The Estonian Gauchos and a late incarnation of Sitting Duck also included another future Camper Van Beethoven member, bassist Victor Krummenacher, whose joining allowed Lowery to switch to rhythm guitar.",sitting duck
0,"The danger in this episode is brought on by a hematoma, what is more commonly referred to as a ""bump"" or ""goose egg"" after hitting your head.",goose egg
0,"It said he was obsessed with collecting his payments for personal appearances in cash, evading paying income tax, having numerous sexual encounters with women other than his wife, never picking up a check, consorting with Mafia figures, and loaning more than $100,000 to finance a Cleveland loan shark.",loan shark
1,They call it the Loan Shark Prevention Act.,loan shark
0,"As many of his friends and colleagues know him to be, Esplago has always been a busy bee who makes changes happen whenever he goes.",busy bee
1,"For example ""Busy Bee Mindy"" might be driven, motivated, and partial to using Slack, but this doesn't give your sales team anything to work with.",busy bee
1,"URBANA — As Principal Joe Wiemelt and his staff mapped out what classes would look like when students return to Urbana Middle School on Tuesday, they began putting together a spreadsheet, detailing the various aspects they’d need to think about in different tabs.",middle school
0,Both women brush the incident aside and chalk it up to ancient history. ,ancient history
1,"Five hundred years hence we shall be quite ancient history ourselves, and folks can romance over our tombstones if they feel inclined.",ancient history
1,"Department of Justice Inspector General Michael Horowitz released a critical review which found the department ""failed to effectively prepare for and manage the policy's implementation.""",critical review
0,"One thing is different this time around, however — Fox News is no longer the top dog.",top dog
1,"Taking third, Otis rounded out the Second Annual Lake County ""Top Dog"" contest winners.",top dog
1,"In classic Colonial Revival style, the Lauriston Estate includes a marble foyer and spacious entrance hall leading to a unique dual bowed staircase.",entrance hall
1,"In the film, Barbara Stanwyck plays a beautiful con artist named Jean who jeopardizes her scheme when she accidentally falls in love with her mark, Charles (Henry Fonda), and decides to trick him all over again after he discovers the first ruse.",con artist
1,"In their respective press releases, the Tunisian General Labour Union (UGTT), the Tunisian Forum for Social and Economic Rights (FTDES) and the Tunisian Association of Young Lawyers (ATJA) also underline the culpability of successive governments since 2011 in the deterioration of the social situation, the aggravation of corruption and the “hijacking of the revolution to the profit of the lobbies” (ATJA).",labour union
1,"Aram seeks to represent: “All persons in the United States who (1) received a text message to their cellular phone number from Defendants, (2) within four years prior to the filing of this action, (3) which text message was sent without the recipient’s prior express consent, and (4) which text message(s) (a) advertised Defendants or (b) encouraged the recipient to make a purchase from Defendants.”",cellular phone
1,"The cabin features an electric cooking stove and lights, but other amenities are limited.",cooking stove
1,"He then fed those numbers and data on the species’ behavior and habitat into a computer program that modeled how much heat stress an animal would be exposed to, and how well it could cool itself, under different temperature conditions.",computer program
0,Leinster have become such a big fish in such a small pool that something will have to give.,big fish
1,"I've got whole families that are making this an event where we've got people coming down from Minnesota to spend some time together and I've got serious anglers bringing in serious electronic gear to try and catch big fish, so it is really cool how this thing all works out and it's fun,"" Bruns said.",big fish
1,"One of the things that we have been able to do is to look at venture capital and say, 'Look, there are a lot of rote, repetitive tasks that venture capitalists do, and what if we could eliminate those tasks, so that we don't need to hire the boiler room of Ivy League grads to cold call the entire phone book and annoy all the entrepreneurs and do all that kind of stuff.",phone book
1,"Europe hasn't come this close to a major blackout since 2006 when more than 15 million households were plunged into darkness for hours, although there was another narrow escape when the frequency dropped dangerously low at the start of 2019.",narrow escape
1,"He expanded the Railway Mail Service, authorized the first money orders and began deliveries to urban residences, while the post became the first major institution to employ large numbers of women and African Americans.",mail service
