label,sentence1,sentence2
1,"A alternativa então é consumir alimentos ricos em betacaroteno, como a batata-doce, já que a substância é convertida em vitamina A pelo organismo.",batata-doce
1,Você não precisa furar a dieta para adoçar o seu dia: aposte no brigadeiro fit de batata-doce!,batata-doce
1,"Em uma panela, misture a batata-doce e o creme de leite.",batata-doce
1,A tradição nas zonas rurais da Madeira é fazer um pão que chega a levar tanto de farinha de trigo como de batata-doce.,batata-doce
1,"Para isso, corte metade de uma batata-doce e suspenda-a sobre uma xícara com palitos de dente, com o lado cortado submerso na água.",batata-doce
1,"Vou fazer waffles de batata-doce cobertos com espinafre refogado e cogumelos, abacate amassado, tomate-cereja torrado com molho balsâmico.""",batata-doce
1,"Cozinhe a batata-doce em agua e sal, escorra e reserve.",batata-doce
1,"No almoço, podia escolher entre arroz e feijão e batata-doce, além de consumir verduras, legumes e uma carne, peixe ou frango.",batata-doce
1,"Cenouras:   ""Cenouras e batata-doce têm betacaroteno, um protetor solar natural, e são ricos em vitamina A, que restaura o colagénio danificado"", disse a também dermatologista Purvisha Patel.",batata-doce
1,"Nesta semana, a cultura escolhida é a batata-doce, produto queridinho das dietas, mas que também rende iguarias como doces.",batata-doce
1,"Os alimentos mais indicados para consumir no pré- treino são aqueles que irão te dar energia, como batata-doce, mandioca (raízes), banana, panqueca, pão integral e cereais.",batata-doce
1,"Durante o mês de maio, o Restaurante Fuel by Chakall  surgirá renovado, com uma decoração mais leve e moderna, voltando a oferecer combinações deliciosas, equilibradas e nutritivas, de que são exemplo o Ceviche de atum, o Bacalhau confitado com xarém de figos, a Bowl de quinoa imperial ou o Brownie de batata-doce e alfarroba.",batata-doce
1,"De prato principal, é possível escolher entre bacalhau espiritual com palha de batata-doce; bobó de camarão com farofa de dendê; ou ragu de paleta de cordeiro com aligot de batata-baroa.",batata-doce
1,"De uns anos para cá, a batata-doce ganhou o coração do mundo fitness por ser considerada mais saudável do que a inglesa, a mais tradicional.",batata-doce
1,"A batata-doce, contudo, tem um teor mais elevado de vitaminas do complexo B e da C, que têm ação antioxidante e participam de diversas outras funções do organismo.",batata-doce
1,"Batata-doce é um vegetal nutritivo, delicioso e muito versátil.",batata-doce
1,"São cultivados milho, mandioca, abóbora, feijão, amendoim, batata-doce e outros alimentos.",batata-doce
1,"Mas, voce ai de casa pode ser render a receitas com batata-doce que vao muito alem dessa combinaçao da galera fitness.",batata-doce
0,E o Cortázar um dia ligou para minha casa e deixou um recado na secretária eletrônica.,secretária eletrônica
0,"Ao ouvir a secretária eletrônica, selecione a opção 5 para cancelamento do serviço.",secretária eletrônica
0,"Entre outras peças estão uma fita da secretária eletrônica de Prince, com suas mensagens gravadas, a ""guitarra de nuvem"", feita sob medida para o cantor e que também tem valor estimado de R$342.500, álbuns autografados e roupas utilizadas em turnês feitas pelo ídolo pop.",secretária eletrônica
0,"Depois de ouvir um recado de Edu para Helena na secretária eletrônica, Camila telefona para Roberto.",secretária eletrônica
0,Quase sempre caía na secretária eletrônica.,secretária eletrônica
0,"Para ele, abrir a torneira do chuveiro foi como ""abrir a torneira da mente"", e antes de sair com os amigos, ligou para a secretária eletrônica de sua casa e gravou os versos para não esquecer.",secretária eletrônica
0,"O casal teve sua relação secreta descoberta no capítulo desta terça-feira, quando a policial ligou para a dona de casa e deixou um recado na secretária eletrônica – que a mãe, a cozinheira Nice (Kelzy Ecard), ouviu enquanto preparava quentinhas na casa da ex-vizinha que, ela nem sabia, é sua nora.",secretária eletrônica
0,"Antigamente, o mais perto que um indivíduo comum chegava de ouvir a própria voz era através de uma secretária eletrônica.",secretária eletrônica
0,Um passageiro impaciente ligou para o número gratuito anunciado na entrada e ouviu uma secretária eletrônica que revelou: “o drive-in fecha aos domingos”. ,secretária eletrônica
0,"A função permitirá configurar respostas prontas, algo semelhante a mensagens em uma secretária eletrônica.",secretária eletrônica
1,"RIO —A Comissão Interamericana de Direitos Humanos (CIDH) fez um alerta, na quarta-feira, para a deterioração desses direitos no Brasil.",direitos humanos
1,"São Paulo – Alta comissária para os Direitos Humanos da Organização das Nações Unidas (ONU), a ex-presidenta do Chile Michelle Bachelet criticou governantes de países pobres e ricos que optaram pela economia em vez de promover a saúde da população.",direitos humanos
1,"Em entrevista ao Jornal da USP no Ar 1ª Edição , os desenvolvedores do curso, Andrei Koerner (atual vice-coordenador do grupo de Pesquisa em Direitos Humanos do Instituto de Estudos Avançados da USP) e Néri de Barros (diretora executiva de Direitos Humanos da Unicamp), destacaram a importância da agenda dos direitos humanos, que ganhou destaque especial com a pandemia da covid-19 e com os impactos causados pela ação do homem no meio ambiente.",direitos humanos
1,Declaração Universal dos Direitos Humanos,direitos humanos
1,"Demonstrado como as garantias basilares da humanidade são reiteradamente negadas às vítimas dos colapsos das barragens em Mariana e em Brumadinho, rogamos a assistência do Alto Comissariado da Nações Unidas para os Direitos Humanos.",direitos humanos
0,"Bachelet, que é médica, participou hoje (15) de rodada dos Seminários Avançados CRIS 2021: Direitos humanos, pandemia e saúde, promovidos pela Fundação Oswaldo Cruz (Fiocruz), vinculada ao Ministério da Saúde.",direitos humanos
0,"coronavírus, desigualdade social, direitos humanos, michelle bachelet, onu, pandemia",direitos humanos
0,"Néri destaca que o Brasil pode ser considerado um país bastante bem situado, em termos normativos, para a defesa dos direitos humanos, mas tem um Judiciário conservador.",direitos humanos
0,"Koerner pontua os recentes movimentos autoritários contra os direitos humanos, que têm provido ataques significativos às próprias universidades.",direitos humanos
0,"Ela apelou por um recomeço radical, a fim de construir um mundo baseado em igualdade, direitos humanos e humanidade: ""Precisamos aprender com a pandemia, e nos juntarmos para trabalhar com coragem e criatividade, de modo que todos estejam em pé de igualdade.""",direitos humanos
0,A DW destacou oito exemplos de abusos de direitos humanos denunciados pela Anistia Internacional.,direitos humanos
0,A ONG Global Witness classifica o Brasil como a terceira nação mais letal para ativistas ambientais e dos direitos humanos.,direitos humanos
0,"A Anistia Internacional destacou que houve um fortalecimento da retórica contra os direitos humanos no Brasil no ano passado, condição que elevou os riscos para ativistas, jornalistas e minorias, além de promover mais violência no país.",direitos humanos
0,"Prosseguiu o encolhimento do espaço cívico fomentado por uma narrativa oficial que estigmatizou as ONG, jornalistas, ativistas, defensores dos direitos humanos e movimentos sociais.",direitos humanos
0,"Ataques e assassinatos de defensores dos direitos humanos, membros de povos indígenas, comunidades quilombolas [descendentes de escravos] e defensores ambientais continuaram sendo problemas crônicos"", acrescenta.",direitos humanos
0,"A organização de direitos humanos fez ressalvas sobre a falta de independência e de imparcialidade do Conselho Judiciário do Líbano, encarregado da investigação do acidente, o qual ""também não tem jurisdição para processar autoridades em exercício ou passadas, inclusive o presidente e seus ministros"".",direitos humanos
0,"A AI apontou ""sérias violações dos direitos humanos"", incluindo tortura e outros maus tratos de detidos civis nas mãos das forças governamentais, sobretudo contra minorias.",direitos humanos
0,Situação de direitos humanos em Mianmar era crítica já antes do golpe militar,direitos humanos
0,O objetivo é construir uma agenda internacional em defesa dos direitos humanos.,direitos humanos
0,"Esperamos que o Alto Comissariado, no marco de seu mandato provido pela Resolução 48/141 da 20 Assembleia-Geral das Nações Unidas, ajude a restabelecer e garantir os direitos humanos das vítimas"", finaliza a denúncia encaminhada na última terça-feira (30), pelo deputado Igor Timo à ONU.",direitos humanos
1,"Em audiência pública da Comissão Externa de Políticas para a Primeira Infância nesta segunda-feira (12), a secretária Nacional de Atenção à Primeira Infância, Luciana Siqueira, afirmou que as visitas domiciliares continuaram de forma híbrida.",primeira infância
1,"Aderir ao Pacto Nacional pela Primeira Infância é um grande passo em busca de uma cidadania efetivada, preparando as crianças de agora para serem os líderes de amanhã.",primeira infância
1,O Seminário do Pacto Nacional pela Primeira Infância – Região Nordeste será realizado em formato virtual.,primeira infância
1,Ter novos atores fazendo parte do pacto Nacional pela Primeira Infância é uma janela de oportunidade que nos permite instrumentalizar a rede protetiva.”,primeira infância
1,"Com a retomada das atividades do projeto, está prevista também a realização do curso Marco Legal da Primeira Infância e suas implicações jurídicas, com tutoria por Ensino à Distância.",primeira infância
1,"Além dessas iniciativas, o Fórum Nacional de Infância e Juventude (Foninj) analisou questões que foram apresentadas durante os primeiros Seminários Regionais do Pacto pela Primeira Infância (regiões Centro-Oeste, Sudeste e Norte).",primeira infância
1,"A Lei 13.257/2016 forneceu elementos para prevenir conflitos e violações que são evitáveis a partir das estratégias indicadas no Marco Legal da Primeira Infância, prevenindo inclusive a judicialização.”",primeira infância
1,E o Marco Legal da Primeira Infância tem se mostrado uma ferramenta muito especial para avançarmos no desafio de garantia e defesa dos direitos humanos fundamentais o mais precoce possível.”,primeira infância
1,"De acordo com o ministro da Cidadania, João Roma, o Marco Legal da Primeira Infância pavimentou o caminho para a implementação do Programa Criança Feliz, presente em 2,9 mil municípios de todos os estados.",primeira infância
1,"Já a secretária nacional de Atenção à Primeira Infância do Ministério, Luciana Siqueira Lira de Miranda, destacou que o Marco Legal, elaborado com base em conhecimentos científicos, mostrou a importância de adoção de cuidados integrais para crianças de zero a 6 anos.",primeira infância
1,"O olhar diferenciado por parte do poder público, proporcionado pelo Marco Legal foi destacado pela deputada federal Leandre Dal Ponte, presidente da Frente Parlamentar Mista da Primeira Infância.",primeira infância
0,Ela acrescentou a importância de garantir orçamento para as políticas públicas para a primeira infância e lembrou que a violência é outra consequência grave das dificuldades deste período.,primeira infância
0,Integrantes da comissão externa destacaram também a importância da articulação dos vários órgãos do governo e de campanhas sobre a primeira infância.,primeira infância
0,CGU aponta falhas na articulação de políticas do governo para a primeira infância,primeira infância
0,"Certamente essa parceria resultará no aprimoramento contínuo da atuação do Poder Judiciário como agente transformador da realidade social, honrando e destinando à primeira infância os meios necessários para concretizar os direitos e garantias assegurados em nosso ordenamento jurídico”, afirmou o presidente do Conselho, ministro Luiz Fux.",primeira infância
0,"O evento, que será transmitido pelo canal do CNJ no YouTube, pretende fomentar o diálogo entre as pessoas e organizações responsáveis pela atenção à primeira infância nos estados da Região Nordeste, para conhecer a realidade local e sensibilizar operadores e operadoras do Direito, equipes técnicas e demais profissionais da rede de atenção à primeira infância sobre sua importância.",primeira infância
0,"A primeira infância, período que vai desde a gestação até os primeiros seis anos de vida, é considerada como primordial para o desenvolvimento humano.",primeira infância
0,"Além disso, os direitos da primeira infância reverberam nas demais faixas etárias.",primeira infância
0,"Segundo dados parciais do diagnóstico da situação de atenção às crianças na primeira infância no sistema de justiça brasileiro, que está sendo preparado pelo CNJ, quase 42 mil crianças e adolescentes estavam em acolhimento em 2019.",primeira infância
0,"E, graças a esse dispositivo legal, o CNJ iniciou o projeto “Justiça Começa na Infância”, visando fortalecer a atuação do Sistema de Justiça para promoção dos direito ao desenvolvimento humano integral na primeira infância.",primeira infância
0,"Durante o evento, foram apresentadas palestras sobre a primeira infância pelo professor Vital Didonet e pelo deputado federal Osmar Terra.",primeira infância
1,"Com destaque para o druida Panoramix (Bernard Alane), “ Asterix e o Segredo da Poção Mágica ” é contextualmente pobre, mas ainda assim divertido.",poção mágica
1,"Engraçado e aventuresco, “Asterix e o Segredo da Poção Mágica” não falha em divertir com seus diálogos bem sacados e ótima química entre os personagens.",poção mágica
1,A Bonfilm divulgou com exclusividade ao Omelete uma nova cena de Astérix e o Segredo da Poção Mágica.,poção mágica
1,"Acompanhado por Asterix e Obelix, ele parte em uma viagem pela Gália em busca de um jovem druida bom e talentoso para transmitir o Segredo da Poção Mágica.",poção mágica
1,"Depois de passar pelo Festival Varilux de Cinema Francês, a animação Asterix e o Segredo da Poção Mágica chega oficialmente ao circuito no próximo dia 19 de setembro, e conta com ninguém menos que Gregório Duvivier emprestando sua voz ao pequeno gaulês protagonista.",poção mágica
1,"De acordo com o diretor, o filme anterior ensinou valiosas lições que a dupla aproveitou em O Segredo da Poção Mágica :",poção mágica
0,"O FEITICEIRO DE OZ NO GELO – ESPETÁCULO DIGITAL TEM A POÇÃO MÁGICA PARA UM FIM DE SEMANA MUSICAL, NATALÍCIO E NO CONFORTO DE CASA",poção mágica
1,"Antes de partir, ela pede que façam um brinde e coloca uma poção mágica em sua bebida.",poção mágica
1,Harete coloca poção mágica na bebida de Ninrode - Gênesis,poção mágica
1,"Pavithra Wanniarachchi havia consumido e aprovado publicamente uma suposta poção mágica, contendo mel e noz-moscada.",poção mágica
1,"Um jovem ministro, que também bebeu a poção mágica popularizada por Wanniarachchi, foi diagnosticado positivo para Covid-19 esta semana.",poção mágica
1,"Entre suas criações, os colares de garrafas de poção mágica, feitos com pedras diversas e diamantes.",poção mágica
1,"Nesta, depois de sofrer uma queda aparatosa que poderia ter sido fatal, Panoramix, o grande druida da aldeia dos mais corajosos gauleses, percebe que é chegado o momento de encontrar um sucessor mais jovem a quem seja possível revelar o segredo da poção mágica.",poção mágica
1,"Tomando esse fato como indício de seu declínio como druida, ele passa a vislumbrar uma aposentadoria forçada e decide partir numa missão para encontrar seu sucessor, alguém digno de receber o segredo da poção mágica - o famoso elixir que concede habilidades sobre-humanas - que sempre preparou para os aldeões.",poção mágica
1,Dessa vez eles precisam ajudar o velho druída Getafix a encontrar um novo guardião para a poção mágica de Gália.,poção mágica
1,Dessa vez eles precisam ajudar o velho druída Panoramix a encontrar um novo guardião para a poção mágica da Gália.,poção mágica
1,"O filme acompanha a jornada de Panoramix, o druida da aldeia, que parte em busca de um substituto para passar a fórmula da famosa poção mágica que dá força aos gauleses.",poção mágica
1,"O thriller ""Tenet"", de Christopher Nolan, ganhou o prêmio de Melhor Efeito Especial, e ""Sound of Metal"", que segue um baterista de heavy metal que fica surdo, ganhou o prêmio de Melhor Som.",efeito especial
1,"O relatório Efeito especial Pigmentos oferece uma ampla coleção de informações sobre diferentes aspectos, cobrindo detalhes cruciais.",efeito especial
0,"Porém, no momento que o padre ativou a câmera traseira do seu celular para fazer a transmissão, ele ativou junto, sem querer, um efeito especial que insere desenhos no rosto das pessoas que aparecem no vídeo.",efeito especial
0,"A musicista gravou em casa, com auxílio de um fundo vermelho idêntico à cadeira dos técnicos da atração, e surpreendeu o público com o efeito especial.",efeito especial
0,"Embora pareçam um efeito especial, os fenômenos são reais, e foram captados por uma câmera automática no observatório Gemini Norte, localizado a 4.200 metros de altitude no monte Maunakea.",efeito especial
0,"“Eu queria filmar em paisagens de verdade, porque as pessoas sabem o que é efeito especial e o que não é. Isso dá uma dimensão mais real para o filme”, justifica.",efeito especial
0,"Muito efeito especial em CGI foi usado e a maioria deles é competentíssimo, mas não podemos dizer isso da batalha entre Neo e a legião de clones do Agente Smith.",efeito especial
0,"Além de ter sido um fracasso de bilheteria e crítica, o filme acabou marcado pelos seus efeitos especiais, principalmente ao antropomorfizar os gatos, que, bem, ficam um pouco bisonhos.",efeito especial
