"Arnold Schwarzenegger acabou ficando em primeiro lugar nessa competição, mas por ter fugido do acampamento militar, ele foi condenado a dois ou três dias na prisão.",acampamento militar
"Neste momento, Elisabeth está no acampamento militar de Elsenborn, na parte oriental da Bélgica, para o treino militar que seguem todos os alunos e que tem a duração de quatro semanas.",acampamento militar
"Keita, que tinha sido detido na companhia do primeiro-ministro Boubou Cissé no final da tarde de terça-feira (18.08) e levado para o acampamento militar onde se iniciou um motim no início do dia.",acampamento militar
"A descoberta deste sitio arqueologico em um espaço rural concede a este acampamento militar uma particularidade impar, que permitira conhecer melhor o funcionamento dos exercitos romanos.",acampamento militar
"Até o momento se conhece apenas um centro do tipo, localizado em um acampamento militar do Exército Bolivariano no Fuerte Tiuna, na região municipal de Caracas.",acampamento militar
"Um trabalhador, que preferiu se manter anônimo com medo de retaliação jurídica, deu um depoimento ao ""Daily Mail"", afirmando que Ellen comandava seu próprio lar como um ""acampamento militar"".",acampamento militar
"Na época, a tranche forneceu US$ 1,27 bilhão em capital novo para a companhia aérea vindo de cerca de 100 credores não divulgados.",companhia aérea
"Outro ponto importante é que a pesagem dos passageiros não é obrigatória, mas a companhia aérea instrui para que seja uma atitude de bom grado para ajudá-la.",companhia aérea
"Caso você tenha um voo cancelado ou alterado, a companhia aérea entrará em contato direto, por isso é extremamente importante que você preencha corretamente os seus dados no ato da compra.",companhia aérea
"Os investimentos no setor aéreo foram devidamente autorizados pelo Juízo da Recuperação Judicial, os quais, não afetam o cumprimento do plano, bem como que, em um momento de crise, a concretização de uma nova companhia aérea é um marco importante, visando, principalmente, a geração de empregos e o desenvolvimento econômico do país.",companhia aérea
Importante também destacar que é preciso que o passageiro informe à companhia aérea os seus dados corretos de contato para receber os comunicados sobre possíveis alterações em seu voo.,companhia aérea
"O vice-ministro de Transporte Aéreo, Ramón Velásquez, informou em sua conta no Twitter, que a partir de 30 de abril, a companhia aérea de bandeira venezuelana poderá movimentar mercadorias para México, Rússia, Síria, Emirados Árabes Unidos, Irã, Afeganistão, Tailândia, Malásia, China, Índia, Turquia e cinco outras nações.",companhia aérea
"Em fevereiro de 2020, o Escritório de Controle de Ativos Estrangeiros (OFAC) do Departamento do Tesouro dos EUA sancionou a companhia aérea estatal venezuelana e bloqueou toda a sua frota como parte das ações do governo contra a Venezuela.",companhia aérea
"No comunicado, a empresa diz que continua com seu “olhar voltado ao futuro”, em direção ao objetivo de remover US$ 2 bilhões em custos estruturais para investir em programas-chave para clientes que “irão posicionar a companhia aérea para capitalizar na recuperação das viagens de negócios e na demanda internacional” por voos.",companhia aérea
"A estratégia de vender refeições completas no avião é inspirada em ação da Singapore Airlines, que foi a primeira companhia aérea a oferecer esse serviço, em dois superjumbos A380 estacionados em Changi.",companhia aérea
"Há 30 anos, a Avatar Airlines tenta obter uma licença para operar como uma companhia aérea regular.",companhia aérea
Os horários atualizados estão no site companhia aérea.,companhia aérea
"Uma pandemia é o melhor momento para abrir uma companhia aérea porque os custos estão muito baixos”, afirmou o CEO da Flypop, Nino Judge.",companhia aérea
"A adição das novas rotas reflete um aumento no interesse entre os clientes da companhia aérea, já que as pesquisas por voos para a Croácia, Grécia e Islândia aumentaram 61% em março.",companhia aérea
"""É inconteste a inadequação do serviço prestado pela companhia aérea, gerando transtornos que agravaram, consideravelmente, a delicada conjuntura a que já estava exposto o autor, que perdeu a irmã de forma trágica e necessitou envidar esforços para realizar o traslado do corpo de Portugal para o Brasil, tudo a justificar a pretensão indenizatória"", pontuou.",companhia aérea
"Em seu site na internet, a XE Jet se posiciona como uma companhia aérea apenas de Classe Executiva, que pretende ser a companhia aérea preferida para os passageiros premium.",companhia aérea
"No início de março, o governo do socialista Pedro Sánchez concordou em um empréstimo emergencial de 53 milhões de euros (US$ 63 milhões) para a Plus Ultra, descrita em um comunicado como ""uma companhia aérea de nicho"".",companhia aérea
"Peso pena -      Em novembro, o governo acordou 475 milhões de euros (US$ 565 milhões) para a Air Europa, segunda maior companhia aérea espanhola sufocada pela queda do tráfego aéreo.",companhia aérea
"Segundo a companhia aérea, a pane do incidente da última quarta-feira não tem relação direta com os dois outros desligamentos de motor em voo nesse ano.",companhia aérea
"O modelo SaaS da IBS Software suporta totalmente as necessidades iniciais da companhia aérea inicial, minimizando os custos fixos.",companhia aérea
A companhia aérea dos Emirados Árabes estava desde o mês passado em dúvida sobre a continuidade da aeronave em sua frota diante do atual cenário de pouca demanda em voos internacionais.,companhia aérea
Foi o primeiro deputado federal a morrer vítima do coronavírus no país.  ,deputado federal
"Deputado federal mais votado de Santa Catarina em 2018, Hélio Costa (Republicanos) está muito perto de acertar com o PSD para disputar a reeleição ano que vem.",deputado federal
"No entanto, faltou liga para o deputado e cúpula estadual do partido, comandada pelo ex- deputado federal Paulo Bornhausen (presidente de honra) e Camilo Martins (presidente estadual).",deputado federal
"Outra aposta do partido deve ser o deputado federal Célio Silveira, que está de saída do PSDB.",deputado federal
"O deputado federal Alcides Cidinho Rodrigues, filiado ao Patriota, também é cotado para migrar para o DEM.",deputado federal
"Várias vezes prefeito de Goianira — há quem defenda que a cidade passe a se chamar “Carlândia” —, Carlos Alberto Andrade Oliveira é cotado para deputado federal.",deputado federal
"Como pertence ao Democratas, Diego terá de apoiar um candidato a deputado federal do partido.",deputado federal
"O empresário está cada vez mais próximo do presidente Jair Bolsonaro, sobretudo de seus filhos, o senador Flávio Bolsonaro e o deputado federal Eduardo Bolsonaro.",deputado federal
Mas até os bolsonaristas avaliam que vai postular mandato de deputado federal.,deputado federal
Já a assessoria do deputado federal Baleia Rossi (MDB) informou que o parlamentar vai formalizar um pedido para o ministério da Saúde atender São Paulo.,deputado federal
"A informação foi confirmada pelo filho de Nelson, o ex-deputado federal Felipe Bornier, que chegou a ser secretário estadual de Esporte e Lazer nos mandatos de Wilson Witzel e Cláudio Castro, ambos do PSC.",deputado federal
"Em 2018, ele e o filho foram candidatos ao cargo de deputado federal.",deputado federal
"O ex-deputado federal Haroldo Lima morreu nesta quarta-feira (24) em Salvador (BA), aos 81 anos.",deputado federal
"Como ex-prefeito de Toledo por dois mandatos, deputado estadual e deputado federal, Schiavinato deixa um legado e um espaço vazio no meio politico, tendo em vista que representava cidades da regiao no Congresso.",deputado federal
Estamos em luto pelo deputado federal Jose Carlos Schiavinato.,deputado federal
"Quando deputado estadual e agora como deputado federal, trouxe varios recursos.",deputado federal
Lázaro foi deputado federal de 2015 a 2019 pelo PSC.,deputado federal
"Ele já foi deputado federal, chefe da Casa Civil no governo Beto Richa (PSDB) e presidente da Assembleia Legislativa do Paraná (Alep).",deputado federal
"O secretário da Juventude, Expedito Netto, está no segundo mandato de deputado federal.",deputado federal
"O secretário de Transparência, José Medeiros, está no primeiro mandato como deputado federal.",deputado federal
"Para te ajudar a sortear e dividir as duplas do famoso amigo secreto , separamos 5 sites eaplicativos especializados nessa tarefa.",amigo secreto
"A troca de presentes no amigo secreto é uma das tradições mais populares de fim de ano: é um jogo divertido em que, no fim da noite, todos os participantes saem felizes com um presente.",amigo secreto
"Revelado o amigo secreto, a pessoa abria o presente na câmera e mostrava para todo mundo.",amigo secreto
"Até no final da ligação, todos nós falamos que foi o melhor amigo secreto, porque a gente disponibilizou um tempo muito maior para aquela ação.",amigo secreto
"Depois, a pessoa que criou o grupo, o chamado moderador, passa a convidar os conhecidos a entrarem no amigo secreto.",amigo secreto
"Fernanda conta que achou o amigo secreto virtual interessante por conta, alem de outras coisas, da interatividade.",amigo secreto
A popular brincadeira de amigo secreto sofreu adaptação e a troca de discursos presenciais será feita em plataformas de videochamada.,amigo secreto
Veja o grupo em que o Amigo Secreto vai acontecer para então pensarem juntos no melhor valor para os presentes.,amigo secreto
"Dependendo do grupo em que o Amigo Secreto vai acontecer, nem todo mundo se conhece tão bem a ponto de saber das preferências de quem pegou no sorteio.",amigo secreto
A aflição na hora de comprar algo para o amigo secreto da firma só mostra o quanto nossos relacionamentos são superficiais.,amigo secreto
"Lembre-se: a brincadeira é de amigo secreto, e não ""amigo indesejado"" ou ""amigo desconhecido"", não é mesmo?",amigo secreto
"Meu amigo secreto é mais do que um amigo, eu nunca conheci um coração tão generoso, incapaz de deixar alguém na mão"", iniciou a mulher no vídeo.",amigo secreto
"Para celebrar tantas conquistas, o Balcão Rural convidou um time de produtores de conteúdo do universo do agro que se destacaram durante o ano para um amigo secreto totalmente digital.",amigo secreto
Cada participante descobriu seu amigo secreto por um aplicativo e comprou o presente do seu amigo no site do Balcão.,amigo secreto
"O clássico amigo secreto de fim de ano da Record TV promove trocas de presentes luxuosos entre estrelas: viagens internacionais, iPhones, entre outros itens.",amigo secreto
"A pesquisa estima que 66,3 milhões de pessoas participem de pelo menos algum amigo secreto no trabalho ou na família.",amigo secreto
"Em média, os consumidores pretendem participar de quase dois eventos de amigo secreto.",amigo secreto
O amigo secreto parece nunca sair de moda entre os brasileiros.,amigo secreto
A pessoa fecha os olhos enquanto seu amigo secreto levanta a mão para todos o identificarem.,amigo secreto
"Porem, acrescentar vegetais, substituir pratos de farinha branca por farinha integral e tomar sucos naturais sao algumas atitudes que podem ser feitas para aumentar a presença desse componente no dia a dia.",farinha integral
"Percentuais de grãos integrais entre 15% e 51% permitem o uso de embalagens com as expressões “semi-integral"" ou ""com adição de farinha integral”, enquanto percentuais inferiores impedem qualquer referência a produto “integral”.",farinha integral
"Empane no leite, na farinha integral e disponha em uma forma untada, uma bolinha ao lado da outra.",farinha integral
"“Dou preferência à farinha integral, que tem mais fibras e nutrientes que a branca, além de ser menos alergênica. Porém, às vezes um dos pais está preparando uma receita para toda a família e ninguém mais come a integral, então não teria problema o filho ingerir a branca”, pontua Adriana.",farinha integral
"Então, para dar início e colocar de vez a mão na massa, comece misturando a aveia e a farinha integral.",farinha integral
Farinha branca ou farinha integral,farinha integral
"Acrescente por fim a farinha, a farinha integral, a aveia e o fermento e bata até que fique homogêneo;     5.",farinha integral
O pão feito com maior quantidade de farinha integral vence essa batalha.,farinha integral
Certas pessoas podem não se adaptar ao alimento feito totalmente com a farinha integral.,farinha integral
"Conforme dados da Empresa Brasileira de Pesquisa Agropecuária (Embrapa), o tamanho médio de uma batata-doce de bom valor comercial é de 20 centímetros e peso médio de 300 gramas.",batata-doce
2 chávenas (chá) de batata-doce cozida e espremida;,batata-doce
"A alternativa então é consumir alimentos ricos em betacaroteno, como a batata-doce, já que a substância é convertida em vitamina A pelo organismo.",batata-doce
Você não precisa furar a dieta para adoçar o seu dia: aposte no brigadeiro fit de batata-doce!,batata-doce
"Em uma panela, misture a batata-doce e o creme de leite.",batata-doce
A tradição nas zonas rurais da Madeira é fazer um pão que chega a levar tanto de farinha de trigo como de batata-doce.,batata-doce
"Para isso, corte metade de uma batata-doce e suspenda-a sobre uma xícara com palitos de dente, com o lado cortado submerso na água.",batata-doce
"Vou fazer waffles de batata-doce cobertos com espinafre refogado e cogumelos, abacate amassado, tomate-cereja torrado com molho balsâmico.""",batata-doce
"Cozinhe a batata-doce em agua e sal, escorra e reserve.",batata-doce
"No almoço, podia escolher entre arroz e feijão e batata-doce, além de consumir verduras, legumes e uma carne, peixe ou frango.",batata-doce
"Cenouras:   ""Cenouras e batata-doce têm betacaroteno, um protetor solar natural, e são ricos em vitamina A, que restaura o colagénio danificado"", disse a também dermatologista Purvisha Patel.",batata-doce
"Nesta semana, a cultura escolhida é a batata-doce, produto queridinho das dietas, mas que também rende iguarias como doces.",batata-doce
"Os alimentos mais indicados para consumir no pré- treino são aqueles que irão te dar energia, como batata-doce, mandioca (raízes), banana, panqueca, pão integral e cereais.",batata-doce
"Durante o mês de maio, o Restaurante Fuel by Chakall  surgirá renovado, com uma decoração mais leve e moderna, voltando a oferecer combinações deliciosas, equilibradas e nutritivas, de que são exemplo o Ceviche de atum, o Bacalhau confitado com xarém de figos, a Bowl de quinoa imperial ou o Brownie de batata-doce e alfarroba.",batata-doce
"De prato principal, é possível escolher entre bacalhau espiritual com palha de batata-doce; bobó de camarão com farofa de dendê; ou ragu de paleta de cordeiro com aligot de batata-baroa.",batata-doce
"De uns anos para cá, a batata-doce ganhou o coração do mundo fitness por ser considerada mais saudável do que a inglesa, a mais tradicional.",batata-doce
"A batata-doce, contudo, tem um teor mais elevado de vitaminas do complexo B e da C, que têm ação antioxidante e participam de diversas outras funções do organismo.",batata-doce
"Batata-doce é um vegetal nutritivo, delicioso e muito versátil.",batata-doce
"São cultivados milho, mandioca, abóbora, feijão, amendoim, batata-doce e outros alimentos.",batata-doce
"Mas, voce ai de casa pode ser render a receitas com batata-doce que vao muito alem dessa combinaçao da galera fitness.",batata-doce
E o Cortázar um dia ligou para minha casa e deixou um recado na secretária eletrônica.,secretária eletrônica
"Ao ouvir a secretária eletrônica, selecione a opção 5 para cancelamento do serviço.",secretária eletrônica
"Entre outras peças estão uma fita da secretária eletrônica de Prince, com suas mensagens gravadas, a ""guitarra de nuvem"", feita sob medida para o cantor e que também tem valor estimado de R$342.500, álbuns autografados e roupas utilizadas em turnês feitas pelo ídolo pop.",secretária eletrônica
"Depois de ouvir um recado de Edu para Helena na secretária eletrônica, Camila telefona para Roberto.",secretária eletrônica
Quase sempre caía na secretária eletrônica.,secretária eletrônica
"Para ele, abrir a torneira do chuveiro foi como ""abrir a torneira da mente"", e antes de sair com os amigos, ligou para a secretária eletrônica de sua casa e gravou os versos para não esquecer.",secretária eletrônica
"O casal teve sua relação secreta descoberta no capítulo desta terça-feira, quando a policial ligou para a dona de casa e deixou um recado na secretária eletrônica – que a mãe, a cozinheira Nice (Kelzy Ecard), ouviu enquanto preparava quentinhas na casa da ex-vizinha que, ela nem sabia, é sua nora.",secretária eletrônica
"Antigamente, o mais perto que um indivíduo comum chegava de ouvir a própria voz era através de uma secretária eletrônica.",secretária eletrônica
Um passageiro impaciente ligou para o número gratuito anunciado na entrada e ouviu uma secretária eletrônica que revelou: “o drive-in fecha aos domingos”. ,secretária eletrônica
"A função permitirá configurar respostas prontas, algo semelhante a mensagens em uma secretária eletrônica.",secretária eletrônica
"RIO —A Comissão Interamericana de Direitos Humanos (CIDH) fez um alerta, na quarta-feira, para a deterioração desses direitos no Brasil.",direitos humanos
"São Paulo – Alta comissária para os Direitos Humanos da Organização das Nações Unidas (ONU), a ex-presidenta do Chile Michelle Bachelet criticou governantes de países pobres e ricos que optaram pela economia em vez de promover a saúde da população.",direitos humanos
"Em entrevista ao Jornal da USP no Ar 1ª Edição , os desenvolvedores do curso, Andrei Koerner (atual vice-coordenador do grupo de Pesquisa em Direitos Humanos do Instituto de Estudos Avançados da USP) e Néri de Barros (diretora executiva de Direitos Humanos da Unicamp), destacaram a importância da agenda dos direitos humanos, que ganhou destaque especial com a pandemia da covid-19 e com os impactos causados pela ação do homem no meio ambiente.",direitos humanos
Declaração Universal dos Direitos Humanos,direitos humanos
"Demonstrado como as garantias basilares da humanidade são reiteradamente negadas às vítimas dos colapsos das barragens em Mariana e em Brumadinho, rogamos a assistência do Alto Comissariado da Nações Unidas para os Direitos Humanos.",direitos humanos
"Bachelet, que é médica, participou hoje (15) de rodada dos Seminários Avançados CRIS 2021: Direitos humanos, pandemia e saúde, promovidos pela Fundação Oswaldo Cruz (Fiocruz), vinculada ao Ministério da Saúde.",direitos humanos
"coronavírus, desigualdade social, direitos humanos, michelle bachelet, onu, pandemia",direitos humanos
"Néri destaca que o Brasil pode ser considerado um país bastante bem situado, em termos normativos, para a defesa dos direitos humanos, mas tem um Judiciário conservador.",direitos humanos
"Koerner pontua os recentes movimentos autoritários contra os direitos humanos, que têm provido ataques significativos às próprias universidades.",direitos humanos
"Ela apelou por um recomeço radical, a fim de construir um mundo baseado em igualdade, direitos humanos e humanidade: ""Precisamos aprender com a pandemia, e nos juntarmos para trabalhar com coragem e criatividade, de modo que todos estejam em pé de igualdade.""",direitos humanos
A DW destacou oito exemplos de abusos de direitos humanos denunciados pela Anistia Internacional.,direitos humanos
A ONG Global Witness classifica o Brasil como a terceira nação mais letal para ativistas ambientais e dos direitos humanos.,direitos humanos
"A Anistia Internacional destacou que houve um fortalecimento da retórica contra os direitos humanos no Brasil no ano passado, condição que elevou os riscos para ativistas, jornalistas e minorias, além de promover mais violência no país.",direitos humanos
"Prosseguiu o encolhimento do espaço cívico fomentado por uma narrativa oficial que estigmatizou as ONG, jornalistas, ativistas, defensores dos direitos humanos e movimentos sociais.",direitos humanos
"Ataques e assassinatos de defensores dos direitos humanos, membros de povos indígenas, comunidades quilombolas [descendentes de escravos] e defensores ambientais continuaram sendo problemas crônicos"", acrescenta.",direitos humanos
"A organização de direitos humanos fez ressalvas sobre a falta de independência e de imparcialidade do Conselho Judiciário do Líbano, encarregado da investigação do acidente, o qual ""também não tem jurisdição para processar autoridades em exercício ou passadas, inclusive o presidente e seus ministros"".",direitos humanos
"A AI apontou ""sérias violações dos direitos humanos"", incluindo tortura e outros maus tratos de detidos civis nas mãos das forças governamentais, sobretudo contra minorias.",direitos humanos
Situação de direitos humanos em Mianmar era crítica já antes do golpe militar,direitos humanos
O objetivo é construir uma agenda internacional em defesa dos direitos humanos.,direitos humanos
"Esperamos que o Alto Comissariado, no marco de seu mandato provido pela Resolução 48/141 da 20 Assembleia-Geral das Nações Unidas, ajude a restabelecer e garantir os direitos humanos das vítimas"", finaliza a denúncia encaminhada na última terça-feira (30), pelo deputado Igor Timo à ONU.",direitos humanos
"Em audiência pública da Comissão Externa de Políticas para a Primeira Infância nesta segunda-feira (12), a secretária Nacional de Atenção à Primeira Infância, Luciana Siqueira, afirmou que as visitas domiciliares continuaram de forma híbrida.",primeira infância
"Aderir ao Pacto Nacional pela Primeira Infância é um grande passo em busca de uma cidadania efetivada, preparando as crianças de agora para serem os líderes de amanhã.",primeira infância
O Seminário do Pacto Nacional pela Primeira Infância – Região Nordeste será realizado em formato virtual.,primeira infância
Ter novos atores fazendo parte do pacto Nacional pela Primeira Infância é uma janela de oportunidade que nos permite instrumentalizar a rede protetiva.”,primeira infância
"Com a retomada das atividades do projeto, está prevista também a realização do curso Marco Legal da Primeira Infância e suas implicações jurídicas, com tutoria por Ensino à Distância.",primeira infância
"Além dessas iniciativas, o Fórum Nacional de Infância e Juventude (Foninj) analisou questões que foram apresentadas durante os primeiros Seminários Regionais do Pacto pela Primeira Infância (regiões Centro-Oeste, Sudeste e Norte).",primeira infância
"A Lei 13.257/2016 forneceu elementos para prevenir conflitos e violações que são evitáveis a partir das estratégias indicadas no Marco Legal da Primeira Infância, prevenindo inclusive a judicialização.”",primeira infância
E o Marco Legal da Primeira Infância tem se mostrado uma ferramenta muito especial para avançarmos no desafio de garantia e defesa dos direitos humanos fundamentais o mais precoce possível.”,primeira infância
"De acordo com o ministro da Cidadania, João Roma, o Marco Legal da Primeira Infância pavimentou o caminho para a implementação do Programa Criança Feliz, presente em 2,9 mil municípios de todos os estados.",primeira infância
"Já a secretária nacional de Atenção à Primeira Infância do Ministério, Luciana Siqueira Lira de Miranda, destacou que o Marco Legal, elaborado com base em conhecimentos científicos, mostrou a importância de adoção de cuidados integrais para crianças de zero a 6 anos.",primeira infância
"O olhar diferenciado por parte do poder público, proporcionado pelo Marco Legal foi destacado pela deputada federal Leandre Dal Ponte, presidente da Frente Parlamentar Mista da Primeira Infância.",primeira infância
Ela acrescentou a importância de garantir orçamento para as políticas públicas para a primeira infância e lembrou que a violência é outra consequência grave das dificuldades deste período.,primeira infância
Integrantes da comissão externa destacaram também a importância da articulação dos vários órgãos do governo e de campanhas sobre a primeira infância.,primeira infância
CGU aponta falhas na articulação de políticas do governo para a primeira infância,primeira infância
"Certamente essa parceria resultará no aprimoramento contínuo da atuação do Poder Judiciário como agente transformador da realidade social, honrando e destinando à primeira infância os meios necessários para concretizar os direitos e garantias assegurados em nosso ordenamento jurídico”, afirmou o presidente do Conselho, ministro Luiz Fux.",primeira infância
"O evento, que será transmitido pelo canal do CNJ no YouTube, pretende fomentar o diálogo entre as pessoas e organizações responsáveis pela atenção à primeira infância nos estados da Região Nordeste, para conhecer a realidade local e sensibilizar operadores e operadoras do Direito, equipes técnicas e demais profissionais da rede de atenção à primeira infância sobre sua importância.",primeira infância
"A primeira infância, período que vai desde a gestação até os primeiros seis anos de vida, é considerada como primordial para o desenvolvimento humano.",primeira infância
"Além disso, os direitos da primeira infância reverberam nas demais faixas etárias.",primeira infância
"Segundo dados parciais do diagnóstico da situação de atenção às crianças na primeira infância no sistema de justiça brasileiro, que está sendo preparado pelo CNJ, quase 42 mil crianças e adolescentes estavam em acolhimento em 2019.",primeira infância
"E, graças a esse dispositivo legal, o CNJ iniciou o projeto “Justiça Começa na Infância”, visando fortalecer a atuação do Sistema de Justiça para promoção dos direito ao desenvolvimento humano integral na primeira infância.",primeira infância
"Durante o evento, foram apresentadas palestras sobre a primeira infância pelo professor Vital Didonet e pelo deputado federal Osmar Terra.",primeira infância
"Com destaque para o druida Panoramix (Bernard Alane), “ Asterix e o Segredo da Poção Mágica ” é contextualmente pobre, mas ainda assim divertido.",poção mágica
"Engraçado e aventuresco, “Asterix e o Segredo da Poção Mágica” não falha em divertir com seus diálogos bem sacados e ótima química entre os personagens.",poção mágica
A Bonfilm divulgou com exclusividade ao Omelete uma nova cena de Astérix e o Segredo da Poção Mágica.,poção mágica
"Acompanhado por Asterix e Obelix, ele parte em uma viagem pela Gália em busca de um jovem druida bom e talentoso para transmitir o Segredo da Poção Mágica.",poção mágica
"Depois de passar pelo Festival Varilux de Cinema Francês, a animação Asterix e o Segredo da Poção Mágica chega oficialmente ao circuito no próximo dia 19 de setembro, e conta com ninguém menos que Gregório Duvivier emprestando sua voz ao pequeno gaulês protagonista.",poção mágica
"De acordo com o diretor, o filme anterior ensinou valiosas lições que a dupla aproveitou em O Segredo da Poção Mágica :",poção mágica
"O FEITICEIRO DE OZ NO GELO – ESPETÁCULO DIGITAL TEM A POÇÃO MÁGICA PARA UM FIM DE SEMANA MUSICAL, NATALÍCIO E NO CONFORTO DE CASA",poção mágica
"Antes de partir, ela pede que façam um brinde e coloca uma poção mágica em sua bebida.",poção mágica
Harete coloca poção mágica na bebida de Ninrode - Gênesis,poção mágica
"Pavithra Wanniarachchi havia consumido e aprovado publicamente uma suposta poção mágica, contendo mel e noz-moscada.",poção mágica
"Um jovem ministro, que também bebeu a poção mágica popularizada por Wanniarachchi, foi diagnosticado positivo para Covid-19 esta semana.",poção mágica
"Entre suas criações, os colares de garrafas de poção mágica, feitos com pedras diversas e diamantes.",poção mágica
"Nesta, depois de sofrer uma queda aparatosa que poderia ter sido fatal, Panoramix, o grande druida da aldeia dos mais corajosos gauleses, percebe que é chegado o momento de encontrar um sucessor mais jovem a quem seja possível revelar o segredo da poção mágica.",poção mágica
"Tomando esse fato como indício de seu declínio como druida, ele passa a vislumbrar uma aposentadoria forçada e decide partir numa missão para encontrar seu sucessor, alguém digno de receber o segredo da poção mágica - o famoso elixir que concede habilidades sobre-humanas - que sempre preparou para os aldeões.",poção mágica
Dessa vez eles precisam ajudar o velho druída Getafix a encontrar um novo guardião para a poção mágica de Gália.,poção mágica
Dessa vez eles precisam ajudar o velho druída Panoramix a encontrar um novo guardião para a poção mágica da Gália.,poção mágica
"O filme acompanha a jornada de Panoramix, o druida da aldeia, que parte em busca de um substituto para passar a fórmula da famosa poção mágica que dá força aos gauleses.",poção mágica
"O thriller ""Tenet"", de Christopher Nolan, ganhou o prêmio de Melhor Efeito Especial, e ""Sound of Metal"", que segue um baterista de heavy metal que fica surdo, ganhou o prêmio de Melhor Som.",efeito especial
"O relatório Efeito especial Pigmentos oferece uma ampla coleção de informações sobre diferentes aspectos, cobrindo detalhes cruciais.",efeito especial
"Porém, no momento que o padre ativou a câmera traseira do seu celular para fazer a transmissão, ele ativou junto, sem querer, um efeito especial que insere desenhos no rosto das pessoas que aparecem no vídeo.",efeito especial
"A musicista gravou em casa, com auxílio de um fundo vermelho idêntico à cadeira dos técnicos da atração, e surpreendeu o público com o efeito especial.",efeito especial
"Embora pareçam um efeito especial, os fenômenos são reais, e foram captados por uma câmera automática no observatório Gemini Norte, localizado a 4.200 metros de altitude no monte Maunakea.",efeito especial
"“Eu queria filmar em paisagens de verdade, porque as pessoas sabem o que é efeito especial e o que não é. Isso dá uma dimensão mais real para o filme”, justifica.",efeito especial
"Muito efeito especial em CGI foi usado e a maioria deles é competentíssimo, mas não podemos dizer isso da batalha entre Neo e a legião de clones do Agente Smith.",efeito especial
"Além de ter sido um fracasso de bilheteria e crítica, o filme acabou marcado pelos seus efeitos especiais, principalmente ao antropomorfizar os gatos, que, bem, ficam um pouco bisonhos.",efeito especial
Foi em 1895 que o primeiro efeito especial do cinema chegou aos olhos do público.,efeito especial
"Pela primeira vez um efeito especial foi usado para criar uma ilusão de que alguém realmente estava perdendo a cabeça diante das câmeras, porém, de modo que todos os pescoços de verdade continuassem totalmente intactos.",efeito especial
"No vídeo divulgado nas redes sociais, é possível perceber que um som faz o casal olhar para o prédio da frente e ver o efeito especial da fumaça.",efeito especial
"O que os moradores pensaram tratar-se de um incêncio era, porém, apenas efeito especial.",efeito especial
"Há diversos debates, gostos, do que torna um efeito especial bom de verdade. ",efeito especial
"Para filmar a segunda temporada os efeitos especiais foram criados com a utilização da Unreal Engine e uma gigante parede de LED, que substitui o set de filmagem",efeito especial
